estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AL,27/03/2019,4.59,3.98
AL,27/05/2019,4.8,4.25
AL,27/06/2019,4.46,3.98
AL,28/01/2019,4.29,3.78
AL,28/02/2019,4.35,3.83
AL,28/05/2019,4.56,4.14
AL,29/01/2019,4.59,3.88
AL,29/04/2019,4.7,4.2
AL,29/05/2019,4.9,4.23
AL,30/01/2019,4.33,3.85
AL,30/04/2019,4.83,4.1
AM,01/04/2019,4.59,3.6
AM,01/05/2019,4.37,NA
AM,02/01/2019,4.67,3.78
AM,02/04/2019,4.45,3.67
AM,02/05/2019,4.12,3.85
AM,03/01/2019,3.85,3.57
AM,03/04/2019,4.49,3.7
AM,03/06/2019,4.96,4.15
AM,04/02/2019,3.89,3.42
AM,04/03/2019,4.2,3.4
AM,04/06/2019,4.77,3.75
AM,05/02/2019,4.28,3.48
AM,05/03/2019,5.05,3.81
AM,05/06/2019,4.43,NA
AM,06/02/2019,4.43,3.35
AM,06/03/2019,4.14,3.47
AM,06/05/2019,5.1,3.99
AM,06/06/2019,4.55,3.77
AM,07/01/2019,4.22,NA
AM,07/05/2019,4.36,3.85
AM,08/01/2019,4.64,3.79
AM,08/04/2019,4.89,3.64
AM,08/05/2019,4.59,3.75
AM,09/01/2019,3.65,3.42
AM,09/04/2019,4.24,3.74
AM,10/01/2019,4.39,4.1
AM,10/04/2019,4.51,3.61
AM,10/06/2019,4.81,3.91
AM,11/02/2019,4.66,3.57
AM,11/03/2019,4,3.49
AM,11/06/2019,4.66,3.75
AM,12/02/2019,3.97,3.33
AM,12/03/2019,4.22,3.46
AM,12/06/2019,4.59,3.78
AM,13/02/2019,3.5,3.3
AM,13/03/2019,4.41,3.66
AM,13/05/2019,4.84,3.89
AM,14/01/2019,4.62,3.57
AM,14/02/2019,3.81,3.22
AM,14/03/2019,4.52,NA
AM,14/05/2019,4.83,3.71
AM,15/01/2019,4.77,4.04
AM,15/04/2019,4.95,3.75
AM,15/05/2019,4.16,3.82
AM,16/01/2019,4.25,3.43
AM,16/04/2019,4.35,3.7
AM,17/01/2019,3.5,3.31
AM,17/04/2019,4.37,3.78
AM,17/06/2019,4.6,3.75
AM,18/02/2019,4.34,3.52
AM,18/03/2019,4.52,3.35
AM,18/06/2019,4.65,3.8
AM,19/03/2019,4.34,3.45
AM,20/02/2019,3.92,3.28
AM,20/03/2019,4.13,3.57
AM,20/05/2019,4.8,NA
AM,21/01/2019,4.3,3.36
AM,21/02/2019,3.89,NA
AM,21/05/2019,4.36,3.83
AM,22/01/2019,4.77,4.04
AM,22/04/2019,4.24,3.77
AM,22/05/2019,4.89,NA
AM,23/01/2019,4.25,3.43
AM,23/04/2019,4.87,3.91
AM,24/04/2019,4.59,3.71
AM,24/06/2019,4.57,3.7
AM,25/02/2019,4.02,3.41
AM,25/03/2019,4.21,NA
AM,25/06/2019,4.6,3.77
AM,26/02/2019,5.05,3.81
AM,26/03/2019,4.46,3.65
AM,26/06/2019,4.76,3.92
AM,27/02/2019,4.84,3.76
AM,27/05/2019,4.86,3.82
AM,27/06/2019,4.57,3.69
AM,28/01/2019,3.89,3.48
AM,28/03/2019,4.48,3.76
AM,28/05/2019,4.76,4.06
AM,29/01/2019,4.29,3.5
AM,29/04/2019,4.75,3.55
AM,29/05/2019,3.99,3.77
AM,30/01/2019,4.54,3.35
AM,30/04/2019,4.97,3.95
AP,02/01/2019,3.93,3.58
AP,03/01/2019,3.88,NA
AP,03/04/2019,3.9,3.69
AP,03/06/2019,4.17,3.8
AP,04/03/2019,3.87,3.51
AP,05/02/2019,3.78,3.45
AP,06/02/2019,3.78,3.42
AP,06/05/2019,4.12,3.88
AP,07/03/2019,3.98,3.57
AP,08/04/2019,4.01,3.74
AP,08/05/2019,4.21,3.93
AP,09/01/2019,3.89,3.55
AP,10/01/2019,3.91,3.44
AP,10/06/2019,4.1,NA
AP,11/02/2019,3.77,3.43
AP,11/03/2019,4.01,3.57
AP,12/06/2019,3.94,3.72
AP,13/03/2019,3.79,3.59
AP,15/01/2019,3.82,3.43
AP,15/04/2019,4.15,3.76
AP,15/05/2019,4.22,3.91
AP,16/01/2019,3.92,3.44
AP,17/04/2019,4.09,3.78
AP,17/06/2019,3.95,3.72
AP,18/02/2019,3.8,3.44
AP,20/03/2019,3.99,3.63
AP,20/05/2019,4.22,3.9
AP,21/01/2019,3.79,3.52
AP,22/01/2019,3.82,3.43
AP,22/04/2019,4.07,3.78
AP,23/01/2019,4.02,3.54
AP,24/06/2019,4.07,NA
AP,25/02/2019,3.81,3.44
AP,25/03/2019,4.01,3.64
AP,25/06/2019,3.92,3.64
AP,27/03/2019,3.93,3.67
AP,27/05/2019,4.19,3.9
AP,28/01/2019,3.72,3.5
AP,28/05/2019,4.01,3.81
AP,29/01/2019,3.79,3.47
AP,29/04/2019,4.12,3.78
AP,29/05/2019,4.27,3.75
AP,30/01/2019,4.19,3.48
AP,30/04/2019,4.12,3.88
BA,01/04/2019,4.64,4
BA,01/05/2019,4.78,4.11
BA,02/01/2019,4.54,3.82
BA,02/04/2019,4.52,3.95
BA,02/05/2019,4.71,4.05
BA,03/01/2019,4.54,3.8
BA,03/04/2019,4.64,4.02
BA,03/06/2019,4.76,4.13
BA,04/01/2019,4.79,3.9
BA,04/02/2019,4.66,3.93
BA,04/03/2019,4.53,3.81
BA,04/04/2019,4.49,3.96
BA,04/06/2019,4.59,4.04
BA,05/02/2019,4.46,3.75
BA,05/03/2019,4.49,3.83
BA,05/06/2019,4.66,4.03
BA,06/02/2019,4.52,3.76
BA,06/03/2019,4.56,3.84
BA,06/05/2019,4.75,4.17
BA,06/06/2019,4.5,4.02
BA,07/01/2019,4.53,3.83
BA,07/02/2019,4.29,3.68
BA,07/03/2019,4.56,3.81
BA,07/05/2019,4.7,4.18
BA,08/01/2019,4.55,3.83
BA,08/03/2019,4.58,3.81
BA,08/04/2019,4.61,4.04
BA,08/05/2019,4.74,4.17
BA,09/01/2019,4.51,3.78
BA,09/04/2019,4.64,4.04
BA,09/05/2019,4.59,4.19
BA,10/01/2019,4.56,3.77
BA,10/04/2019,4.49,4.02
BA,10/06/2019,4.75,4.13
BA,11/02/2019,4.58,3.78
BA,11/03/2019,4.55,3.96
BA,11/06/2019,4.4,3.98
BA,12/02/2019,4.63,3.82
BA,12/03/2019,4.59,3.92
BA,12/06/2019,4.53,3.99
BA,13/02/2019,4.39,3.75
BA,13/03/2019,4.48,3.89
BA,13/05/2019,4.77,4.18
BA,13/06/2019,4.8,4.22
BA,14/01/2019,4.6,3.8
BA,14/02/2019,4.37,3.75
BA,14/03/2019,4.41,3.88
BA,14/05/2019,4.74,4.18
BA,15/01/2019,4.47,3.75
BA,15/04/2019,4.68,4.03
BA,15/05/2019,4.66,4.16
BA,16/01/2019,4.59,3.82
BA,16/04/2019,4.51,4.03
BA,16/05/2019,4.59,4.19
BA,17/01/2019,4.49,3.72
BA,17/04/2019,4.51,4.02
BA,17/06/2019,4.7,3.97
BA,18/02/2019,4.57,3.78
BA,18/03/2019,4.56,3.97
BA,18/06/2019,4.62,3.93
BA,19/02/2019,4.63,3.82
BA,19/03/2019,4.6,3.93
BA,20/02/2019,4.37,3.76
BA,20/03/2019,4.51,3.93
BA,20/05/2019,4.81,4.19
BA,21/01/2019,4.55,3.8
BA,21/02/2019,4.53,3.68
BA,21/03/2019,4.69,3.82
BA,21/05/2019,4.8,4.17
BA,22/01/2019,4.41,3.76
BA,22/04/2019,4.69,4.04
BA,22/05/2019,4.56,4.13
BA,23/01/2019,4.58,3.83
BA,23/04/2019,4.64,4.07
BA,23/05/2019,4.97,4.21
BA,24/01/2019,4.62,3.76
BA,24/04/2019,4.75,4.08
BA,24/06/2019,4.7,3.98
BA,25/02/2019,4.52,3.81
BA,25/03/2019,4.63,4
BA,25/04/2019,4.64,4.01
BA,25/06/2019,4.67,3.92
BA,26/02/2019,4.41,3.81
BA,26/03/2019,4.54,3.94
BA,26/06/2019,4.56,3.93
BA,27/02/2019,4.52,3.81
BA,27/03/2019,4.59,3.97
BA,27/05/2019,4.81,4.19
BA,27/06/2019,4.4,3.85
BA,28/01/2019,4.66,3.93
BA,28/02/2019,4.6,3.81
BA,28/03/2019,4.56,NA
BA,28/05/2019,4.68,4.11
BA,29/01/2019,4.44,3.78
BA,29/04/2019,4.7,4.04
BA,29/05/2019,4.66,4.14
BA,30/01/2019,4.38,3.74
BA,30/04/2019,4.63,4.09
BA,30/05/2019,4.62,4.09
CE,01/04/2019,4.54,4.02
CE,01/05/2019,4.69,4.05
CE,02/01/2019,4.41,3.88
CE,02/04/2019,4.57,4.01
CE,03/01/2019,4.53,3.88
CE,03/04/2019,4.54,3.92
CE,03/06/2019,4.93,4.25
CE,04/02/2019,4.53,3.79
CE,04/03/2019,4.56,3.89
CE,04/06/2019,4.69,4.13
CE,05/02/2019,4.35,3.8
CE,05/03/2019,4.5,3.84
CE,06/02/2019,4.08,3.77
CE,06/03/2019,4.56,3.82
CE,06/05/2019,4.79,4.19
CE,07/01/2019,4.6,4.02
CE,07/03/2019,4.55,NA
CE,07/05/2019,4.79,4.18
CE,08/01/2019,4.36,3.86
CE,08/04/2019,4.69,4.04
CE,08/05/2019,4.77,4.21
CE,09/01/2019,4.53,3.88
CE,09/04/2019,4.6,4.02
CE,10/04/2019,4.61,4.11
CE,10/06/2019,4.85,4.18
CE,11/02/2019,4.58,3.82
CE,11/03/2019,4.6,3.98
CE,11/04/2019,4.59,NA
CE,11/06/2019,4.6,4.07
CE,12/02/2019,4.24,3.78
CE,12/03/2019,4.56,3.95
CE,12/06/2019,4.5,NA
CE,13/02/2019,4.1,3.76
CE,13/03/2019,4.56,3.93
CE,13/05/2019,4.82,4.19
CE,14/01/2019,4.29,3.82
CE,14/02/2019,3.88,3.66
CE,14/03/2019,4.55,NA
CE,14/05/2019,4.78,4.24
CE,15/01/2019,4.37,3.81
CE,15/04/2019,4.69,4.04
CE,15/05/2019,4.78,4.17
CE,16/01/2019,4.45,3.8
CE,16/04/2019,4.73,4.12
CE,17/01/2019,4.48,NA
CE,17/04/2019,4.62,4.11
CE,17/06/2019,4.61,4.09
CE,18/02/2019,4.48,3.82
CE,18/03/2019,4.59,3.98
CE,18/04/2019,4.77,NA
CE,18/06/2019,4.56,4.01
CE,19/02/2019,4.39,3.82
CE,19/03/2019,4.57,3.94
CE,19/06/2019,4.69,NA
CE,20/02/2019,4.05,3.85
CE,20/03/2019,4.56,3.91
CE,20/05/2019,4.82,4.21
CE,21/01/2019,4.51,3.82
CE,21/02/2019,3.92,3.66
CE,21/05/2019,4.71,4.13
CE,22/01/2019,4.22,3.83
CE,22/05/2019,4.76,4.32
CE,23/01/2019,4.45,3.8
CE,23/04/2019,4.75,4.09
CE,24/01/2019,4.48,NA
CE,24/04/2019,4.68,4.05
CE,24/06/2019,4.6,4.08
CE,25/02/2019,4.56,3.89
CE,25/03/2019,4.5,3.94
CE,25/06/2019,4.44,4.04
CE,26/02/2019,4.53,3.82
CE,26/03/2019,4.56,3.98
CE,26/06/2019,4.71,4.02
CE,27/03/2019,4.55,4.02
CE,27/05/2019,4.81,4.21
CE,27/06/2019,4.69,NA
CE,28/01/2019,4.36,3.79
CE,28/05/2019,4.77,4.17
CE,29/01/2019,4.4,3.78
CE,29/04/2019,4.74,3.93
CE,29/05/2019,4.6,4.09
CE,30/01/2019,4.13,3.77
CE,30/04/2019,4.76,4.09
DF,01/04/2019,4.38,3.91
DF,02/01/2019,4.37,3.84
DF,02/04/2019,4.34,3.96
DF,05/03/2019,4.21,3.73
DF,05/06/2019,4.37,4.04
DF,06/02/2019,4.08,3.63
DF,06/06/2019,4.3,3.99
DF,07/05/2019,4.47,4.19
DF,08/01/2019,4.04,3.7
DF,08/03/2019,4.11,3.83
DF,08/05/2019,4.5,4.16
DF,09/05/2019,4.51,4.18
DF,10/04/2019,4.46,3.96
DF,11/02/2019,4.12,3.63
DF,11/04/2019,4.36,4.05
DF,11/06/2019,4.29,3.99
DF,12/02/2019,3.95,3.55
DF,12/03/2019,4.4,NA
DF,13/03/2019,4.31,3.86
DF,14/02/2019,4.13,3.72
DF,14/05/2019,4.52,4.17
DF,15/05/2019,4.57,4.18
DF,16/01/2019,4.24,3.67
DF,17/01/2019,4.16,3.68
DF,17/04/2019,4.32,4.06
DF,17/06/2019,4.43,NA
DF,18/06/2019,4.26,3.93
DF,19/03/2019,4.23,NA
DF,20/02/2019,3.94,3.69
DF,20/03/2019,4.27,3.93
DF,21/03/2019,4.2,3.94
DF,23/01/2019,4.19,3.73
DF,23/05/2019,4.43,4.16
DF,24/06/2019,4.43,3.96
DF,25/03/2019,4.31,3.94
DF,25/04/2019,4.4,4.14
DF,25/06/2019,4.35,3.9
DF,26/02/2019,4.16,3.78
DF,28/05/2019,4.43,4.13
DF,29/01/2019,4,3.72
DF,29/04/2019,4.43,4.14
ES,01/04/2019,4.56,3.99
ES,02/01/2019,4.5,3.82
ES,02/04/2019,4.41,3.78
ES,02/05/2019,4.52,4.2
ES,03/01/2019,4.4,3.91
ES,03/04/2019,4.52,4.02
ES,03/06/2019,4.75,4.12
ES,04/02/2019,4.54,3.92
ES,04/03/2019,4.45,3.85
ES,04/04/2019,4.4,3.94
ES,04/06/2019,4.68,4.07
ES,05/02/2019,4.43,3.69
ES,06/02/2019,4.51,3.75
ES,06/03/2019,4.29,3.6
ES,06/05/2019,4.69,4.21
ES,06/06/2019,4.54,4.11
ES,07/01/2019,4.56,3.85
ES,07/02/2019,4.29,3.78
ES,07/03/2019,4.24,3.73
ES,07/05/2019,4.79,4.23
ES,08/01/2019,4.48,3.8
ES,08/03/2019,4.39,3.78
ES,08/04/2019,4.58,4.07
ES,08/05/2019,4.8,4.26
ES,09/01/2019,4.65,3.99
ES,09/04/2019,4.65,4.07
ES,09/05/2019,4.62,4.25
ES,10/01/2019,4.31,3.89
ES,10/04/2019,4.45,4.04
ES,10/06/2019,4.71,4.11
ES,11/02/2019,4.39,3.74
ES,11/04/2019,4.43,3.97
ES,11/06/2019,4.69,3.97
ES,12/03/2019,4.46,3.92
ES,13/05/2019,4.71,4.2
ES,13/06/2019,4.47,4.06
ES,14/01/2019,4.6,3.79
ES,14/02/2019,4.23,3.71
ES,14/03/2019,4.32,3.87
ES,14/05/2019,4.79,4.2
ES,15/01/2019,4.35,3.72
ES,15/04/2019,4.62,4.08
ES,15/05/2019,4.74,4.26
ES,16/01/2019,4.58,3.75
ES,16/04/2019,4.68,4.07
ES,16/05/2019,4.64,4.25
ES,17/01/2019,4.33,3.87
ES,17/04/2019,4.51,4.04
ES,17/06/2019,4.62,4.01
ES,18/02/2019,4.39,3.73
ES,18/03/2019,4.44,NA
ES,18/04/2019,4.44,4.05
ES,18/06/2019,4.41,4.05
ES,19/03/2019,4.49,3.93
ES,20/03/2019,4.45,3.9
ES,20/05/2019,4.77,4.22
ES,21/01/2019,4.59,3.79
ES,21/02/2019,4.24,3.72
ES,21/03/2019,4.33,3.85
ES,22/01/2019,4.37,3.72
ES,22/04/2019,4.73,4.12
ES,23/01/2019,4.59,3.75
ES,23/04/2019,4.68,4.15
ES,23/05/2019,4.61,4.25
ES,24/01/2019,4.33,3.8
ES,24/06/2019,4.61,4.01
ES,25/02/2019,4.47,3.85
ES,25/03/2019,4.57,3.99
ES,25/04/2019,4.48,4.14
ES,25/06/2019,4.62,NA
ES,26/03/2019,4.41,3.78
ES,26/06/2019,4.49,4.08
ES,27/02/2019,4.19,3.6
ES,27/03/2019,4.5,4.02
ES,27/05/2019,4.77,4.21
ES,27/06/2019,4.34,4.01
ES,28/01/2019,4.43,3.92
ES,28/02/2019,4.25,3.72
ES,28/03/2019,4.39,3.89
ES,29/01/2019,4.46,3.73
ES,29/04/2019,4.7,4.11
ES,30/01/2019,4.55,3.75
ES,30/04/2019,4.68,4.17
ES,30/05/2019,4.56,4.18
ES,31/01/2019,4.32,3.77
GO,01/04/2019,4.5,4.04
GO,01/05/2019,4.55,4.12
GO,02/01/2019,4.54,3.9
GO,02/04/2019,4.54,4.04
GO,02/05/2019,4.68,4.04
GO,03/01/2019,4.49,3.93
GO,03/04/2019,4.26,3.93
GO,03/06/2019,4.64,4.17
GO,04/02/2019,4.37,3.85
GO,04/03/2019,4.35,3.93
GO,04/04/2019,4.16,3.9
GO,04/06/2019,4.75,4.17
GO,05/02/2019,4.33,3.83
GO,05/03/2019,4.41,3.91
GO,05/06/2019,4.72,4.24
GO,06/02/2019,4.44,3.8
GO,06/03/2019,4.35,3.94
GO,06/05/2019,4.86,4.31
GO,06/06/2019,4.61,4.24
GO,07/01/2019,4.47,4.1
GO,07/02/2019,4.3,3.82
GO,07/03/2019,4.38,3.89
GO,07/05/2019,4.67,4.23
GO,08/01/2019,4.52,3.88
GO,08/03/2019,4.37,3.97
GO,08/04/2019,4.51,4.08
GO,08/05/2019,4.73,4.18
GO,09/01/2019,4.39,3.92
GO,09/04/2019,4.45,4.06
GO,09/05/2019,4.81,4.21
GO,10/01/2019,4.52,3.88
GO,10/04/2019,4.55,3.95
GO,10/06/2019,4.63,4.16
GO,11/02/2019,4.44,3.83
GO,11/03/2019,4.32,3.94
GO,11/06/2019,4.72,4.15
GO,12/02/2019,4.39,3.73
GO,12/03/2019,4.4,3.97
GO,12/06/2019,4.66,4.12
GO,13/02/2019,4.36,3.77
GO,13/03/2019,4.38,3.89
GO,13/05/2019,4.83,4.31
GO,13/06/2019,4.52,4.06
GO,14/01/2019,4.15,NA
GO,14/02/2019,4.21,3.75
GO,14/03/2019,4.33,3.91
GO,14/05/2019,4.68,4.26
GO,15/01/2019,4.39,3.79
GO,15/04/2019,4.51,4.06
GO,15/05/2019,4.77,4.21
GO,16/01/2019,4.4,3.86
GO,16/04/2019,4.48,4.07
GO,16/05/2019,4.72,4.25
GO,17/01/2019,4.24,3.86
GO,17/04/2019,4.59,4.05
GO,17/06/2019,4.62,4.03
GO,18/02/2019,4.43,3.84
GO,18/03/2019,4.33,3.96
GO,18/04/2019,4.43,3.98
GO,18/06/2019,4.58,4.09
GO,19/02/2019,4.39,3.81
GO,19/03/2019,4.42,3.98
GO,19/06/2019,4.66,4.14
GO,20/02/2019,4.36,3.81
GO,20/03/2019,4.41,3.93
GO,20/05/2019,4.68,4.27
GO,21/01/2019,4.27,3.85
GO,21/02/2019,4.22,3.76
GO,21/03/2019,4.28,3.92
GO,21/05/2019,4.72,4.23
GO,22/01/2019,4.39,3.78
GO,22/04/2019,4.55,4.05
GO,22/05/2019,4.8,4.25
GO,23/01/2019,4.32,3.84
GO,23/04/2019,4.6,4.19
GO,23/05/2019,4.69,4.27
GO,24/01/2019,4.24,3.84
GO,24/04/2019,4.59,4.1
GO,24/06/2019,4.61,4.03
GO,25/02/2019,4.34,3.92
GO,25/03/2019,4.49,4.04
GO,25/04/2019,4.67,4.04
GO,25/06/2019,4.64,4.06
GO,26/02/2019,4.41,3.89
GO,26/03/2019,4.46,4
GO,26/06/2019,4.55,4.08
GO,27/02/2019,4.37,3.86
GO,27/03/2019,4.3,3.92
GO,27/05/2019,4.67,4.26
GO,27/06/2019,4.63,4.14
GO,28/01/2019,4.38,3.85
GO,28/02/2019,4.33,3.94
GO,28/03/2019,4.19,3.9
GO,28/05/2019,4.71,4.23
GO,29/01/2019,4.34,3.83
GO,29/04/2019,4.62,4.09
GO,29/05/2019,4.79,4.26
GO,30/01/2019,4.4,3.8
GO,30/04/2019,4.62,4.13
GO,30/05/2019,4.68,4.28
GO,31/01/2019,4.39,3.83
MA,01/04/2019,4.45,3.73
MA,01/05/2019,4.63,3.95
MA,02/01/2019,4.37,3.57
MA,02/04/2019,4.46,3.8
MA,02/05/2019,4.4,3.95
MA,03/01/2019,4.08,3.66
MA,03/04/2019,4.29,3.87
MA,03/06/2019,4.69,4.04
MA,04/02/2019,4.28,3.58
MA,04/03/2019,4.28,3.57
MA,04/06/2019,4.69,4.11
MA,05/02/2019,4.2,3.64
MA,05/03/2019,4.2,3.55
MA,05/06/2019,4.64,4.05
MA,06/02/2019,3.97,3.57
MA,06/03/2019,4.02,3.61
MA,06/05/2019,4.5,4.03
MA,06/06/2019,4.64,3.9
MA,07/01/2019,4.37,NA
MA,07/02/2019,4.3,3.49
MA,07/03/2019,4.28,3.75
MA,07/05/2019,4.65,4.08
MA,08/01/2019,4.37,3.58
MA,08/05/2019,4.61,4.04
MA,09/01/2019,4.32,3.66
MA,09/04/2019,4.49,3.87
MA,10/01/2019,4.06,3.63
MA,10/04/2019,4.34,3.88
MA,10/06/2019,4.58,3.97
MA,11/02/2019,4.32,3.56
MA,11/03/2019,4.45,3.61
MA,11/06/2019,4.68,4.1
MA,12/02/2019,4.08,3.5
MA,12/03/2019,4.24,3.7
MA,12/06/2019,4.55,4.09
MA,13/02/2019,3.95,3.6
MA,13/03/2019,4.27,3.78
MA,13/05/2019,4.58,4.03
MA,13/06/2019,4.59,3.93
MA,14/01/2019,4.33,3.51
MA,14/02/2019,3.87,3.51
MA,14/03/2019,4.28,3.75
MA,14/05/2019,4.65,4.09
MA,15/01/2019,4.18,3.62
MA,15/04/2019,4.33,NA
MA,15/05/2019,4.57,4.05
MA,16/01/2019,4.15,3.62
MA,16/04/2019,4.48,3.88
MA,17/01/2019,4.1,NA
MA,17/04/2019,4.41,3.9
MA,17/06/2019,4.74,3.93
MA,18/02/2019,4.15,3.55
MA,18/03/2019,4.43,3.69
MA,18/04/2019,4.36,3.83
MA,18/06/2019,4.49,3.95
MA,19/02/2019,4.14,3.5
MA,19/03/2019,4.33,3.71
MA,19/06/2019,4.4,3.8
MA,20/02/2019,4,3.61
MA,20/03/2019,4.29,3.81
MA,20/05/2019,4.73,4.12
MA,21/01/2019,4.36,3.51
MA,21/02/2019,3.91,3.51
MA,21/03/2019,4.2,3.83
MA,21/05/2019,4.66,4.06
MA,22/01/2019,4.25,3.64
MA,22/04/2019,4.51,3.97
MA,22/05/2019,4.61,4.16
MA,23/01/2019,4.08,3.6
MA,23/04/2019,4.46,3.92
MA,23/05/2019,4.68,3.94
MA,24/01/2019,4,3.65
MA,24/04/2019,4.53,3.94
MA,24/06/2019,4.74,3.94
MA,25/02/2019,4.27,3.57
MA,25/03/2019,4.46,3.73
MA,25/04/2019,4.52,4.01
MA,25/06/2019,4.55,4.09
MA,26/02/2019,4.02,3.56
MA,26/03/2019,4.38,3.8
MA,26/06/2019,4.48,3.96
MA,27/02/2019,4.16,3.56
MA,27/03/2019,4.3,3.88
MA,27/05/2019,4.74,4.13
MA,27/06/2019,4.4,NA
MA,28/01/2019,4.12,3.58
MA,28/02/2019,4.11,3.64
MA,28/03/2019,4.3,3.8
MA,28/05/2019,4.65,3.97
MA,29/01/2019,4.18,3.65
MA,29/04/2019,4.49,3.95
MA,29/05/2019,4.61,4.16
MA,30/01/2019,4.23,3.6
MA,30/04/2019,4.45,3.92
MA,30/05/2019,4.61,4.02
MA,31/01/2019,4.3,3.49
MG,01/04/2019,4.69,4.28
MG,01/05/2019,4.86,4.43
MG,02/01/2019,4.68,4.11
MG,02/04/2019,4.75,4.27
MG,02/05/2019,4.95,4.45
MG,03/01/2019,4.61,4.15
MG,03/04/2019,4.7,4.23
MG,03/06/2019,4.89,4.4
MG,04/02/2019,4.59,4.08
