estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
ES,04/05/2021,5.59,NA
ES,04/06/2021,5.6,NA
ES,05/01/2021,4.51,NA
ES,05/04/2021,5.74,NA
ES,05/05/2021,5.68,NA
ES,06/01/2021,4.52,NA
ES,06/04/2021,5.69,NA
ES,06/06/2021,5.64,NA
ES,07/04/2021,5.68,NA
ES,07/06/2021,5.88,NA
ES,08/03/2021,5.72,NA
ES,08/04/2021,5.54,NA
ES,08/06/2021,5.81,NA
ES,09/02/2021,4.86,NA
ES,09/03/2021,5.8,NA
ES,09/05/2021,5.54,NA
ES,09/06/2021,5.73,NA
ES,10/03/2021,5.57,NA
ES,10/05/2021,5.68,NA
ES,11/01/2021,4.46,NA
ES,11/02/2021,4.88,NA
ES,11/03/2021,5.57,NA
ES,11/04/2021,5.79,NA
ES,11/05/2021,5.79,NA
ES,12/01/2021,4.54,NA
ES,12/04/2021,5.68,NA
ES,12/05/2021,5.64,NA
ES,13/01/2021,4.71,NA
ES,13/04/2021,5.68,NA
ES,13/06/2021,5.8,NA
ES,14/04/2021,5.51,NA
ES,14/06/2021,6.04,NA
ES,15/03/2021,5.74,NA
ES,15/06/2021,5.8,NA
ES,16/02/2021,5.08,NA
ES,16/03/2021,5.98,NA
ES,16/05/2021,5.64,NA
ES,16/06/2021,5.86,NA
ES,17/02/2021,4.98,NA
ES,17/03/2021,5.63,NA
ES,17/05/2021,5.81,NA
ES,17/06/2021,5.86,NA
ES,18/05/2021,5.81,NA
ES,19/01/2021,4.48,NA
ES,19/02/2021,4.97,NA
ES,19/04/2021,5.84,NA
ES,19/05/2021,5.78,NA
ES,20/01/2021,4.6,NA
ES,20/04/2021,5.59,NA
ES,20/05/2021,5.58,NA
ES,20/06/2021,5.81,NA
ES,21/06/2021,5.93,NA
ES,22/02/2021,5.34,NA
ES,22/03/2021,5.83,NA
ES,22/04/2021,5.49,NA
ES,22/06/2021,5.78,NA
ES,23/02/2021,5.22,NA
ES,23/03/2021,5.64,NA
ES,23/04/2021,5.5,NA
ES,23/05/2021,5.63,NA
ES,23/06/2021,5.8,NA
ES,24/01/2021,4.86,NA
ES,24/02/2021,5.03,NA
ES,24/05/2021,5.76,NA
ES,24/06/2021,5.91,NA
ES,25/01/2021,5,NA
ES,25/03/2021,5.64,NA
ES,25/04/2021,5.52,NA
ES,25/05/2021,5.79,NA
ES,26/01/2021,5,NA
ES,26/04/2021,5.76,NA
ES,26/05/2021,5.6,NA
ES,27/01/2021,4.75,NA
ES,27/04/2021,5.79,NA
ES,27/06/2021,5.81,NA
ES,28/01/2021,5.1,NA
ES,28/03/2021,5.61,NA
ES,28/06/2021,5.73,NA
ES,29/03/2021,5.68,NA
ES,29/04/2021,5.53,NA
ES,29/06/2021,5.96,NA
ES,30/03/2021,5.81,NA
ES,30/04/2021,5.42,NA
ES,30/05/2021,5.6,NA
ES,30/06/2021,5.82,NA
ES,31/01/2021,5.03,NA
ES,31/05/2021,5.91,NA
GO,01/02/2021,4.97,NA
GO,01/03/2021,5.5,NA
GO,01/04/2021,5.61,NA
GO,01/06/2021,5.93,NA
GO,02/02/2021,4.82,NA
GO,02/03/2021,5.57,NA
GO,02/05/2021,5.89,NA
GO,02/06/2021,5.9,NA
GO,03/02/2021,4.94,NA
GO,03/03/2021,5.71,NA
GO,03/05/2021,5.92,NA
GO,04/01/2021,4.8,NA
GO,04/02/2021,4.97,NA
GO,04/03/2021,5.77,NA
GO,04/04/2021,5.9,NA
GO,04/05/2021,5.9,NA
GO,05/01/2021,4.85,NA
GO,05/04/2021,5.75,NA
GO,05/05/2021,5.81,NA
GO,06/01/2021,4.81,NA
GO,06/04/2021,5.7,NA
GO,06/05/2021,5.95,NA
GO,06/06/2021,6,NA
GO,07/01/2021,4.73,NA
GO,07/03/2021,5.54,NA
GO,07/04/2021,5.73,NA
GO,07/06/2021,5.96,NA
GO,08/03/2021,5.75,NA
GO,08/04/2021,5.66,NA
GO,08/06/2021,6.12,NA
GO,09/02/2021,4.94,NA
GO,09/03/2021,5.81,NA
GO,09/05/2021,5.87,NA
GO,09/06/2021,6.12,NA
GO,10/02/2021,4.97,NA
GO,10/03/2021,5.95,NA
GO,10/05/2021,5.83,NA
GO,10/06/2021,6.05,NA
GO,11/02/2021,4.97,NA
GO,11/03/2021,5.77,NA
GO,11/04/2021,5.9,NA
GO,11/06/2021,5.97,NA
GO,12/01/2021,4.71,NA
GO,12/03/2021,5.99,NA
GO,12/04/2021,5.78,NA
GO,12/05/2021,5.91,NA
GO,13/01/2021,4.82,NA
GO,13/04/2021,5.5,NA
GO,13/05/2021,5.93,NA
GO,13/06/2021,6.01,NA
GO,14/01/2021,4.89,NA
GO,14/03/2021,6.03,NA
GO,14/04/2021,5.68,NA
GO,14/05/2021,6.1,NA
GO,14/06/2021,6.03,NA
GO,15/03/2021,5.95,NA
GO,15/04/2021,5.69,NA
GO,15/06/2021,6.04,NA
GO,16/02/2021,4.99,NA
GO,16/03/2021,5.87,NA
GO,16/05/2021,5.95,NA
GO,16/06/2021,5.98,NA
GO,17/02/2021,4.96,NA
GO,17/03/2021,5.84,NA
GO,17/05/2021,6.03,NA
GO,17/06/2021,5.95,NA
GO,18/01/2021,4.75,NA
GO,18/02/2021,4.95,NA
GO,18/03/2021,5.87,NA
GO,18/05/2021,5.94,NA
GO,19/01/2021,4.8,NA
GO,19/04/2021,5.8,NA
GO,19/05/2021,5.94,NA
GO,20/01/2021,4.87,NA
GO,20/05/2021,5.9,NA
GO,20/06/2021,5.98,NA
GO,21/01/2021,4.76,NA
GO,21/03/2021,6.08,NA
GO,21/04/2021,5.74,NA
GO,21/06/2021,5.95,NA
GO,22/02/2021,5.42,NA
GO,22/03/2021,5.92,NA
GO,22/04/2021,5.79,NA
GO,22/06/2021,5.91,NA
GO,23/02/2021,5.39,NA
GO,23/03/2021,5.72,NA
GO,23/04/2021,5.77,NA
GO,23/05/2021,6.02,NA
GO,23/06/2021,5.95,NA
GO,24/02/2021,5.37,NA
GO,24/03/2021,5.73,NA
GO,24/05/2021,5.99,NA
GO,24/06/2021,5.9,NA
GO,25/01/2021,4.67,NA
GO,25/02/2021,5.36,NA
GO,25/03/2021,5.63,NA
GO,25/04/2021,5.91,NA
GO,25/05/2021,5.97,NA
GO,26/01/2021,4.89,NA
GO,26/04/2021,5.76,NA
GO,26/05/2021,5.96,NA
GO,27/01/2021,4.84,NA
GO,27/04/2021,5.83,NA
GO,27/05/2021,5.89,NA
GO,27/06/2021,5.99,NA
GO,28/01/2021,5.07,NA
GO,28/03/2021,6.01,NA
GO,28/04/2021,5.85,NA
GO,28/06/2021,5.8,NA
GO,29/03/2021,5.89,NA
GO,29/04/2021,5.77,NA
GO,29/06/2021,5.83,NA
GO,30/03/2021,5.69,NA
GO,30/05/2021,6,NA
GO,30/06/2021,5.9,NA
GO,31/03/2021,5.58,NA
GO,31/05/2021,5.95,NA
MA,02/02/2021,4.63,NA
MA,02/03/2021,5.36,NA
MA,02/06/2021,5.46,NA
MA,03/02/2021,4.7,NA
MA,03/03/2021,5.35,NA
MA,03/06/2021,5.59,NA
MA,04/02/2021,4.66,NA
MA,04/05/2021,5.1,NA
MA,05/05/2021,5.12,NA
MA,06/04/2021,4.99,NA
MA,07/01/2021,4.58,NA
MA,07/04/2021,5.04,NA
MA,07/06/2021,5.73,NA
MA,08/02/2021,4.95,NA
MA,08/06/2021,5.47,NA
MA,09/03/2021,5.46,NA
MA,09/06/2021,5.48,NA
MA,10/02/2021,4.97,NA
MA,10/03/2021,5.43,NA
MA,10/06/2021,5.53,NA
MA,11/02/2021,5.1,NA
MA,12/05/2021,5.2,NA
MA,13/01/2021,4.55,NA
MA,13/04/2021,4.97,NA
MA,13/05/2021,5.21,NA
MA,14/04/2021,5.01,NA
MA,14/06/2021,5.66,NA
MA,15/04/2021,4.95,NA
MA,15/06/2021,5.47,NA
MA,16/03/2021,5.28,NA
MA,16/06/2021,5.49,NA
MA,17/02/2021,4.92,NA
MA,17/03/2021,5.33,NA
MA,18/02/2021,5.06,NA
MA,18/05/2021,5.37,NA
MA,19/01/2021,4.47,NA
MA,19/05/2021,5.38,NA
MA,20/01/2021,4.51,NA
MA,20/04/2021,5.1,NA
MA,21/01/2021,4.6,NA
MA,21/04/2021,5.1,NA
MA,21/06/2021,5.68,NA
MA,23/02/2021,5.32,NA
MA,23/03/2021,5.21,NA
MA,23/06/2021,5.46,NA
MA,24/02/2021,5.25,NA
MA,24/03/2021,5.24,NA
MA,24/06/2021,5.5,NA
MA,25/05/2021,5.63,NA
MA,26/05/2021,5.43,NA
MA,27/01/2021,4.66,NA
MA,27/04/2021,5.09,NA
MA,27/05/2021,5.39,NA
MA,28/01/2021,4.65,NA
MA,28/04/2021,5.08,NA
MA,28/06/2021,5.62,NA
MA,30/03/2021,5.09,NA
MA,30/06/2021,5.48,NA
MA,31/03/2021,5.12,NA
MG,01/02/2021,4.92,NA
MG,01/03/2021,5.38,NA
MG,01/04/2021,5.77,NA
MG,01/06/2021,5.86,NA
MG,02/02/2021,4.98,NA
MG,02/03/2021,5.57,NA
MG,02/05/2021,5.86,NA
MG,02/06/2021,6.04,NA
MG,03/01/2021,4.66,NA
MG,03/02/2021,4.88,NA
MG,03/03/2021,5.75,NA
MG,03/05/2021,5.87,NA
MG,03/06/2021,5.92,NA
MG,04/01/2021,4.76,NA
MG,04/02/2021,5,NA
MG,04/03/2021,5.73,NA
MG,04/04/2021,5.78,NA
MG,04/05/2021,5.78,NA
MG,04/06/2021,5.85,NA
MG,05/01/2021,4.71,NA
MG,05/03/2021,5.6,NA
MG,05/04/2021,5.76,NA
MG,05/05/2021,5.86,NA
MG,06/01/2021,4.66,NA
MG,06/04/2021,5.76,NA
MG,06/05/2021,5.8,NA
