estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AM,02/07/2018,4.44,3.74
AM,02/10/2018,5.09,4
AM,03/07/2018,4.98,3.84
AM,03/09/2018,4.77,3.79
AM,03/10/2018,4.67,4.18
AM,03/12/2018,5.39,4.26
AM,04/07/2018,4.07,3.83
AM,04/09/2018,4.74,3.79
AM,04/12/2018,4.86,3.77
AM,05/09/2018,4.76,4.07
AM,05/11/2018,4.97,NA
AM,05/12/2018,4.25,NA
AM,06/08/2018,4.93,3.92
AM,06/12/2018,4.39,3.81
AM,07/08/2018,4.75,3.66
AM,07/11/2018,5.01,4.35
AM,08/08/2018,4.68,3.83
AM,08/10/2018,5.25,4.38
AM,08/11/2018,5,4.05
AM,09/10/2018,4.95,4.02
AM,10/07/2018,4.37,3.82
AM,10/09/2018,4.74,3.71
AM,10/10/2018,4.93,3.6
AM,10/12/2018,4.25,3.84
AM,11/07/2018,4.35,3.77
AM,11/09/2018,4.96,3.86
AM,11/10/2018,4.92,4.17
AM,11/12/2018,4.82,3.77
AM,12/09/2018,5.24,4.08
AM,12/11/2018,5.05,4.08
AM,13/07/2018,4.89,3.99
AM,13/08/2018,5.21,4.08
AM,13/09/2018,4.69,4.14
AM,13/11/2018,5.04,4.35
AM,13/12/2018,4.57,3.74
AM,14/08/2018,4.66,3.83
AM,14/11/2018,5.11,4.01
AM,15/08/2018,4.78,3.72
AM,15/10/2018,5.15,4.25
AM,16/07/2018,4.57,3.77
AM,16/10/2018,4.7,3.98
AM,16/11/2018,4.98,4.02
AM,17/07/2018,4.59,3.79
AM,17/09/2018,4.77,3.71
AM,17/10/2018,4.93,3.88
AM,17/12/2018,5.08,3.9
AM,18/07/2018,4.35,3.76
AM,18/09/2018,4.96,3.86
AM,18/10/2018,4.99,4.15
AM,18/12/2018,4.9,3.98
AM,19/09/2018,5.17,4.09
AM,19/12/2018,4.46,3.7
AM,20/08/2018,4.96,3.92
AM,20/09/2018,4.74,4.17
AM,20/12/2018,4,3.66
AM,21/08/2018,4.46,3.95
AM,21/11/2018,5.5,4.38
AM,22/08/2018,4.83,3.71
AM,22/10/2018,5.1,4.37
AM,22/11/2018,5.34,4.11
AM,23/07/2018,4.88,3.77
AM,23/08/2018,4.68,3.91
AM,23/10/2018,5.06,4.06
AM,23/11/2018,4.86,3.97
AM,24/07/2018,4.69,3.79
AM,24/09/2018,5.1,4.16
AM,24/10/2018,4.93,3.86
AM,25/09/2018,5.07,4.01
AM,25/10/2018,4.87,4.17
AM,26/09/2018,4.46,4.27
AM,26/11/2018,4.89,3.96
AM,26/12/2018,4.55,3.75
AM,27/09/2018,4.75,4.19
AM,27/11/2018,4.61,3.93
AM,27/12/2018,4.11,3.7
AM,28/08/2018,4.74,3.81
AM,28/11/2018,5.38,4.16
AM,29/08/2018,4.77,3.97
AM,29/10/2018,5.1,4.38
AM,29/11/2018,4.69,3.93
AM,30/07/2018,5.21,4.16
AM,30/10/2018,5.06,4.06
AM,31/07/2018,4.74,3.71
AM,31/10/2018,4.98,3.89
AP,01/10/2018,4.43,4.16
AP,02/07/2018,3.99,3.83
AP,02/10/2018,4.35,4.12
AP,03/09/2018,4.16,3.85
AP,03/10/2018,4.28,4.13
AP,03/12/2018,3.89,3.66
AP,04/07/2018,4.26,3.9
AP,04/09/2018,4.16,3.98
AP,04/12/2018,3.98,3.61
AP,05/07/2018,4.47,3.92
AP,05/09/2018,4.19,NA
AP,05/11/2018,4.28,3.92
AP,06/08/2018,4.05,3.8
AP,07/08/2018,3.9,3.77
AP,07/11/2018,4.23,3.99
AP,08/08/2018,3.94,3.82
AP,08/10/2018,4.36,4.13
AP,10/09/2018,4.2,3.99
AP,10/10/2018,4.24,NA
AP,10/12/2018,3.91,3.63
AP,11/07/2018,4.06,3.9
AP,11/12/2018,3.93,3.61
AP,12/11/2018,4.12,3.94
AP,12/12/2018,4.13,3.62
AP,13/08/2018,3.92,3.75
AP,14/11/2018,4.02,3.81
AP,15/10/2018,4.43,4.15
AP,16/07/2018,4.06,3.9
AP,16/10/2018,4.68,4.08
AP,17/07/2018,4.03,3.88
AP,17/09/2018,4.19,NA
AP,17/10/2018,4.32,4.09
AP,17/12/2018,3.94,3.63
AP,18/07/2018,4.47,3.93
AP,18/09/2018,4.25,4.07
AP,18/12/2018,3.77,NA
AP,19/09/2018,4.58,4.07
AP,19/11/2018,4.08,3.86
AP,19/12/2018,3.91,3.65
AP,20/08/2018,3.95,3.74
AP,21/11/2018,4.04,3.73
AP,22/08/2018,3.9,3.77
AP,22/10/2018,4.33,4.09
AP,22/11/2018,3.86,NA
AP,23/07/2018,4.15,3.89
AP,23/10/2018,4.42,4.07
AP,24/09/2018,4.38,4.08
AP,24/10/2018,4.24,NA
AP,25/07/2018,4.05,3.91
AP,25/09/2018,4.23,4.07
AP,26/09/2018,4.57,4.07
AP,26/11/2018,3.93,3.68
AP,26/12/2018,3.93,3.61
AP,27/08/2018,3.92,3.79
AP,27/12/2018,3.88,3.65
AP,28/11/2018,3.95,3.68
AP,29/10/2018,4.29,4.04
AP,29/11/2018,3.81,3.64
AP,30/07/2018,3.96,3.81
AP,30/10/2018,4.23,4.02
BA,01/08/2018,4.69,4
BA,01/10/2018,4.83,4.26
BA,01/11/2018,4.84,4.15
BA,02/07/2018,4.73,4.05
BA,02/10/2018,4.94,4.28
BA,03/07/2018,4.61,4
BA,03/09/2018,4.75,4.08
BA,03/10/2018,4.91,4.29
BA,03/12/2018,4.6,3.84
BA,04/07/2018,4.6,3.99
BA,04/09/2018,4.74,4.03
BA,04/10/2018,4.84,4.29
BA,04/12/2018,4.41,3.79
BA,05/07/2018,4.66,4.12
BA,05/09/2018,4.6,4.09
BA,05/11/2018,4.83,4.14
BA,05/12/2018,4.55,3.84
BA,06/08/2018,4.79,4.02
BA,06/09/2018,4.62,4.08
BA,06/11/2018,4.91,4.08
BA,06/12/2018,4.49,3.75
BA,07/08/2018,4.7,4.02
BA,07/11/2018,4.75,4.04
BA,08/08/2018,4.67,3.99
BA,08/10/2018,4.89,4.3
BA,08/11/2018,4.81,4.07
BA,09/07/2018,4.77,4.1
BA,09/10/2018,5.03,4.29
BA,10/07/2018,4.6,4.02
BA,10/09/2018,4.93,4.17
BA,10/10/2018,4.89,4.29
BA,10/12/2018,4.47,3.81
BA,11/07/2018,4.84,4.06
BA,11/09/2018,5.04,4.26
BA,11/10/2018,4.88,4.25
BA,11/12/2018,4.65,3.85
BA,12/07/2018,4.7,4.12
BA,12/09/2018,4.77,4.18
BA,12/11/2018,4.8,4.13
BA,12/12/2018,4.32,3.79
BA,13/08/2018,4.82,4.01
BA,13/09/2018,5.04,4.28
BA,13/11/2018,4.73,3.97
BA,13/12/2018,4.51,3.76
BA,14/08/2018,4.72,4.01
BA,14/11/2018,4.83,4.07
BA,15/08/2018,4.62,3.98
BA,15/10/2018,4.89,4.31
BA,16/07/2018,4.71,4.07
BA,16/08/2018,4.51,3.91
BA,16/10/2018,5.03,4.28
BA,16/11/2018,4.57,NA
BA,17/07/2018,4.6,4.05
BA,17/09/2018,4.91,4.22
BA,17/10/2018,4.9,4.3
BA,17/12/2018,4.6,3.83
BA,18/07/2018,4.62,4.01
BA,18/09/2018,4.91,4.24
BA,18/10/2018,4.87,4.24
BA,18/12/2018,4.6,3.82
BA,19/09/2018,4.73,4.2
BA,19/11/2018,4.68,3.95
BA,19/12/2018,4.49,3.79
BA,20/08/2018,4.81,4.01
BA,20/09/2018,5.04,4.3
BA,20/11/2018,4.71,3.93
BA,20/12/2018,4.51,3.78
BA,21/08/2018,4.6,4
BA,21/11/2018,4.71,3.92
BA,22/08/2018,4.58,3.98
BA,22/10/2018,4.93,4.24
BA,22/11/2018,4.9,3.98
BA,23/07/2018,4.68,4.08
BA,23/10/2018,4.9,4.27
BA,23/11/2018,4.61,3.88
BA,24/07/2018,4.72,4.12
BA,24/09/2018,4.83,4.27
BA,24/10/2018,4.89,4.25
BA,25/07/2018,4.72,3.99
BA,25/09/2018,4.9,4.28
BA,25/10/2018,4.84,4.18
BA,26/09/2018,4.91,4.3
BA,26/11/2018,4.69,3.96
BA,26/12/2018,4.59,3.84
BA,27/08/2018,4.78,4.06
BA,27/09/2018,4.84,4.29
BA,27/11/2018,4.52,3.86
BA,27/12/2018,4.51,3.8
BA,28/08/2018,4.55,4.03
BA,28/11/2018,4.78,3.93
BA,28/12/2018,4.72,3.91
BA,29/08/2018,4.67,4.08
BA,29/10/2018,4.97,4.29
BA,29/11/2018,4.71,3.9
BA,30/07/2018,4.79,4.03
BA,30/08/2018,4.47,4.02
BA,30/10/2018,4.83,4.14
BA,31/07/2018,4.72,4.02
BA,31/10/2018,4.88,4.24
CE,01/08/2018,4.48,4.05
CE,01/10/2018,4.84,NA
CE,02/10/2018,4.75,4.2
CE,03/07/2018,4.64,4.01
CE,03/09/2018,4.57,4.03
CE,03/10/2018,4.81,4.32
CE,03/12/2018,4.59,3.94
CE,04/07/2018,4.64,4.03
CE,04/09/2018,4.57,4.05
CE,04/10/2018,4.73,4.28
CE,04/12/2018,4.58,3.95
CE,05/07/2018,4.69,3.98
CE,05/09/2018,4.63,4.08
CE,05/12/2018,4.52,3.9
CE,06/08/2018,4.66,4.07
CE,06/11/2018,4.76,4.19
CE,07/08/2018,4.61,4.02
CE,07/11/2018,4.83,4.21
CE,08/08/2018,4.47,4.02
CE,08/11/2018,4.65,4.11
CE,09/10/2018,4.74,4.3
CE,10/07/2018,4.61,4.09
CE,10/09/2018,4.94,4.18
CE,10/10/2018,4.79,4.26
CE,10/12/2018,4.52,3.93
CE,11/07/2018,4.67,4.03
CE,11/09/2018,4.75,4.11
CE,11/10/2018,4.77,4.28
CE,11/12/2018,4.57,3.95
CE,12/07/2018,4.69,NA
CE,12/09/2018,4.69,4.11
CE,12/11/2018,4.72,4.05
CE,12/12/2018,4.64,3.93
CE,13/09/2018,4.65,4.07
CE,13/11/2018,4.71,4.1
CE,14/08/2018,4.65,4.04
CE,14/11/2018,4.78,4.23
CE,15/08/2018,4.39,4.01
CE,15/10/2018,4.85,NA
CE,16/07/2018,4.63,4.02
CE,16/08/2018,4.52,3.96
CE,16/10/2018,4.76,4.3
CE,17/07/2018,4.59,4.02
CE,17/09/2018,4.75,4.16
CE,17/10/2018,4.87,4.3
CE,17/12/2018,4.46,3.88
CE,18/09/2018,4.72,4.16
CE,18/10/2018,4.82,4.32
CE,18/12/2018,4.59,3.9
CE,19/09/2018,4.71,4.13
CE,19/12/2018,4.4,3.89
CE,20/08/2018,4.63,4.03
CE,20/09/2018,4.65,4.16
CE,20/11/2018,4.7,4.05
CE,20/12/2018,4.34,3.89
CE,21/08/2018,4.65,4.03
CE,21/11/2018,4.71,4.13
CE,22/08/2018,4.4,4.03
CE,23/07/2018,4.64,3.99
CE,23/08/2018,4.5,3.96
CE,23/10/2018,4.79,4.25
CE,23/11/2018,4.6,4.05
CE,24/07/2018,4.55,4.05
CE,24/10/2018,4.94,4.38
CE,25/09/2018,4.84,4.28
CE,25/10/2018,4.75,4.28
CE,26/09/2018,4.78,4.3
CE,26/11/2018,4.72,4.04
CE,26/12/2018,4.59,3.88
CE,27/08/2018,4.57,4.03
CE,27/09/2018,4.75,4.31
CE,27/11/2018,4.63,3.99
CE,27/12/2018,4.48,3.91
CE,28/08/2018,4.54,4.02
CE,28/11/2018,4.67,4.08
CE,29/08/2018,4.36,4.01
CE,29/10/2018,4.75,NA
CE,30/08/2018,4.32,3.97
CE,30/10/2018,4.73,4.19
CE,31/07/2018,4.61,4.03
CE,31/10/2018,4.9,4.38
DF,01/08/2018,4.48,4.09
DF,01/10/2018,4.88,4.41
DF,01/11/2018,4.82,4.35
DF,03/07/2018,4.5,4.15
DF,04/07/2018,4.58,4.11
DF,05/12/2018,4.31,3.91
DF,06/08/2018,4.39,4.06
DF,06/09/2018,4.72,4.22
DF,07/11/2018,4.77,4.22
DF,08/08/2018,4.41,4.06
DF,08/11/2018,4.63,4.18
DF,10/07/2018,4.59,4.14
DF,10/10/2018,4.85,4.42
DF,12/09/2018,4.7,NA
DF,13/09/2018,4.75,4.27
DF,13/11/2018,4.59,4.15
DF,13/12/2018,4.21,3.88
DF,14/08/2018,4.8,NA
DF,14/11/2018,4.49,3.95
DF,15/08/2018,4.42,4.03
DF,16/07/2018,4.59,4.15
DF,17/09/2018,4.76,4.36
DF,17/10/2018,4.82,4.43
DF,17/12/2018,4.69,3.93
DF,18/07/2018,4.69,4.14
DF,18/09/2018,4.7,4.38
DF,18/12/2018,4.33,3.8
DF,19/11/2018,4.44,4.06
DF,20/12/2018,4.43,3.83
DF,21/11/2018,4.52,4.07
DF,22/08/2018,4.41,4.04
DF,22/11/2018,4.39,4.11
DF,24/07/2018,4.55,4.09
DF,24/10/2018,4.82,NA
DF,25/07/2018,4.61,4.05
DF,25/10/2018,4.85,4.4
DF,26/09/2018,4.86,4.42
DF,26/12/2018,4.36,3.81
DF,27/11/2018,4.39,3.97
DF,28/08/2018,4.34,4.09
DF,29/11/2018,4.48,4.01
DF,30/08/2018,4.41,4.1
ES,01/08/2018,4.62,4.04
ES,01/10/2018,4.86,4.39
ES,01/11/2018,4.7,4.34
ES,02/07/2018,4.62,3.96
ES,02/08/2018,4.45,3.97
ES,02/10/2018,4.99,4.35
ES,03/07/2018,4.49,3.83
ES,03/09/2018,4.69,4.11
ES,03/10/2018,4.88,4.3
ES,03/12/2018,4.56,3.9
ES,04/07/2018,4.6,3.94
ES,04/09/2018,4.72,4.04
ES,04/10/2018,4.71,4.32
ES,04/12/2018,4.42,NA
ES,05/07/2018,4.44,3.97
ES,05/09/2018,4.74,4.12
ES,05/11/2018,4.83,4.16
ES,06/08/2018,4.61,4.05
ES,06/09/2018,4.55,4.12
ES,06/12/2018,4.51,3.99
ES,07/11/2018,4.41,4.29
ES,08/08/2018,4.44,3.97
ES,08/10/2018,5.1,4.45
ES,08/11/2018,4.68,4.23
ES,09/07/2018,4.63,3.98
ES,09/08/2018,4.53,4.01
ES,09/10/2018,4.88,4.5
ES,10/07/2018,4.56,3.83
ES,10/10/2018,4.8,4.33
ES,10/12/2018,4.55,3.9
ES,11/07/2018,4.6,3.94
ES,11/09/2018,4.82,4.28
ES,11/10/2018,4.73,4.34
ES,11/12/2018,4.42,NA
ES,12/07/2018,4.45,3.98
ES,12/09/2018,4.82,4.23
ES,12/11/2018,4.8,4.11
ES,13/08/2018,4.61,3.99
ES,13/09/2018,4.66,4.3
ES,13/11/2018,4.45,4.23
ES,13/12/2018,4.48,3.94
ES,14/11/2018,4.68,4.11
ES,15/10/2018,4.93,4.45
ES,16/07/2018,4.61,4.01
ES,16/08/2018,4.43,4
ES,16/10/2018,4.88,4.5
ES,17/10/2018,4.81,4.32
ES,17/12/2018,4.6,3.91
ES,18/09/2018,4.82,4.29
ES,18/10/2018,4.73,4.34
ES,18/12/2018,4.45,3.83
ES,19/07/2018,4.43,3.97
ES,19/09/2018,4.84,4.25
ES,20/08/2018,4.62,4
ES,20/09/2018,4.69,4.32
ES,20/12/2018,4.42,3.92
ES,21/11/2018,4.65,3.89
ES,22/08/2018,4.39,3.97
ES,22/10/2018,4.92,4.39
ES,22/11/2018,4.61,4.04
ES,23/07/2018,4.61,4
ES,23/08/2018,4.52,4.02
ES,23/10/2018,4.85,4.27
ES,23/11/2018,4.71,3.95
ES,24/07/2018,4.51,4.11
ES,24/09/2018,4.88,4.37
ES,25/09/2018,4.98,4.35
ES,25/10/2018,4.71,4.34
ES,25/12/2018,4.36,3.89
ES,26/07/2018,4.45,3.97
ES,26/09/2018,4.88,4.3
ES,26/12/2018,4.6,3.9
ES,27/08/2018,4.64,4.06
ES,27/09/2018,4.73,4.32
ES,27/12/2018,4.47,3.83
ES,28/08/2018,4.65,4
ES,28/11/2018,4.66,4.04
ES,28/12/2018,4.5,3.94
ES,29/08/2018,4.63,4.09
ES,29/10/2018,4.9,4.38
ES,29/11/2018,4.57,3.99
ES,30/07/2018,4.61,4.04
ES,30/08/2018,4.44,4.05
ES,30/10/2018,4.85,4.25
GO,01/08/2018,4.6,4.15
GO,01/10/2018,4.96,4.45
GO,01/11/2018,4.88,4.37
GO,02/08/2018,4.68,4.15
GO,02/10/2018,4.94,4.43
GO,03/07/2018,4.68,4.28
GO,03/09/2018,4.71,4.14
GO,03/10/2018,4.95,4.43
GO,03/12/2018,4.54,3.98
GO,04/07/2018,4.74,4.22
GO,04/09/2018,4.71,4.18
GO,04/10/2018,4.93,4.45
GO,04/12/2018,4.61,3.98
GO,05/07/2018,4.78,4.27
GO,05/09/2018,4.71,4.24
GO,05/11/2018,4.94,4.38
GO,05/12/2018,4.54,4.04
GO,06/08/2018,4.69,4.1
GO,06/11/2018,4.9,4.32
GO,07/08/2018,4.72,4.12
GO,07/11/2018,4.85,4.34
GO,08/08/2018,4.67,4.15
GO,08/10/2018,4.88,4.56
GO,08/11/2018,4.87,4.25
GO,09/08/2018,4.53,4.13
GO,09/10/2018,4.96,4.43
GO,10/07/2018,4.76,4.27
GO,10/09/2018,4.87,4.32
GO,10/10/2018,4.98,4.46
GO,10/12/2018,4.52,3.96
GO,11/07/2018,4.71,4.21
GO,11/09/2018,4.83,4.35
GO,11/10/2018,4.9,4.44
GO,11/12/2018,4.6,3.98
GO,12/07/2018,4.76,4.27
GO,12/09/2018,4.91,4.36
GO,12/11/2018,4.81,4.27
GO,12/12/2018,4.58,3.97
GO,13/08/2018,4.52,4.15
GO,13/09/2018,4.76,4.3
GO,13/11/2018,4.87,4.29
GO,13/12/2018,4.34,4.06
GO,14/08/2018,4.66,4.11
GO,14/11/2018,4.83,4.21
GO,15/08/2018,4.7,4.13
GO,15/10/2018,4.89,4.48
GO,16/10/2018,4.92,4.41
GO,16/11/2018,4.88,4.12
GO,17/07/2018,4.76,4.23
GO,17/09/2018,4.89,4.32
GO,17/10/2018,4.99,4.52
GO,17/12/2018,4.55,4.01
GO,18/07/2018,4.75,4.23
GO,18/09/2018,4.81,4.32
GO,18/10/2018,4.92,4.48
GO,18/12/2018,4.55,3.98
GO,19/07/2018,4.47,4.15
GO,19/09/2018,4.92,4.38
GO,19/12/2018,4.48,4.01
GO,20/08/2018,4.53,4.15
GO,20/09/2018,4.76,4.32
GO,20/11/2018,4.74,4.09
GO,20/12/2018,4.49,4.02
GO,21/08/2018,4.65,4.11
GO,21/11/2018,4.69,4.11
GO,22/08/2018,4.75,4.14
GO,22/10/2018,5.01,4.56
GO,22/11/2018,4.72,4.09
GO,23/08/2018,4.43,4.15
GO,23/10/2018,5.01,4.49
GO,23/11/2018,4.83,3.98
GO,24/07/2018,4.68,4.23
GO,24/09/2018,4.98,4.47
GO,24/10/2018,4.97,4.48
GO,25/07/2018,4.75,4.2
GO,25/09/2018,4.93,4.43
GO,25/10/2018,4.97,4.35
GO,25/12/2018,4.54,3.95
GO,26/09/2018,4.94,4.41
GO,26/11/2018,4.79,NA
GO,26/12/2018,4.49,3.96
GO,27/08/2018,4.65,4.13
GO,27/09/2018,4.92,4.44
GO,27/11/2018,4.63,4.06
GO,27/12/2018,4.54,3.97
GO,28/08/2018,4.74,4.17
GO,28/11/2018,4.63,4.07
GO,28/12/2018,4.54,4.09
GO,29/08/2018,4.66,4.22
GO,29/10/2018,5,4.55
GO,29/11/2018,4.83,3.98
GO,30/07/2018,4.71,4.09
GO,30/10/2018,4.99,4.47
GO,31/07/2018,4.73,4.13
GO,31/10/2018,5,4.39
MA,01/08/2018,4.4,3.81
MA,01/10/2018,4.64,4.01
MA,01/11/2018,4.69,3.99
MA,02/07/2018,4.14,3.74
MA,02/08/2018,4.2,3.77
MA,02/10/2018,4.65,4.16
MA,03/07/2018,4.45,3.8
MA,03/09/2018,4.58,3.95
MA,03/10/2018,4.39,4.02
MA,03/12/2018,4.49,3.61
MA,04/07/2018,4.46,3.95
MA,04/09/2018,4.42,3.94
MA,04/10/2018,4.37,NA
MA,04/12/2018,4.39,3.79
MA,05/07/2018,4.43,3.94
MA,05/09/2018,4.29,3.86
MA,05/11/2018,4.61,3.98
MA,05/12/2018,4.21,3.63
MA,06/08/2018,4.43,3.94
MA,06/09/2018,4.25,3.79
MA,06/11/2018,4.41,3.85
MA,06/12/2018,4.13,3.67
MA,07/08/2018,4.26,3.79
MA,07/11/2018,4.51,3.88
MA,08/08/2018,4.3,3.81
MA,08/10/2018,4.45,4.09
MA,08/11/2018,4.55,3.97
MA,09/07/2018,4.11,3.74
MA,09/08/2018,4.23,3.79
MA,09/10/2018,4.46,3.96
MA,10/07/2018,4.46,3.8
MA,10/09/2018,4.7,3.94
MA,10/10/2018,4.73,4.1
MA,10/12/2018,4.46,3.6
MA,11/07/2018,4.29,3.89
MA,11/09/2018,4.63,3.87
MA,11/10/2018,4.58,4.24
MA,11/12/2018,4.36,3.82
MA,12/07/2018,4.38,3.94
MA,12/09/2018,4.38,3.91
MA,12/11/2018,4.64,3.98
MA,12/12/2018,4.11,3.66
MA,13/08/2018,4.53,3.92
MA,13/09/2018,4.49,4.17
MA,13/11/2018,4.5,3.85
MA,13/12/2018,4.09,3.67
MA,14/08/2018,4.42,3.89
MA,14/11/2018,4.61,4.02
MA,15/08/2018,4.2,3.81
MA,15/10/2018,4.53,4.09
MA,16/07/2018,4.5,3.93
MA,16/08/2018,4.28,3.82
MA,16/10/2018,4.62,4.04
MA,17/07/2018,4.34,3.9
MA,17/09/2018,4.68,3.94
MA,17/10/2018,4.62,4.02
MA,17/12/2018,4.38,3.59
MA,18/07/2018,4.34,3.82
MA,18/09/2018,4.36,3.83
MA,18/10/2018,4.42,4.01
MA,18/12/2018,4.23,3.64
MA,19/07/2018,4.26,3.8
MA,19/09/2018,4.51,3.97
MA,19/12/2018,4.19,3.66
MA,20/08/2018,4.5,3.87
MA,20/09/2018,4.57,4.2
MA,20/11/2018,4.34,3.85
MA,20/12/2018,4.1,NA
MA,21/08/2018,4.43,3.95
MA,21/11/2018,4.47,3.8
MA,22/08/2018,4.22,3.81
MA,22/10/2018,4.73,4.11
MA,22/11/2018,4.49,3.82
MA,23/07/2018,4.49,4
MA,23/08/2018,4.29,3.82
MA,23/10/2018,4.7,4.09
MA,23/11/2018,4.56,3.8
MA,24/07/2018,4.33,3.87
MA,24/09/2018,4.43,3.92
MA,24/10/2018,4.37,3.84
MA,24/12/2018,4,3.67
MA,25/07/2018,4.32,3.84
MA,25/09/2018,4.68,4.16
MA,25/10/2018,4.74,4.09
MA,26/07/2018,4.16,3.74
MA,26/09/2018,4.45,4.03
MA,26/11/2018,4,NA
MA,26/12/2018,4.37,3.6
MA,27/08/2018,4.52,3.94
MA,27/09/2018,4.37,3.78
MA,27/11/2018,4.15,3.71
MA,27/12/2018,4.18,3.64
MA,28/08/2018,4.29,3.89
MA,28/11/2018,4.54,3.77
MA,29/08/2018,4.33,3.87
MA,29/10/2018,4.74,4.09
MA,29/11/2018,4.56,3.8
MA,30/07/2018,4.48,3.95
MA,30/10/2018,4.56,4.05
MA,31/07/2018,4.5,3.79
MA,31/10/2018,4.39,3.88
MG,01/08/2018,4.78,4.32
