estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AL,22/07/2015,3.33,2.82
AL,22/09/2015,3.38,2.82
AL,22/12/2015,3.77,3.28
AL,23/11/2015,3.68,3.11
AL,23/12/2015,3.64,3.29
AL,24/08/2015,3.39,2.86
AL,24/11/2015,3.69,3.06
AL,25/08/2015,3.37,2.86
AL,26/10/2015,3.66,2.99
AL,26/11/2015,3.6,NA
AL,27/07/2015,3.4,2.87
AL,27/10/2015,3.52,3.04
AL,28/07/2015,3.36,2.86
AL,28/09/2015,3.33,2.87
AL,28/10/2015,3.6,3
AL,28/12/2015,3.81,3.19
AL,29/07/2015,3.36,2.83
AL,29/09/2015,3.38,2.82
AL,29/12/2015,3.77,3.28
AL,30/07/2015,3.37,NA
AL,30/11/2015,3.74,3.16
AL,30/12/2015,3.64,3.29
AL,31/08/2015,3.33,2.84
AM,01/07/2015,3.62,3.01
AM,01/09/2015,3.89,2.83
AM,01/12/2015,4.31,3.24
AM,03/08/2015,3.58,3.01
AM,03/11/2015,3.7,3.26
AM,04/08/2015,3.72,2.98
AM,04/11/2015,4.07,3.21
AM,05/08/2015,3.73,3.02
AM,05/10/2015,3.8,3.12
AM,05/11/2015,3.79,3.23
AM,06/07/2015,3.63,3.01
AM,06/10/2015,4.17,3.02
AM,07/07/2015,3.64,3.01
AM,07/12/2015,4.08,3.37
AM,08/07/2015,3.7,3.01
AM,08/09/2015,3.56,3.01
AM,08/12/2015,4.32,3.27
AM,09/09/2015,3.81,2.99
AM,09/11/2015,3.78,3.29
AM,09/12/2015,3.75,3.32
AM,10/08/2015,3.71,3
AM,10/11/2015,3.57,NA
AM,11/08/2015,3.6,3.01
AM,12/10/2015,3.8,3.13
AM,12/11/2015,4.14,3.21
AM,13/07/2015,3.59,3.01
AM,13/10/2015,4.17,3.02
AM,14/07/2015,3.71,3
AM,14/09/2015,3.59,3.01
AM,14/12/2015,3.87,3.32
AM,15/07/2015,3.45,3.01
AM,15/09/2015,3.57,3.03
AM,15/12/2015,4.32,3.27
AM,16/07/2015,3.74,2.98
AM,16/09/2015,3.88,2.98
AM,16/11/2015,4.04,3.23
AM,16/12/2015,4.05,3.37
AM,17/11/2015,3.89,3.27
AM,19/10/2015,3.83,3.15
AM,20/07/2015,3.51,3.01
AM,20/10/2015,4.07,3.14
AM,21/07/2015,3.67,2.99
AM,21/09/2015,3.57,3.02
AM,21/12/2015,3.63,3.33
AM,22/07/2015,3.4,NA
AM,22/09/2015,3.79,2.98
AM,22/12/2015,4.08,3.33
AM,23/07/2015,3.74,2.98
AM,23/09/2015,3.5,3.06
AM,23/11/2015,4.02,3.31
AM,23/12/2015,3.85,3.35
AM,24/08/2015,3.53,3.01
AM,24/11/2015,4.1,3.28
AM,25/08/2015,3.96,3
AM,26/10/2015,3.98,2.97
AM,27/07/2015,3.58,2.99
AM,27/10/2015,3.9,3.19
AM,28/07/2015,3.7,2.99
AM,28/09/2015,3.48,3
AM,28/10/2015,3.79,3.23
AM,28/12/2015,3.61,3.32
AM,29/07/2015,3.59,3.01
AM,29/09/2015,3.71,2.99
AM,29/10/2015,3.8,NA
AM,29/12/2015,4.08,3.33
AM,30/11/2015,3.98,3.32
AM,30/12/2015,3.79,3.34
AM,31/08/2015,3.56,3
AP,01/09/2015,3.16,NA
AP,03/08/2015,3.45,2.97
AP,04/08/2015,3.27,3
AP,04/11/2015,3.54,3.21
AP,05/10/2015,3.46,3.12
AP,06/07/2015,3.46,2.93
AP,06/10/2015,3.49,3.13
AP,07/07/2015,3.31,2.9
AP,07/12/2015,3.53,3.26
AP,08/07/2015,3.27,NA
AP,08/09/2015,3.29,2.96
AP,09/09/2015,3.25,2.95
AP,09/12/2015,3.61,3.29
AP,10/08/2015,3.64,2.96
AP,11/08/2015,3.27,2.95
AP,12/10/2015,3.46,3.12
AP,12/11/2015,3.55,3.21
AP,13/07/2015,3.47,2.98
AP,13/10/2015,3.49,3.13
AP,14/12/2015,3.53,3.26
AP,15/07/2015,3.3,2.97
AP,15/09/2015,3.29,2.96
AP,16/09/2015,3.24,2.95
AP,16/11/2015,3.56,3.21
AP,16/12/2015,3.61,3.29
AP,17/11/2015,3.6,3.25
AP,19/10/2015,3.51,3.18
AP,20/07/2015,3.46,2.98
AP,21/09/2015,3.27,2.97
AP,22/07/2015,3.3,2.97
AP,22/12/2015,3.56,3.27
AP,23/11/2015,3.56,3.21
AP,23/12/2015,3.56,NA
AP,24/08/2015,3.29,2.93
AP,24/11/2015,3.6,3.25
AP,26/10/2015,3.51,3.18
AP,27/07/2015,3.44,2.96
AP,28/07/2015,3.27,3
AP,28/09/2015,3.28,2.97
AP,29/12/2015,3.56,3.27
AP,30/11/2015,3.57,3.26
AP,30/12/2015,3.56,NA
AP,31/08/2015,3.32,2.93
BA,01/07/2015,3.51,2.91
BA,01/09/2015,3.47,2.89
BA,01/12/2015,3.77,3.23
BA,02/07/2015,3.47,2.89
BA,02/09/2015,3.57,2.91
BA,02/12/2015,3.86,3.26
BA,03/08/2015,3.51,2.89
BA,03/09/2015,3.42,NA
BA,03/11/2015,3.65,3.06
BA,03/12/2015,3.79,3.25
BA,04/08/2015,3.41,2.86
BA,04/11/2015,3.63,3.08
BA,05/08/2015,3.48,2.9
BA,05/10/2015,3.71,3
BA,05/11/2015,3.53,3.05
BA,06/07/2015,3.5,2.92
BA,06/08/2015,3.43,2.84
BA,06/10/2015,3.63,2.97
BA,07/07/2015,3.43,2.86
BA,07/10/2015,3.74,2.98
BA,07/12/2015,3.9,3.23
BA,08/07/2015,3.48,2.88
BA,08/09/2015,3.49,2.91
BA,08/10/2015,3.7,2.96
BA,08/12/2015,3.8,3.23
BA,09/09/2015,3.46,2.89
BA,09/11/2015,3.83,3.23
BA,09/12/2015,3.79,3.28
BA,10/08/2015,3.43,2.89
BA,10/09/2015,3.44,2.98
BA,10/11/2015,3.78,3.12
BA,10/12/2015,3.78,3.25
BA,11/08/2015,3.47,2.9
BA,11/11/2015,3.78,3.09
BA,12/10/2015,3.69,3.01
BA,12/11/2015,3.82,3.16
BA,13/07/2015,3.46,2.87
BA,13/10/2015,3.63,2.97
BA,14/07/2015,3.42,2.88
BA,14/09/2015,3.44,2.81
BA,14/10/2015,3.7,3
BA,14/12/2015,3.9,3.23
BA,15/07/2015,3.45,2.9
BA,15/09/2015,3.49,2.88
BA,15/10/2015,3.75,3.04
BA,15/12/2015,3.79,3.23
BA,16/07/2015,3.47,2.88
BA,16/09/2015,3.49,2.9
BA,16/11/2015,3.88,3.22
BA,16/12/2015,3.82,3.26
BA,17/09/2015,3.44,2.98
BA,17/11/2015,3.82,3.2
BA,17/12/2015,3.74,3.23
BA,18/11/2015,3.79,3.2
BA,19/10/2015,3.75,3.03
BA,19/11/2015,3.87,3.2
BA,20/07/2015,3.54,2.95
BA,20/10/2015,3.64,3.1
BA,21/07/2015,3.42,2.87
BA,21/09/2015,3.5,2.9
BA,21/10/2015,3.7,3.08
BA,21/12/2015,3.76,3.24
BA,22/07/2015,3.4,2.88
BA,22/09/2015,3.43,2.88
BA,22/12/2015,3.81,3.24
BA,23/07/2015,3.47,2.91
BA,23/09/2015,3.48,2.91
BA,23/11/2015,3.86,3.22
BA,23/12/2015,3.75,3.27
BA,24/08/2015,3.46,2.88
BA,24/11/2015,3.8,3.21
BA,25/08/2015,3.47,2.85
BA,25/11/2015,3.85,3.21
BA,26/08/2015,3.53,2.9
BA,26/10/2015,3.7,3.02
BA,27/07/2015,3.52,2.89
BA,27/10/2015,3.63,3.06
BA,28/07/2015,3.41,2.87
BA,28/09/2015,3.27,2.79
BA,28/10/2015,3.65,3.07
BA,28/12/2015,3.74,3.25
BA,29/07/2015,3.47,2.87
BA,29/09/2015,3.42,2.9
BA,29/12/2015,3.87,3.25
BA,30/07/2015,3.43,2.85
BA,30/09/2015,3.47,2.9
BA,30/11/2015,3.84,3.21
BA,30/12/2015,3.75,3.25
BA,31/08/2015,3.49,2.86
CE,01/07/2015,3.36,2.92
CE,01/09/2015,3.37,2.93
CE,01/12/2015,3.84,3.24
CE,02/07/2015,3.48,2.97
CE,02/12/2015,3.75,3.25
CE,03/11/2015,3.64,3.16
CE,04/08/2015,3.42,2.92
CE,04/11/2015,3.65,3.17
CE,05/08/2015,3.51,2.96
CE,06/07/2015,3.39,2.93
CE,06/10/2015,3.62,3.04
CE,07/07/2015,3.44,2.92
CE,08/07/2015,3.41,2.94
CE,08/09/2015,3.37,2.94
CE,08/12/2015,3.86,3.27
CE,09/09/2015,3.42,2.97
CE,09/12/2015,3.8,3.29
CE,10/08/2015,3.46,2.93
CE,10/11/2015,3.66,3.18
CE,11/08/2015,3.43,2.94
CE,12/11/2015,3.65,3.17
CE,13/07/2015,3.51,NA
CE,13/10/2015,3.63,3.02
CE,14/07/2015,3.43,2.92
CE,14/12/2015,3.87,NA
CE,15/07/2015,3.5,NA
CE,15/09/2015,3.37,2.93
CE,15/12/2015,3.87,3.32
CE,16/09/2015,3.44,2.95
CE,16/11/2015,3.67,3.16
CE,16/12/2015,3.78,3.29
CE,17/11/2015,3.69,3.19
CE,20/07/2015,3.45,2.92
CE,20/10/2015,3.6,3.06
CE,21/07/2015,3.43,2.92
CE,21/09/2015,3.37,2.95
CE,21/10/2015,3.68,3.14
CE,21/12/2015,3.85,3.26
CE,22/07/2015,3.5,NA
CE,22/09/2015,3.4,2.94
CE,22/12/2015,3.85,3.3
CE,23/07/2015,3.35,NA
CE,23/09/2015,3.48,2.89
CE,23/11/2015,3.68,3.16
CE,23/12/2015,3.9,3.38
CE,24/08/2015,3.39,2.94
CE,24/11/2015,3.7,3.24
CE,25/08/2015,3.43,2.96
CE,26/10/2015,3.66,3.12
CE,27/07/2015,3.37,2.91
CE,27/10/2015,3.63,3.07
CE,28/07/2015,3.43,2.93
CE,28/09/2015,3.37,2.94
CE,28/10/2015,3.59,NA
CE,28/12/2015,3.84,3.26
CE,29/07/2015,3.5,2.94
CE,29/09/2015,3.39,2.91
CE,29/12/2015,3.87,3.29
CE,30/07/2015,3.38,2.93
CE,30/09/2015,3.46,2.89
CE,30/11/2015,3.72,3.22
CE,31/08/2015,3.45,2.96
DF,01/07/2015,3.52,3.1
DF,01/09/2015,3.51,3.1
DF,02/12/2015,3.77,3.11
DF,03/11/2015,3.65,NA
DF,04/11/2015,3.68,3.06
DF,05/08/2015,3.52,3.1
DF,05/10/2015,3.67,2.88
DF,06/10/2015,3.67,2.9
DF,07/07/2015,3.52,3.1
DF,07/09/2015,3.5,NA
DF,08/12/2015,3.77,3.12
DF,09/09/2015,3.5,3.1
DF,10/11/2015,3.77,3.1
DF,11/08/2015,3.52,3.1
DF,13/10/2015,3.67,2.9
DF,14/07/2015,3.5,NA
DF,14/10/2015,3.68,3.06
DF,15/07/2015,3.52,3.1
DF,15/09/2015,3.5,3.1
DF,15/12/2015,3.77,3.12
DF,16/12/2015,3.76,NA
DF,17/11/2015,3.76,3.11
DF,18/11/2015,3.77,3.09
DF,20/10/2015,3.68,3.06
DF,21/09/2015,3.53,2.9
DF,22/07/2015,3.52,3.1
DF,22/09/2015,3.5,NA
DF,22/12/2015,3.77,3.12
DF,24/11/2015,3.77,3.1
DF,25/08/2015,3.52,3.1
DF,26/08/2015,3.53,3.11
DF,27/10/2015,3.68,3.07
DF,28/12/2015,3.77,3.12
DF,29/07/2015,3.52,3.1
DF,29/09/2015,3.52,2.89
DF,31/08/2015,3.51,3.11
ES,01/12/2015,3.79,3.25
ES,02/07/2015,3.25,2.91
ES,02/09/2015,3.41,2.93
ES,02/12/2015,3.55,3.17
ES,03/08/2015,3.43,2.97
ES,03/11/2015,3.64,3.2
ES,04/08/2015,3.5,2.95
ES,04/11/2015,3.47,3.09
ES,05/08/2015,3.59,3.04
ES,05/10/2015,3.63,3.06
ES,06/07/2015,3.45,2.95
ES,06/08/2015,3.49,2.91
ES,06/10/2015,3.42,3.02
ES,07/07/2015,3.47,2.95
ES,07/10/2015,3.54,3.08
ES,07/12/2015,3.77,3.28
ES,08/07/2015,3.26,2.91
ES,08/12/2015,3.8,3.01
ES,09/09/2015,3.42,2.92
ES,09/12/2015,3.6,3.2
ES,10/08/2015,3.44,2.98
ES,10/11/2015,3.71,3.2
ES,11/08/2015,3.46,2.92
ES,11/11/2015,3.48,3.15
ES,12/10/2015,3.63,3.06
ES,12/11/2015,3.6,3.1
ES,13/07/2015,3.43,2.92
ES,13/10/2015,3.38,3.02
ES,14/07/2015,3.46,2.94
ES,14/10/2015,3.63,3.08
ES,14/12/2015,3.79,3.28
ES,15/07/2015,3.57,3.07
ES,15/12/2015,3.78,3.08
ES,16/07/2015,3.5,2.92
ES,16/09/2015,3.42,2.92
ES,16/11/2015,3.74,3.25
ES,16/12/2015,3.63,3.23
ES,17/11/2015,3.71,3.17
ES,18/11/2015,3.57,3.18
ES,19/10/2015,3.64,3.13
ES,20/07/2015,3.42,2.92
ES,20/10/2015,3.68,NA
ES,21/07/2015,3.46,2.94
ES,21/10/2015,3.45,3.07
ES,22/07/2015,3.57,3.07
ES,22/09/2015,3.45,3
ES,22/12/2015,3.66,3.27
ES,23/07/2015,3.5,2.92
ES,23/09/2015,3.39,2.95
ES,23/11/2015,3.76,3.26
ES,23/12/2015,3.78,3.2
ES,24/09/2015,3.4,NA
ES,24/11/2015,3.71,3.17
ES,25/11/2015,3.58,3.18
ES,26/10/2015,3.64,3.13
ES,27/07/2015,3.43,2.97
ES,27/08/2015,3.44,2.92
ES,27/10/2015,3.68,NA
ES,28/07/2015,3.49,2.95
ES,28/10/2015,3.47,3.07
ES,29/07/2015,3.59,3.04
ES,29/09/2015,3.44,3
ES,29/12/2015,3.67,3.27
ES,30/07/2015,3.5,2.91
ES,30/09/2015,3.38,2.98
ES,30/11/2015,3.75,3.21
ES,30/12/2015,3.78,3.2
GO,01/07/2015,3.23,2.93
GO,01/09/2015,3.4,2.9
GO,01/12/2015,3.67,3.15
GO,02/09/2015,3.2,2.97
GO,02/12/2015,3.67,3.24
GO,03/11/2015,3.64,3.14
GO,03/12/2015,3.64,3.17
GO,04/08/2015,3.31,2.93
GO,04/11/2015,3.64,3.12
GO,05/08/2015,3.41,2.98
GO,05/10/2015,3.64,3.05
GO,05/11/2015,3.58,3.13
GO,06/08/2015,3.29,2.93
GO,06/10/2015,3.43,3.01
GO,07/07/2015,3.3,2.98
GO,07/10/2015,3.5,3.05
GO,07/12/2015,3.73,3.19
GO,08/07/2015,3.35,2.93
GO,08/12/2015,3.69,3.2
GO,09/09/2015,3.28,2.93
GO,09/12/2015,3.73,3.21
GO,10/08/2015,3.35,2.96
GO,10/09/2015,3.52,2.94
GO,10/11/2015,3.62,3.16
GO,11/08/2015,3.3,2.94
GO,11/11/2015,3.57,3.14
GO,12/10/2015,3.65,3.03
GO,12/11/2015,3.68,3.12
GO,13/10/2015,3.45,3.01
GO,14/07/2015,3.36,2.97
GO,14/10/2015,3.5,3.08
GO,14/12/2015,3.73,3.19
GO,15/07/2015,3.31,2.98
GO,15/09/2015,3.3,2.93
GO,15/10/2015,3.59,NA
GO,15/12/2015,3.7,3.21
GO,16/07/2015,3.34,2.94
GO,16/09/2015,3.32,2.93
GO,16/11/2015,3.68,3.17
GO,16/12/2015,3.56,3.21
GO,17/09/2015,3.51,NA
GO,17/11/2015,3.67,3.18
GO,18/11/2015,3.6,3.2
GO,19/10/2015,3.56,3.07
GO,20/10/2015,3.6,3.09
GO,21/07/2015,3.33,2.97
GO,21/09/2015,3.43,2.98
GO,21/10/2015,3.65,3.19
GO,21/12/2015,3.84,NA
GO,22/07/2015,3.29,2.95
GO,22/09/2015,3.32,2.94
GO,22/12/2015,3.68,3.23
GO,23/07/2015,3.34,2.9
GO,23/11/2015,3.69,3.17
GO,24/11/2015,3.69,3.21
GO,25/08/2015,3.44,2.98
GO,25/11/2015,3.63,3.23
GO,26/08/2015,3.41,2.9
GO,26/10/2015,3.58,3.07
GO,27/08/2015,3.22,2.97
GO,27/10/2015,3.62,3.12
GO,28/07/2015,3.5,3.08
GO,28/09/2015,3.43,2.98
GO,28/10/2015,3.63,3.14
GO,28/12/2015,3.6,3.26
GO,29/07/2015,3.42,2.98
GO,29/09/2015,3.31,2.95
GO,29/12/2015,3.71,3.22
GO,30/07/2015,3.45,3.02
GO,30/09/2015,3.2,2.9
GO,31/08/2015,3.45,2.98
MA,01/07/2015,3.31,2.87
MA,01/09/2015,3.14,2.84
MA,01/12/2015,3.68,3.2
MA,02/07/2015,3.24,2.9
MA,02/09/2015,3.39,2.92
MA,02/12/2015,3.45,3.09
MA,03/08/2015,3.48,2.82
MA,03/11/2015,3.61,3.06
MA,04/08/2015,3.49,2.9
MA,04/11/2015,3.37,3
MA,05/08/2015,3.26,2.9
MA,05/10/2015,3.44,2.93
MA,06/07/2015,3.45,2.88
MA,06/08/2015,3.23,2.91
MA,06/10/2015,3.33,2.92
MA,07/07/2015,3.44,2.93
MA,07/12/2015,3.66,3.07
MA,08/07/2015,3.17,2.88
MA,08/09/2015,3.35,2.81
MA,08/10/2015,3.05,2.84
MA,08/12/2015,3.7,3.12
MA,09/09/2015,3.18,2.88
MA,09/12/2015,3.5,3.15
MA,10/08/2015,3.46,2.83
MA,10/11/2015,3.65,3.05
MA,11/08/2015,3.3,2.9
MA,12/10/2015,3.52,2.93
MA,12/11/2015,3.4,2.95
MA,13/07/2015,3.52,2.83
MA,13/10/2015,3.29,2.89
MA,14/07/2015,3.41,2.91
MA,14/10/2015,3.44,3.04
MA,14/12/2015,3.65,3.06
MA,15/07/2015,3.3,2.9
MA,15/09/2015,3.21,2.87
MA,15/10/2015,3.05,2.84
MA,15/12/2015,3.7,3.18
MA,16/11/2015,3.72,3.11
MA,16/12/2015,3.46,3.12
MA,17/11/2015,3.65,3.12
MA,17/12/2015,3.43,3.11
MA,18/11/2015,3.64,2.98
MA,19/10/2015,3.58,3.05
MA,19/11/2015,3.38,3
MA,20/07/2015,3.52,2.83
MA,20/10/2015,3.28,2.92
MA,21/07/2015,3.41,2.91
MA,21/09/2015,3.3,2.81
MA,21/10/2015,3.57,2.88
MA,21/12/2015,3.51,3.12
MA,22/07/2015,3.3,2.91
MA,22/09/2015,3.35,2.9
MA,22/12/2015,3.72,3.2
MA,23/09/2015,3.19,2.84
MA,23/11/2015,3.65,3.16
MA,23/12/2015,3.63,3.14
MA,24/11/2015,3.68,3.07
MA,25/08/2015,3.2,2.87
MA,25/11/2015,3.51,3.05
MA,26/08/2015,3.26,2.84
MA,26/10/2015,3.56,3.05
MA,26/11/2015,3.3,2.97
MA,27/07/2015,3.48,2.82
MA,27/08/2015,3.39,NA
MA,27/10/2015,3.32,2.97
MA,28/07/2015,3.49,2.9
MA,28/09/2015,3.4,2.91
MA,28/10/2015,3.58,2.88
MA,28/12/2015,3.51,3.12
MA,29/07/2015,3.42,2.92
MA,29/09/2015,3.36,2.91
MA,29/12/2015,3.74,3.2
MA,30/07/2015,3.17,2.88
MA,30/09/2015,3.2,2.85
MA,30/11/2015,3.7,3.11
MA,30/12/2015,3.64,3.14
MG,01/07/2015,3.41,2.95
MG,01/09/2015,3.34,2.95
MG,01/12/2015,3.76,3.26
MG,02/07/2015,3.29,3
MG,02/09/2015,3.31,2.93
MG,02/11/2015,3.57,3.04
MG,02/12/2015,3.65,3.21
MG,03/08/2015,3.48,2.97
MG,03/11/2015,3.63,3.18
MG,03/12/2015,3.78,3.24
MG,04/08/2015,3.36,2.97
MG,04/11/2015,3.66,3.17
MG,05/08/2015,3.37,2.96
MG,05/10/2015,3.57,3.07
MG,05/11/2015,3.51,3.13
MG,06/07/2015,3.46,2.97
MG,06/08/2015,3.27,2.95
MG,06/10/2015,3.53,3.09
MG,07/07/2015,3.37,2.96
MG,07/10/2015,3.58,3.02
MG,07/12/2015,3.76,3.27
MG,08/07/2015,3.38,2.99
MG,08/09/2015,3.48,2.96
MG,08/10/2015,3.59,NA
MG,08/12/2015,3.71,3.26
MG,09/09/2015,3.29,2.93
MG,09/11/2015,3.62,3.12
MG,09/12/2015,3.69,3.26
MG,10/08/2015,3.45,2.97
MG,10/11/2015,3.6,3.19
MG,10/12/2015,3.72,3.23
MG,11/08/2015,3.36,2.96
MG,11/11/2015,3.56,3.2
MG,12/10/2015,3.64,3.13
MG,12/11/2015,3.73,3.16
MG,13/07/2015,3.45,2.97
MG,13/10/2015,3.58,3.1
MG,14/07/2015,3.44,2.98
MG,14/09/2015,3.25,2.95
MG,14/10/2015,3.52,3.1
MG,14/12/2015,3.76,3.27
MG,15/07/2015,3.33,2.95
MG,15/09/2015,3.28,2.94
MG,15/10/2015,3.67,3.04
MG,15/12/2015,3.67,3.27
MG,16/07/2015,3.37,2.93
MG,16/09/2015,3.36,2.94
MG,16/11/2015,3.71,3.22
MG,16/12/2015,3.81,3.28
MG,17/11/2015,3.76,3.23
MG,17/12/2015,3.71,3.24
MG,18/11/2015,3.55,3.19
MG,19/10/2015,3.61,3.16
MG,19/11/2015,3.69,3.23
MG,20/07/2015,3.46,2.97
MG,20/10/2015,3.54,3.13
MG,21/07/2015,3.36,2.97
MG,21/09/2015,3.44,2.99
MG,21/10/2015,3.6,3.12
MG,21/12/2015,3.76,3.27
MG,22/07/2015,3.34,2.96
MG,22/09/2015,3.25,2.95
MG,22/12/2015,3.76,3.26
MG,23/07/2015,3.26,2.96
MG,23/09/2015,3.27,2.94
MG,23/11/2015,3.74,3.23
MG,23/12/2015,3.65,3.24
MG,24/08/2015,3.42,2.97
MG,24/09/2015,3.35,NA
MG,24/11/2015,3.7,3.27
MG,25/08/2015,3.27,2.94
MG,25/11/2015,3.73,3.2
MG,26/08/2015,3.39,2.94
MG,26/10/2015,3.63,3.14
MG,26/11/2015,3.68,3.23
MG,27/07/2015,3.47,2.97
MG,27/08/2015,3.47,NA
MG,27/10/2015,3.55,3.14
MG,28/07/2015,3.42,2.97
MG,28/09/2015,3.45,3.01
MG,28/10/2015,3.63,3.18
MG,28/12/2015,3.74,3.28
MG,29/07/2015,3.33,2.97
MG,29/09/2015,3.35,2.97
MG,29/12/2015,3.77,3.26
MG,30/07/2015,3.34,2.95
MG,30/09/2015,3.26,2.94
MG,30/11/2015,3.76,3.19
MG,30/12/2015,3.68,3.23
MG,31/08/2015,3.39,2.98
MS,01/07/2015,3.42,2.86
MS,01/09/2015,3.58,2.95
MS,01/12/2015,3.55,3.1
MS,02/07/2015,3,2.8
MS,03/08/2015,3.45,2.88
MS,03/11/2015,3.4,3.07
MS,03/12/2015,3.73,3.17
MS,04/08/2015,3.36,2.79
MS,04/11/2015,3.6,3.06
MS,05/08/2015,3.41,2.77
MS,05/10/2015,3.58,3.04
MS,05/11/2015,3.65,3.18
MS,06/07/2015,3.21,2.81
MS,06/10/2015,3.34,2.95
MS,07/07/2015,3.53,2.96
MS,07/12/2015,3.58,3.1
MS,08/07/2015,3.47,2.91
MS,08/09/2015,3.24,2.81
MS,08/12/2015,3.71,3.13
MS,09/11/2015,3.35,3.05
MS,09/12/2015,3.7,2.99
MS,10/08/2015,3.35,2.79
MS,10/11/2015,3.7,3.28
MS,10/12/2015,3.73,3.16
MS,11/08/2015,3.48,2.89
MS,11/11/2015,3.44,3.09
MS,12/10/2015,3.65,3.07
MS,12/11/2015,3.73,3.12
MS,13/07/2015,3.4,2.88
MS,13/10/2015,3.7,3.03
MS,14/07/2015,3.21,2.81
MS,14/09/2015,3.09,2.8
MS,14/10/2015,3.35,2.98
MS,14/12/2015,3.75,3.21
MS,15/09/2015,3.46,2.9
MS,15/10/2015,3.67,NA
MS,15/12/2015,3.57,3.11
MS,16/11/2015,3.6,3.14
MS,16/12/2015,3.73,2.99
MS,17/11/2015,3.6,3.11
MS,17/12/2015,3.74,3.16
MS,18/11/2015,3.4,3.12
