estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AC,01/06/2004,2.34,1.81
AC,07/06/2004,2.38,1.82
AC,08/06/2004,2.26,1.81
AC,09/06/2004,2.53,1.9
AC,10/05/2004,2.33,1.83
AC,14/06/2004,2.39,1.92
AC,15/06/2004,2.34,1.83
AC,16/06/2004,2.41,1.81
AC,17/05/2004,2.39,1.88
AC,17/06/2004,2.4,1.84
AC,18/05/2004,2.34,1.82
AC,19/05/2004,2.4,1.88
AC,21/06/2004,2.45,1.92
AC,22/06/2004,2.45,1.91
AC,23/06/2004,2.39,NA
AC,24/05/2004,2.38,1.77
AC,24/06/2004,2.28,NA
AC,25/05/2004,2.51,1.89
AC,26/05/2004,2.26,1.81
AC,28/06/2004,2.48,1.96
AC,29/06/2004,2.42,1.89
AC,30/06/2004,2.5,1.92
AC,31/05/2004,2.39,1.86
AL,01/06/2004,2.14,1.75
AL,02/06/2004,2.13,1.73
AL,08/06/2004,2.08,1.72
AL,09/06/2004,2.12,1.75
AL,10/05/2004,2.08,1.73
AL,11/05/2004,2.14,1.74
AL,12/05/2004,2.15,1.77
AL,14/06/2004,2.13,1.72
AL,15/06/2004,2.13,1.76
AL,16/06/2004,2.11,1.76
AL,17/05/2004,2.08,1.74
AL,18/05/2004,2.13,1.74
AL,19/05/2004,2.07,1.74
AL,21/06/2004,2.21,1.77
AL,22/06/2004,2.27,1.81
AL,23/06/2004,2.22,1.79
AL,24/05/2004,2.11,1.73
AL,25/05/2004,2.11,1.73
AL,26/05/2004,2.1,1.74
AL,28/06/2004,2.23,1.8
AL,29/06/2004,2.24,1.81
AL,30/06/2004,2.22,1.83
AL,31/05/2004,2.08,1.73
AM,01/06/2004,1.97,1.69
AM,02/06/2004,1.95,1.7
AM,07/06/2004,2.03,1.71
AM,08/06/2004,1.97,1.7
AM,10/05/2004,2.08,1.72
AM,11/05/2004,1.98,NA
AM,12/05/2004,1.98,1.68
AM,14/06/2004,1.98,1.71
AM,15/06/2004,2.1,1.72
AM,16/06/2004,2.02,1.73
AM,17/05/2004,2.02,1.7
AM,18/05/2004,1.98,1.69
AM,19/05/2004,1.93,1.71
AM,21/06/2004,2.18,1.77
AM,22/06/2004,2.15,1.77
AM,23/06/2004,2.19,1.8
AM,24/05/2004,1.99,1.72
AM,25/05/2004,2.18,1.73
AM,26/05/2004,1.98,1.69
AM,28/06/2004,2.16,1.78
AM,29/06/2004,2.16,1.78
AM,30/06/2004,2.1,1.78
AM,31/05/2004,2.02,1.7
AP,01/06/2004,2.45,1.85
AP,02/06/2004,2.12,1.88
AP,07/06/2004,2.28,1.88
AP,08/06/2004,2.18,1.89
AP,09/06/2004,2.26,1.89
AP,10/05/2004,2.27,1.88
AP,12/05/2004,2.12,1.89
AP,14/06/2004,2.49,1.89
AP,15/06/2004,2.25,1.95
AP,16/06/2004,2.24,1.93
AP,17/05/2004,2.35,1.88
AP,18/05/2004,2.12,1.89
AP,19/05/2004,2.1,1.88
AP,21/06/2004,2.47,1.95
AP,23/06/2004,2.24,1.97
AP,24/05/2004,2.38,1.88
AP,25/05/2004,2.13,1.88
AP,26/05/2004,2.09,1.89
AP,28/06/2004,2.26,1.97
AP,29/06/2004,2.36,1.98
AP,30/06/2004,2.32,1.97
AP,31/05/2004,2.38,NA
BA,01/06/2004,1.97,1.72
BA,02/06/2004,2.08,1.72
BA,03/06/2004,2.23,NA
BA,07/06/2004,2.06,1.75
BA,08/06/2004,2.05,1.74
BA,09/06/2004,2.01,1.74
BA,10/05/2004,2.03,1.73
BA,11/05/2004,2.01,1.73
BA,12/05/2004,1.94,1.7
