estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AL,10/08/2004,2.24,1.86
AL,10/11/2004,2.32,1.91
AL,11/10/2004,2.21,1.88
AL,12/07/2004,2.18,1.84
AL,13/07/2004,2.24,1.85
AL,13/09/2004,2.17,1.87
AL,13/10/2004,2.23,1.86
AL,13/12/2004,2.38,1.97
AL,14/07/2004,2.18,1.81
AL,14/09/2004,2.25,1.86
AL,14/12/2004,2.44,1.98
AL,15/07/2004,2.18,1.8
AL,15/09/2004,2.2,1.86
AL,15/12/2004,2.41,1.98
AL,16/08/2004,2.18,1.86
AL,16/09/2004,2.25,1.87
AL,16/11/2004,2.29,1.91
AL,16/12/2004,2.49,1.96
AL,17/08/2004,2.24,1.86
AL,17/11/2004,2.29,1.92
AL,18/08/2004,2.24,1.86
AL,18/10/2004,2.21,1.88
AL,18/11/2004,2.27,1.91
AL,19/07/2004,2.17,1.82
AL,19/08/2004,2.25,1.9
AL,19/10/2004,2.29,1.89
AL,19/11/2004,2.27,1.92
AL,20/07/2004,2.23,1.85
AL,20/09/2004,2.18,1.87
AL,20/10/2004,2.29,1.88
AL,20/12/2004,2.45,2.01
AL,21/07/2004,2.24,1.84
AL,21/09/2004,2.23,1.86
AL,21/12/2004,2.42,2
AL,22/09/2004,2.24,1.86
AL,22/11/2004,2.27,1.91
AL,22/12/2004,2.35,1.98
AL,23/08/2004,2.19,1.87
AL,23/09/2004,2.17,1.87
AL,23/11/2004,2.29,1.92
AL,24/08/2004,2.24,1.86
AL,24/11/2004,2.29,1.92
AL,25/10/2004,2.23,1.89
AL,26/07/2004,2.18,1.85
AL,26/10/2004,2.27,1.89
AL,27/07/2004,2.23,1.84
AL,27/09/2004,2.21,1.86
AL,27/10/2004,2.31,1.89
AL,27/12/2004,2.44,2.01
AL,28/07/2004,2.24,1.85
AL,28/09/2004,2.25,1.87
AL,28/10/2004,2.3,1.88
AL,28/12/2004,2.39,2
AL,29/09/2004,2.17,1.87
AL,29/11/2004,2.26,1.91
AL,30/08/2004,2.18,1.86
AL,30/11/2004,2.35,1.95
AL,31/08/2004,2.2,1.85
AM,01/09/2004,2.23,NA
AM,01/11/2004,2.33,1.94
AM,01/12/2004,2.39,2.02
AM,02/08/2004,2.18,1.83
AM,02/11/2004,2.34,1.94
AM,03/08/2004,2.14,1.82
AM,03/11/2004,2.29,2.01
AM,04/10/2004,2.22,1.89
AM,05/07/2004,2.18,1.79
AM,05/10/2004,2.26,1.88
AM,06/07/2004,2.14,1.8
AM,06/09/2004,2.25,1.86
AM,06/10/2004,2.24,1.93
AM,06/12/2004,2.51,2.02
AM,07/07/2004,2.19,1.86
AM,07/12/2004,2.52,2.05
AM,08/09/2004,2.22,1.87
AM,08/11/2004,2.31,1.95
AM,08/12/2004,2.45,NA
AM,09/08/2004,2.2,1.84
AM,09/11/2004,2.34,1.95
AM,10/08/2004,2.19,1.85
AM,10/11/2004,2.5,NA
AM,11/08/2004,2.14,1.85
AM,11/10/2004,2.23,1.88
AM,12/07/2004,2.16,1.79
AM,12/10/2004,2.24,1.89
AM,13/07/2004,2.15,1.8
AM,13/09/2004,2.25,1.87
AM,13/10/2004,2.3,1.89
AM,13/12/2004,2.51,2.06
AM,14/07/2004,2.12,1.82
AM,14/09/2004,2.22,1.86
AM,14/12/2004,2.48,2.06
AM,15/11/2004,2.29,1.88
AM,16/08/2004,2.24,1.85
AM,16/11/2004,2.34,1.97
AM,17/08/2004,2.22,1.84
AM,17/11/2004,2.32,1.97
AM,18/10/2004,2.28,1.92
AM,18/11/2004,2.34,1.95
AM,19/07/2004,2.15,1.81
AM,19/10/2004,2.32,1.92
AM,19/11/2004,2.5,NA
AM,20/07/2004,2.19,1.8
AM,20/09/2004,2.28,1.88
AM,20/10/2004,2.29,1.9
AM,20/12/2004,2.5,2.06
AM,21/09/2004,2.23,NA
AM,21/12/2004,2.52,2.08
AM,22/07/2004,2.15,1.75
AM,22/09/2004,2.23,1.87
AM,22/11/2004,2.33,1.98
AM,22/12/2004,2.5,NA
AM,23/08/2004,2.24,1.86
AM,23/11/2004,2.34,1.98
AM,23/12/2004,2.53,NA
AM,24/08/2004,2.23,1.86
AM,25/08/2004,2.15,1.84
AM,25/10/2004,2.34,1.92
AM,26/07/2004,2.17,1.83
AM,26/10/2004,2.33,1.92
AM,27/07/2004,2.15,1.83
AM,27/09/2004,2.23,1.88
AM,27/12/2004,2.49,2.09
AM,28/07/2004,2.11,1.83
AM,28/09/2004,2.27,1.86
AM,28/12/2004,2.51,2.1
AM,29/09/2004,2.21,1.87
AM,29/11/2004,2.5,2.02
AM,30/08/2004,2.24,1.86
AM,30/11/2004,2.47,2.1
AM,31/08/2004,2.23,1.85
AP,01/09/2004,2.23,2
AP,01/11/2004,2.56,2.1
AP,02/08/2004,2.46,1.98
AP,03/08/2004,2.2,1.98
AP,03/11/2004,2.31,2.07
AP,04/08/2004,2.24,1.98
AP,04/10/2004,2.51,2.05
AP,05/07/2004,2.53,1.98
AP,05/08/2004,2.51,NA
AP,05/10/2004,2.25,2.01
AP,06/07/2004,2.39,NA
AP,06/09/2004,2.29,2.01
AP,06/10/2004,2.23,2.01
AP,06/12/2004,2.74,2.17
AP,07/07/2004,2.23,1.98
AP,07/12/2004,2.44,2.17
AP,08/09/2004,2.27,2
AP,08/11/2004,2.54,2.01
AP,09/08/2004,2.57,1.99
AP,09/09/2004,2.23,2
AP,09/11/2004,2.32,2.1
AP,10/08/2004,2.34,1.99
AP,11/08/2004,2.23,2
AP,11/10/2004,2.5,2.03
AP,12/07/2004,2.51,1.98
AP,13/07/2004,2.24,1.99
AP,13/09/2004,2.39,NA
AP,13/10/2004,2.25,2.02
AP,13/12/2004,2.48,2.17
AP,14/07/2004,2.22,1.99
AP,14/09/2004,2.48,2.03
AP,14/10/2004,2.22,2.01
AP,14/12/2004,2.42,2.22
AP,15/09/2004,2.23,2
AP,15/10/2004,2.19,1.89
AP,15/12/2004,2.38,2.16
AP,16/08/2004,2.28,1.99
AP,16/09/2004,2.23,2.02
AP,16/11/2004,2.34,2.12
AP,17/08/2004,2.29,2.01
AP,17/11/2004,2.5,2.21
AP,18/08/2004,2.27,2
AP,18/10/2004,2.35,2.03
AP,18/11/2004,2.36,2.1
AP,19/07/2004,2.27,1.98
AP,19/10/2004,2.28,2.04
AP,20/07/2004,2.48,1.98
AP,20/09/2004,2.48,2.02
AP,20/10/2004,2.7,NA
AP,20/12/2004,2.72,2.2
AP,21/07/2004,2.23,1.98
AP,21/09/2004,2.23,2
AP,21/12/2004,2.42,2.17
AP,22/07/2004,2.66,NA
AP,22/09/2004,2.22,2.01
AP,22/11/2004,2.64,2.19
AP,22/12/2004,2.41,2.16
AP,23/08/2004,2.3,2.02
AP,23/11/2004,2.43,2.13
AP,24/08/2004,2.23,1.99
AP,25/08/2004,2.21,2
AP,25/10/2004,2.51,2.04
AP,26/07/2004,2.47,2
AP,26/10/2004,2.7,NA
AP,27/09/2004,2.45,2.02
AP,27/10/2004,2.3,2.06
AP,27/12/2004,2.75,2.19
AP,28/07/2004,2.26,1.98
AP,28/09/2004,2.66,NA
AP,28/10/2004,2.32,2.06
AP,28/12/2004,2.4,2.16
AP,29/09/2004,2.23,2
AP,29/11/2004,2.52,2.15
AP,30/08/2004,2.38,2.04
AP,30/11/2004,2.45,2.16
AP,31/08/2004,2.62,2
BA,01/09/2004,2.25,1.89
BA,01/11/2004,2.28,1.93
BA,01/12/2004,2.35,1.98
BA,02/08/2004,2.18,1.86
BA,02/11/2004,2.37,1.91
BA,03/08/2004,2.22,1.87
BA,03/11/2004,2.27,1.93
BA,04/08/2004,2.15,1.85
BA,04/10/2004,2.18,1.88
BA,05/07/2004,2.19,1.86
BA,05/08/2004,2.42,1.83
BA,05/10/2004,2.23,1.89
BA,05/11/2004,2.18,1.9
BA,06/07/2004,2.18,1.85
BA,06/09/2004,2.2,1.88
BA,06/10/2004,2.27,1.91
BA,06/12/2004,2.4,2.03
BA,07/07/2004,2.25,1.88
BA,07/09/2004,2.47,NA
BA,07/10/2004,2.34,1.87
BA,07/12/2004,2.4,2.03
BA,08/07/2004,2.13,NA
BA,08/09/2004,2.25,1.88
BA,08/11/2004,2.3,1.95
BA,08/12/2004,2.48,2.04
BA,09/08/2004,2.17,1.87
BA,09/11/2004,2.25,1.93
BA,10/08/2004,2.24,1.88
BA,10/11/2004,2.28,1.94
BA,11/08/2004,2.21,1.87
BA,11/10/2004,2.23,1.9
BA,12/07/2004,2.21,1.86
BA,12/10/2004,2.14,1.87
BA,13/07/2004,2.19,1.86
BA,13/09/2004,2.2,1.88
BA,13/10/2004,2.2,1.88
BA,13/12/2004,2.39,2.04
BA,14/07/2004,2.26,1.84
BA,14/09/2004,2.24,1.88
BA,14/10/2004,2.4,1.97
BA,14/12/2004,2.41,2.03
BA,15/07/2004,2.09,1.85
BA,15/09/2004,2.21,1.89
BA,15/10/2004,2.12,1.87
BA,15/11/2004,2.05,NA
BA,15/12/2004,2.45,2.06
BA,16/08/2004,2.2,1.88
BA,16/09/2004,2.14,1.86
BA,16/11/2004,2.29,1.95
BA,16/12/2004,2.53,2.07
BA,17/08/2004,2.23,1.88
BA,17/11/2004,2.29,1.94
BA,18/08/2004,2.23,1.88
BA,18/10/2004,2.26,1.91
BA,18/11/2004,2.27,1.95
BA,19/07/2004,2.19,1.85
BA,19/10/2004,2.32,1.92
BA,19/11/2004,2.24,1.95
BA,20/07/2004,2.22,1.85
BA,20/09/2004,2.19,1.87
BA,20/10/2004,2.23,1.91
BA,20/12/2004,2.4,2.03
BA,21/07/2004,2.19,1.86
BA,21/09/2004,2.23,1.89
BA,21/10/2004,2.18,NA
BA,21/12/2004,2.41,2.04
BA,22/07/2004,2.13,1.87
BA,22/09/2004,2.23,1.89
BA,22/11/2004,2.29,1.95
BA,22/12/2004,2.37,2.03
BA,23/08/2004,2.22,1.88
BA,23/11/2004,2.32,1.97
BA,24/08/2004,2.22,1.87
BA,24/11/2004,2.54,NA
BA,25/08/2004,2.18,1.88
BA,25/10/2004,2.26,1.93
BA,26/07/2004,2.18,1.86
BA,26/08/2004,2.18,1.88
BA,26/10/2004,2.29,1.93
BA,27/07/2004,2.21,1.85
BA,27/09/2004,2.2,1.88
BA,27/10/2004,2.32,1.92
BA,27/12/2004,2.4,2.04
BA,28/07/2004,2.18,1.85
BA,28/09/2004,2.2,1.88
BA,28/10/2004,2.17,1.93
BA,28/12/2004,2.41,2.03
BA,29/07/2004,2.25,1.89
BA,29/09/2004,2.24,1.89
BA,29/11/2004,2.43,2
BA,29/12/2004,2.36,2.02
BA,30/08/2004,2.21,1.88
BA,30/11/2004,2.4,2
BA,31/08/2004,2.2,1.88
CE,01/09/2004,2.17,1.95
CE,01/11/2004,2.35,1.99
CE,01/12/2004,2.39,2.07
CE,02/08/2004,2.26,1.91
CE,02/12/2004,2.65,2.06
CE,03/08/2004,2.3,1.94
CE,03/11/2004,2.32,1.99
CE,04/08/2004,2.26,1.89
CE,04/10/2004,2.29,1.94
CE,05/07/2004,2.31,1.94
CE,05/08/2004,2.3,1.92
CE,05/10/2004,2.28,1.94
CE,06/07/2004,2.34,1.91
CE,06/09/2004,2.25,1.96
CE,06/10/2004,2.25,1.92
CE,06/12/2004,2.44,2.08
CE,07/07/2004,2.18,1.91
CE,07/12/2004,2.44,2.06
CE,08/07/2004,2.38,1.95
CE,08/09/2004,2.14,1.94
CE,08/11/2004,2.32,1.99
CE,08/12/2004,2.45,2.09
CE,09/08/2004,2.34,1.95
CE,09/09/2004,2.28,1.95
CE,09/11/2004,2.35,2.01
CE,09/12/2004,2.46,2.13
CE,10/08/2004,2.26,1.94
CE,10/11/2004,2.33,2.01
CE,11/08/2004,2.26,1.93
CE,11/10/2004,2.29,1.94
CE,12/07/2004,2.26,1.92
CE,13/07/2004,2.16,1.92
CE,13/09/2004,2.19,1.96
CE,13/10/2004,2.26,1.94
CE,13/12/2004,2.45,2.09
CE,14/07/2004,2.13,1.91
CE,14/09/2004,2.25,1.94
CE,14/12/2004,2.45,2.09
CE,15/07/2004,2.12,1.93
CE,15/09/2004,2.15,1.94
CE,15/12/2004,2.46,2.09
CE,16/08/2004,2.3,1.95
CE,16/09/2004,2.3,1.93
CE,16/11/2004,2.34,2.01
CE,17/08/2004,2.28,1.96
CE,17/11/2004,2.33,2.01
CE,18/08/2004,2.24,1.95
CE,18/10/2004,2.3,1.96
CE,19/07/2004,2.27,1.92
CE,19/10/2004,2.29,1.97
CE,19/11/2004,2.2,NA
CE,20/07/2004,2.21,1.91
CE,20/09/2004,2.28,1.93
CE,20/10/2004,2.31,1.97
CE,20/12/2004,2.4,2.1
CE,21/07/2004,2.07,1.9
CE,21/09/2004,2.18,1.94
CE,21/10/2004,2.17,1.85
CE,21/12/2004,2.47,2.11
CE,22/09/2004,2.15,1.93
CE,22/11/2004,2.31,2.02
CE,22/12/2004,2.43,2.1
CE,23/08/2004,2.27,1.96
CE,23/11/2004,2.33,2.03
CE,23/12/2004,2.38,NA
CE,24/08/2004,2.24,1.94
CE,24/11/2004,2.35,2.02
CE,25/08/2004,2.18,1.94
CE,25/10/2004,2.33,1.97
CE,25/11/2004,2.35,2.03
CE,26/07/2004,2.3,1.93
CE,26/10/2004,2.34,1.98
CE,27/07/2004,2.22,1.92
CE,27/09/2004,2.26,1.93
CE,27/10/2004,2.33,1.99
CE,27/12/2004,2.47,2.11
CE,28/07/2004,1.97,1.86
CE,28/09/2004,2.19,1.95
CE,28/10/2004,2.32,2
CE,28/12/2004,2.38,2.1
CE,29/07/2004,2.09,1.85
CE,29/09/2004,2.11,1.92
CE,29/11/2004,2.35,2.05
CE,29/12/2004,2.42,2.1
CE,30/08/2004,2.23,1.95
CE,30/11/2004,2.47,2.05
CE,31/08/2004,2.24,1.95
DF,01/11/2004,2.11,1.91
DF,01/12/2004,2.27,2
DF,02/08/2004,2.14,1.83
DF,02/11/2004,2.18,1.92
DF,03/08/2004,2.13,1.83
DF,03/11/2004,2.16,1.93
DF,04/10/2004,2.07,1.88
DF,05/07/2004,2.09,1.84
DF,05/10/2004,2.1,1.88
DF,06/07/2004,2.07,1.83
DF,06/09/2004,2.12,1.88
DF,06/12/2004,2.28,2
DF,07/07/2004,2.09,1.83
DF,07/12/2004,2.29,2.02
DF,08/09/2004,2.13,1.88
DF,08/11/2004,2.23,1.94
DF,09/11/2004,2.23,1.94
DF,10/08/2004,2.09,1.83
DF,11/08/2004,2.12,1.84
DF,11/10/2004,2.01,1.87
DF,12/07/2004,1.98,1.83
DF,13/07/2004,1.98,1.83
DF,13/09/2004,2.15,1.88
DF,13/12/2004,2.23,2.01
DF,14/09/2004,2.14,1.88
DF,14/12/2004,2.25,2.01
DF,15/12/2004,2.31,2
DF,16/08/2004,2.12,1.85
DF,16/11/2004,2.2,1.95
DF,17/08/2004,2.12,1.84
DF,17/11/2004,2.18,1.93
DF,18/10/2004,2.12,1.9
DF,19/07/2004,1.94,1.81
DF,19/10/2004,2.15,1.9
DF,20/07/2004,1.94,1.79
DF,20/09/2004,2.13,1.88
DF,20/10/2004,2.14,1.89
DF,20/12/2004,2.28,2.01
DF,21/09/2004,2.16,1.88
DF,21/12/2004,2.29,2.01
DF,22/09/2004,2.17,1.9
DF,22/11/2004,2.24,1.95
DF,23/08/2004,2.15,1.87
DF,23/11/2004,2.24,1.95
DF,24/08/2004,2.15,1.88
DF,25/10/2004,2.17,1.89
DF,26/07/2004,2.12,1.83
DF,26/10/2004,2.17,1.89
DF,27/07/2004,2.12,1.81
DF,27/09/2004,2.12,1.87
DF,27/10/2004,2.16,NA
DF,28/09/2004,2.11,1.88
DF,28/12/2004,2.23,2.01
DF,29/09/2004,2.09,1.9
DF,29/11/2004,2.25,1.99
DF,30/08/2004,2.15,1.87
DF,30/11/2004,2.11,1.99
DF,31/08/2004,2.14,1.87
ES,01/11/2004,2.22,1.91
ES,01/12/2004,2.32,1.97
ES,02/08/2004,2.08,1.84
ES,02/11/2004,2.28,1.89
ES,03/08/2004,2.11,1.85
ES,03/11/2004,2.24,1.93
ES,04/10/2004,2.17,1.86
ES,05/07/2004,2.12,1.82
ES,05/10/2004,2.14,1.86
ES,05/11/2004,2.36,1.94
ES,06/07/2004,2.13,1.82
ES,06/09/2004,2.15,1.84
ES,06/10/2004,2.16,1.87
ES,06/12/2004,2.32,1.99
ES,07/07/2004,2.11,1.82
ES,07/09/2004,2.09,1.83
ES,07/12/2004,2.33,1.99
ES,08/09/2004,2.16,1.86
ES,08/11/2004,2.26,1.95
ES,08/12/2004,2.3,1.99
ES,09/08/2004,2.07,1.84
ES,09/11/2004,2.24,1.94
ES,10/08/2004,2.12,1.85
ES,10/11/2004,2.22,NA
ES,11/08/2004,2.08,1.85
ES,11/10/2004,2.18,1.87
ES,12/07/2004,2.11,1.83
ES,13/07/2004,2.12,1.82
ES,13/09/2004,2.16,1.85
ES,13/10/2004,2.22,1.89
ES,13/12/2004,2.32,2
ES,14/07/2004,2.17,1.84
ES,14/09/2004,2.14,1.85
ES,14/12/2004,2.31,1.99
ES,15/11/2004,2.31,1.92
ES,15/12/2004,2.33,2.01
ES,16/08/2004,2.09,1.85
ES,16/11/2004,2.25,1.95
ES,17/08/2004,2.05,1.85
ES,17/11/2004,2.25,1.96
ES,18/08/2004,2.17,1.87
ES,18/10/2004,2.22,1.89
ES,18/11/2004,2.3,1.92
ES,19/07/2004,2.08,1.83
ES,19/10/2004,2.22,1.9
ES,20/07/2004,2.12,1.83
ES,20/09/2004,2.16,1.85
ES,20/12/2004,2.32,2
ES,21/07/2004,2.15,1.85
ES,21/09/2004,2.14,1.85
ES,21/12/2004,2.32,2
ES,22/07/2004,2.17,1.93
ES,22/09/2004,2.14,1.85
ES,22/11/2004,2.26,1.95
ES,22/12/2004,2.34,2.03
ES,23/08/2004,2.08,1.85
ES,23/11/2004,2.25,1.95
ES,24/08/2004,2.08,1.85
ES,24/11/2004,2.25,1.98
ES,25/08/2004,2.08,1.85
ES,25/10/2004,2.22,1.91
ES,26/07/2004,2.08,1.83
ES,26/10/2004,2.21,1.91
ES,27/07/2004,2.11,1.84
ES,27/09/2004,2.14,1.84
ES,27/10/2004,2.24,1.9
ES,27/12/2004,2.34,2.02
ES,28/07/2004,2.13,1.84
ES,28/09/2004,2.15,1.85
ES,28/12/2004,2.31,2
ES,29/07/2004,2.06,1.83
ES,29/09/2004,2.2,1.87
ES,29/11/2004,2.33,1.97
ES,29/12/2004,2.32,2.02
ES,30/08/2004,2.08,1.85
ES,30/11/2004,2.31,1.97
ES,31/08/2004,2.07,1.84
GO,01/09/2004,2.08,NA
GO,01/11/2004,2.21,1.95
GO,01/12/2004,2.38,2.05
GO,02/08/2004,2.11,1.84
GO,03/08/2004,2.1,1.85
GO,03/11/2004,2.17,1.95
GO,04/08/2004,2.05,1.81
GO,04/10/2004,2.13,1.9
GO,05/07/2004,2.03,1.81
GO,05/10/2004,2.11,1.89
GO,05/11/2004,2.17,1.9
GO,06/07/2004,2.02,1.82
GO,06/09/2004,2.14,1.88
GO,06/12/2004,2.4,2.05
GO,07/07/2004,1.97,1.8
GO,07/09/2004,2.14,1.88
GO,07/12/2004,2.36,2.05
GO,08/09/2004,2.1,1.88
GO,08/11/2004,2.28,1.98
GO,08/12/2004,2.39,2.03
GO,09/08/2004,2.12,1.86
GO,09/11/2004,2.33,1.98
GO,10/08/2004,2.11,1.86
GO,10/11/2004,2.24,1.99
GO,11/08/2004,2.07,1.84
GO,11/10/2004,2.16,1.91
GO,12/07/2004,2.05,1.81
GO,12/10/2004,2.18,1.91
GO,13/07/2004,1.95,1.8
GO,13/09/2004,2.1,1.88
GO,13/10/2004,2.14,1.9
GO,13/12/2004,2.37,2.05
GO,14/07/2004,2.01,1.81
GO,14/09/2004,2.05,1.87
GO,14/12/2004,2.37,2.05
GO,15/09/2004,2.01,1.87
GO,15/11/2004,2.23,2.01
GO,15/12/2004,2.38,2.05
GO,16/08/2004,2.16,1.87
GO,16/09/2004,2.16,1.9
GO,16/11/2004,2.25,1.99
GO,17/08/2004,2.09,1.87
GO,17/11/2004,2.23,2
GO,18/08/2004,2.12,1.86
GO,18/10/2004,2.22,1.92
GO,19/07/2004,2.09,1.8
GO,19/08/2004,2.05,1.85
GO,19/10/2004,2.16,1.94
GO,19/11/2004,2.15,1.95
GO,20/07/2004,2.06,1.82
GO,20/09/2004,2.1,1.88
GO,20/10/2004,2.29,1.96
GO,20/12/2004,2.39,2.06
GO,21/07/2004,2.08,NA
GO,21/09/2004,2.03,1.87
GO,21/12/2004,2.35,2.05
GO,22/09/2004,2.15,1.88
GO,22/11/2004,2.27,2
GO,22/12/2004,2.36,2.04
GO,23/08/2004,2.13,1.88
GO,23/11/2004,2.22,1.99
GO,23/12/2004,2.35,2.07
GO,24/08/2004,2.1,1.88
GO,24/11/2004,2.25,2.01
GO,25/08/2004,2.17,1.89
GO,25/10/2004,2.2,1.94
GO,26/07/2004,2.05,1.83
GO,26/08/2004,2.25,NA
GO,26/10/2004,2.15,1.93
GO,27/07/2004,2.09,1.83
GO,27/09/2004,2.17,1.88
GO,27/10/2004,2.27,1.96
GO,27/12/2004,2.37,2.05
GO,28/07/2004,2.12,1.84
GO,28/09/2004,2.1,1.87
GO,28/12/2004,2.37,2.06
GO,29/07/2004,2.09,1.83
GO,29/09/2004,2.27,1.9
GO,29/11/2004,2.36,2.02
GO,29/12/2004,2.44,2.06
GO,30/08/2004,2.11,1.87
GO,30/11/2004,2.37,2.03
GO,31/08/2004,2.13,1.88
MA,01/09/2004,2.16,1.85
MA,01/11/2004,2.23,1.88
MA,01/12/2004,2.22,1.93
MA,02/08/2004,2.04,1.79
MA,03/08/2004,2.16,1.82
MA,03/11/2004,2.16,1.9
MA,04/08/2004,2.06,1.81
MA,04/10/2004,2.05,1.8
MA,04/11/2004,2.1,1.88
MA,05/07/2004,2.11,1.8
MA,05/10/2004,2.19,1.84
MA,06/07/2004,2.28,1.8
MA,06/09/2004,2.09,1.82
MA,06/10/2004,2.07,1.85
MA,06/12/2004,2.38,1.96
MA,07/07/2004,2.03,1.81
MA,07/12/2004,2.27,1.98
MA,08/09/2004,2.15,1.84
MA,08/11/2004,2.22,1.9
MA,08/12/2004,2.19,1.96
MA,09/08/2004,2.06,1.79
MA,09/09/2004,2.11,1.85
MA,09/11/2004,2.1,1.89
MA,09/12/2004,2.15,1.95
MA,10/08/2004,2.19,1.79
MA,10/11/2004,2.21,1.92
MA,11/08/2004,2.06,1.83
MA,11/10/2004,2.22,1.85
MA,12/07/2004,2.13,1.8
MA,12/10/2004,2.2,1.82
MA,13/07/2004,2.05,1.81
MA,13/09/2004,2.09,1.82
MA,13/10/2004,2.03,1.82
MA,13/12/2004,2.38,1.97
MA,14/07/2004,2.03,1.83
MA,14/09/2004,2.11,1.82
MA,14/12/2004,2.33,1.97
MA,15/09/2004,2.09,1.84
MA,15/12/2004,2.22,1.95
MA,16/08/2004,2.08,1.8
MA,16/09/2004,2.42,NA
MA,16/11/2004,2.17,1.9
MA,16/12/2004,2.04,1.97
MA,17/08/2004,2.21,1.85
MA,17/11/2004,2.19,1.93
MA,18/08/2004,2.02,1.82
MA,18/10/2004,2.17,1.86
MA,18/11/2004,2.26,1.91
MA,19/07/2004,2.08,1.8
MA,19/08/2004,2.02,1.79
MA,19/10/2004,2.19,1.88
MA,20/07/2004,2.22,1.82
MA,20/09/2004,2.08,1.82
MA,20/10/2004,2.1,1.86
MA,20/12/2004,2.41,1.98
MA,21/07/2004,2.04,1.81
MA,21/09/2004,2.24,1.79
MA,21/10/2004,2.07,1.84
MA,21/12/2004,2.27,1.96
MA,22/09/2004,2.08,1.85
MA,22/11/2004,2.27,1.92
MA,22/12/2004,2.31,2
MA,23/08/2004,2.08,1.82
MA,23/11/2004,2.07,1.89
MA,23/12/2004,2.27,1.99
MA,24/08/2004,2.18,1.8
MA,24/11/2004,2.21,1.93
MA,25/08/2004,2.04,1.83
MA,25/10/2004,2.24,1.88
MA,26/07/2004,2.12,1.81
MA,26/08/2004,2.2,1.84
MA,26/10/2004,2.11,1.87
