estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AC,01/08/2017,4.44,3.71
AC,01/11/2017,4.41,3.87
AC,03/07/2017,4.66,3.57
AC,04/10/2017,4.4,3.76
AC,05/12/2017,5.1,4.17
AC,06/07/2017,3.87,3.39
AC,06/09/2017,4.26,3.7
AC,06/11/2017,5.15,4.02
AC,07/11/2017,5.2,4.12
AC,07/12/2017,4.77,4.02
AC,08/08/2017,4.27,3.67
AC,08/11/2017,5.16,3.99
AC,09/11/2017,4.4,3.84
AC,10/07/2017,4.66,3.57
AC,10/08/2017,4.25,3.65
AC,10/10/2017,5.06,3.93
AC,11/07/2017,3.86,3.35
AC,11/10/2017,4.41,3.74
AC,13/09/2017,4.61,3.77
AC,14/08/2017,4.94,NA
AC,14/12/2017,4.77,4.04
AC,15/08/2017,4.93,3.95
AC,16/11/2017,4.78,3.91
AC,17/07/2017,4.66,3.53
AC,17/08/2017,4.26,3.69
AC,18/09/2017,4.42,3.76
AC,18/10/2017,4.41,3.77
AC,18/12/2017,4.98,4.16
AC,19/09/2017,4.44,NA
AC,19/12/2017,4.79,3.87
AC,20/07/2017,3.86,3.3
AC,20/09/2017,4.43,3.76
AC,20/12/2017,4.76,4.04
AC,21/09/2017,4.39,3.77
AC,21/11/2017,5.17,4.14
AC,22/08/2017,4.26,3.69
AC,23/11/2017,4.77,3.92
AC,24/07/2017,4.93,3.53
AC,24/10/2017,5.2,3.98
AC,25/07/2017,4.27,3.49
AC,25/10/2017,5.03,3.99
AC,26/09/2017,5.17,3.96
AC,26/10/2017,4.41,3.8
AC,27/09/2017,4.4,3.72
AC,28/11/2017,4.76,3.96
AC,28/12/2017,4.77,4.04
AC,30/08/2017,4.5,3.75
AC,30/10/2017,4.39,NA
AC,31/07/2017,4.94,NA
AL,03/08/2017,3.86,3.27
AL,03/10/2017,3.92,3.47
AL,04/07/2017,3.74,3.08
AL,04/09/2017,4.06,3.45
AL,04/10/2017,4.01,3.45
AL,05/07/2017,3.79,3.12
AL,05/09/2017,3.96,3.37
AL,05/12/2017,4.1,3.63
AL,06/07/2017,3.78,3.08
AL,06/11/2017,3.94,3.43
AL,06/12/2017,4.16,3.7
AL,07/08/2017,3.98,3.27
AL,07/11/2017,4.02,3.54
AL,08/11/2017,3.97,3.59
AL,09/08/2017,3.99,3.31
AL,09/10/2017,3.99,3.5
AL,10/08/2017,3.98,3.31
AL,10/10/2017,3.98,NA
AL,11/07/2017,3.7,3.08
AL,12/07/2017,3.61,3.02
AL,12/12/2017,4.14,3.59
AL,13/07/2017,3.77,3.08
AL,13/09/2017,4.03,3.4
AL,13/11/2017,4.13,3.49
AL,14/11/2017,4.11,3.35
AL,14/12/2017,3.97,3.62
AL,15/08/2017,3.96,3.26
AL,15/11/2017,4.02,3.53
AL,16/11/2017,4.17,3.49
AL,17/07/2017,3.65,2.96
AL,17/08/2017,3.85,3.3
AL,17/10/2017,3.9,3.47
AL,18/07/2017,3.69,3.01
AL,18/09/2017,4.11,3.45
AL,18/10/2017,4.02,3.47
AL,19/07/2017,3.69,3.02
AL,19/09/2017,4.13,3.42
AL,19/12/2017,4.08,3.65
AL,21/08/2017,3.98,3.34
AL,21/11/2017,4.07,3.61
AL,22/11/2017,4.15,3.54
AL,23/08/2017,3.99,3.31
AL,24/07/2017,3.66,2.96
AL,24/10/2017,3.99,3.52
AL,25/07/2017,3.88,3.09
AL,25/09/2017,4.01,3.5
AL,26/07/2017,3.84,2.98
AL,26/12/2017,4.1,3.57
AL,28/09/2017,4.17,3.45
AL,28/11/2017,4.14,3.59
AL,28/12/2017,3.97,3.61
AL,30/08/2017,3.91,3.35
AL,30/10/2017,4.04,3.54
AL,31/10/2017,4.06,3.49
AM,01/08/2017,4.38,3.28
AM,02/08/2017,3.69,3.28
AM,02/10/2017,4.14,NA
AM,03/07/2017,3.15,2.89
AM,03/08/2017,4.4,3.35
AM,03/10/2017,4.8,3.89
AM,04/07/2017,3.95,3.12
AM,04/10/2017,4.24,3.5
AM,05/09/2017,4.95,3.76
AM,05/12/2017,4.45,3.21
AM,06/07/2017,3.87,3.25
AM,06/09/2017,4.11,3.42
AM,06/11/2017,4.59,3.43
AM,06/12/2017,4.1,3.54
AM,07/08/2017,3.58,3.34
AM,07/11/2017,4.5,3.3
AM,08/08/2017,4.26,3.58
AM,08/11/2017,3.64,3.45
AM,09/08/2017,3.75,NA
AM,09/10/2017,4.58,3.43
AM,09/11/2017,4.3,3.32
AM,10/07/2017,3.05,2.83
AM,10/10/2017,4.25,3.49
AM,11/07/2017,4.14,3.16
AM,11/09/2017,4.19,3.46
AM,11/10/2017,4.34,3.32
AM,12/07/2017,2.99,NA
AM,12/09/2017,4.39,3.26
AM,12/12/2017,4,3.6
AM,13/07/2017,3.87,3.25
AM,13/09/2017,4.34,3.06
AM,13/11/2017,4.49,3.84
AM,13/12/2017,4.04,3.42
AM,14/08/2017,3.49,3.28
AM,14/11/2017,4.07,3.5
AM,14/12/2017,4.7,3.95
AM,15/08/2017,4.38,3.28
AM,16/08/2017,3.93,3.05
AM,16/10/2017,4.14,NA
AM,17/07/2017,4.49,3.33
AM,17/08/2017,4.4,3.35
AM,17/10/2017,4.8,3.89
AM,18/07/2017,3.96,3.08
AM,18/09/2017,4.2,3.5
AM,18/10/2017,4.25,3.53
AM,19/07/2017,3.85,2.87
