estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AC,01/12/2020,4.99,NA
AC,02/12/2020,5.04,NA
AC,03/11/2020,4.97,NA
AC,04/08/2020,4.95,4.07
AC,04/11/2020,5.01,NA
AC,06/07/2020,4.79,3.95
AC,07/07/2020,4.74,NA
AC,08/12/2020,4.98,NA
AC,09/11/2020,4.98,NA
AC,09/12/2020,5.06,NA
AC,10/11/2020,5.01,NA
AC,11/08/2020,5.05,4.37
AC,12/08/2020,4.88,NA
AC,13/08/2020,4.84,NA
AC,14/07/2020,4.74,NA
AC,14/12/2020,5.04,NA
AC,15/07/2020,5.21,4.07
AC,15/12/2020,5.07,NA
AC,16/11/2020,4.94,NA
AC,17/08/2020,5.02,4.37
AC,17/11/2020,5,NA
AC,20/10/2020,4.96,NA
AC,21/07/2020,4.8,NA
AC,21/10/2020,4.98,NA
AC,21/12/2020,5.06,NA
AC,22/07/2020,5.21,4.07
AC,22/12/2020,5.07,NA
AC,24/11/2020,5.01,NA
AC,25/11/2020,4.92,NA
AC,27/10/2020,5,NA
AC,28/07/2020,4.96,4.07
AC,28/10/2020,4.98,NA
AC,28/12/2020,5.1,NA
AC,29/07/2020,4.88,NA
AC,29/12/2020,5.06,NA
AL,01/07/2020,4.33,3.72
AL,01/12/2020,4.87,NA
AL,03/08/2020,4.39,3.78
AL,03/11/2020,4.42,NA
AL,04/11/2020,4.59,NA
AL,05/08/2020,4.63,3.91
AL,06/07/2020,4.31,3.63
AL,06/08/2020,4.4,3.91
AL,07/07/2020,4.26,NA
AL,07/12/2020,4.64,NA
AL,08/07/2020,4.34,3.72
AL,08/12/2020,4.84,NA
AL,09/07/2020,4,NA
AL,09/11/2020,4.54,NA
AL,09/12/2020,4.83,NA
AL,10/12/2020,4.89,NA
AL,11/08/2020,4.49,3.91
AL,13/07/2020,4.33,3.76
AL,13/12/2020,4.69,NA
AL,14/07/2020,4.29,3.78
AL,14/12/2020,4.7,NA
AL,15/07/2020,4.43,3.78
AL,16/11/2020,4.54,NA
AL,16/12/2020,4.85,NA
AL,17/08/2020,4.53,3.91
AL,19/10/2020,4.6,NA
AL,20/07/2020,4.34,3.84
AL,20/10/2020,4.65,NA
AL,20/12/2020,4.84,NA
AL,21/07/2020,4.29,3.78
AL,21/12/2020,4.67,NA
AL,22/07/2020,4.44,3.78
AL,22/12/2020,4.86,NA
AL,23/11/2020,4.58,NA
AL,26/10/2020,4.49,NA
AL,27/10/2020,4.47,NA
AL,27/12/2020,4.86,NA
AL,28/07/2020,4.45,3.96
AL,28/12/2020,4.66,NA
AL,29/07/2020,4.63,3.91
AL,29/12/2020,4.95,NA
AL,30/07/2020,4.42,3.91
AL,30/11/2020,4.61,NA
AM,01/07/2020,4.84,3.65
AM,01/12/2020,4.28,NA
AM,03/08/2020,4.1,3.57
AM,03/11/2020,3.77,NA
AM,04/08/2020,4.2,NA
AM,04/11/2020,3.78,NA
AM,06/07/2020,4.44,NA
AM,07/07/2020,4.63,3.35
AM,07/12/2020,4.34,NA
AM,08/07/2020,4.84,3.65
AM,08/12/2020,4.28,NA
AM,09/07/2020,4.58,3.47
AM,09/11/2020,3.73,NA
AM,10/08/2020,3.98,3.72
AM,10/11/2020,3.77,NA
AM,11/08/2020,4.5,3.52
AM,13/07/2020,3.97,3.36
AM,13/12/2020,4.33,NA
AM,14/07/2020,4.75,3.56
AM,15/07/2020,4.2,NA
AM,16/11/2020,3.91,NA
AM,17/08/2020,4.47,3.6
AM,17/11/2020,4.28,NA
AM,19/10/2020,4.13,NA
AM,20/07/2020,3.85,3.36
AM,20/10/2020,4.09,NA
AM,20/12/2020,4.24,NA
AM,21/07/2020,4.75,3.56
AM,21/12/2020,4.57,NA
AM,22/07/2020,4.2,NA
AM,23/11/2020,4.49,NA
AM,24/11/2020,4.4,NA
AM,26/10/2020,3.92,NA
AM,27/07/2020,4.17,3.58
AM,27/10/2020,3.95,NA
AM,27/12/2020,4.37,NA
AM,28/07/2020,4.08,NA
AM,28/12/2020,4.22,NA
AM,30/11/2020,4.4,NA
AP,01/12/2020,3.71,NA
AP,02/11/2020,3.69,NA
AP,03/08/2020,3.44,3.32
AP,03/11/2020,3.65,NA
AP,06/07/2020,3.31,3.14
AP,08/12/2020,3.72,NA
AP,09/11/2020,3.72,NA
AP,10/11/2020,3.65,NA
AP,11/08/2020,3.45,3.32
AP,13/07/2020,3.37,3.18
AP,15/12/2020,3.73,NA
AP,16/11/2020,3.74,NA
AP,17/08/2020,3.52,NA
AP,17/11/2020,3.69,NA
AP,20/07/2020,3.45,3.25
AP,20/10/2020,3.68,NA
AP,21/12/2020,3.79,NA
AP,22/12/2020,3.75,NA
AP,23/11/2020,3.68,NA
AP,24/11/2020,3.65,NA
AP,27/07/2020,3.45,3.34
AP,27/10/2020,3.69,NA
AP,29/12/2020,3.83,NA
AP,30/11/2020,3.73,NA
BA,01/07/2020,4.34,3.66
BA,01/12/2020,4.61,NA
BA,02/07/2020,4.11,3.7
BA,02/11/2020,3.99,NA
BA,02/12/2020,4.7,NA
BA,03/08/2020,4.52,3.78
BA,03/11/2020,4.05,NA
BA,04/08/2020,4.42,3.76
BA,04/11/2020,4.11,NA
BA,05/08/2020,4.49,3.82
BA,06/07/2020,4.34,3.69
BA,06/08/2020,4.52,3.68
BA,07/07/2020,4.29,3.69
BA,07/12/2020,4.65,NA
BA,08/07/2020,4.35,3.67
BA,08/12/2020,4.55,NA
BA,09/07/2020,4.14,3.68
BA,09/11/2020,4.01,NA
BA,09/12/2020,4.62,NA
BA,10/08/2020,4.44,3.78
BA,10/11/2020,4.15,NA
BA,11/08/2020,4.47,3.76
BA,11/11/2020,4.62,NA
BA,12/08/2020,4.5,3.76
BA,12/11/2020,4.2,NA
BA,13/07/2020,4.44,3.73
BA,14/07/2020,4.35,3.75
BA,14/12/2020,4.47,NA
BA,15/07/2020,4.34,3.74
BA,15/12/2020,4.28,NA
BA,16/07/2020,4.26,3.73
BA,16/11/2020,4.75,NA
BA,16/12/2020,4.39,NA
BA,17/08/2020,4.47,3.77
BA,17/11/2020,4.67,NA
BA,17/12/2020,4.36,NA
BA,18/11/2020,4.66,NA
BA,19/10/2020,3.92,NA
BA,20/07/2020,4.52,3.76
BA,20/10/2020,3.99,NA
BA,20/12/2020,4.5,NA
BA,21/07/2020,4.5,3.8
BA,21/10/2020,3.97,NA
BA,21/12/2020,4.31,NA
BA,22/07/2020,4.37,3.73
BA,22/12/2020,4.45,NA
BA,23/07/2020,4.22,3.71
BA,23/11/2020,4.66,NA
BA,23/12/2020,4.23,NA
BA,24/11/2020,4.61,NA
BA,25/11/2020,4.69,NA
BA,26/10/2020,3.97,NA
BA,27/07/2020,4.54,3.78
BA,27/10/2020,4.05,NA
BA,27/12/2020,4.34,NA
BA,28/07/2020,4.44,3.78
BA,28/10/2020,4.06,NA
BA,28/12/2020,4.56,NA
BA,29/07/2020,4.46,3.81
BA,29/10/2020,3.91,NA
BA,29/12/2020,4.66,NA
BA,30/11/2020,4.65,NA
CE,01/07/2020,4.25,3.79
CE,01/12/2020,4.56,NA
CE,02/12/2020,4.6,NA
CE,03/08/2020,4.34,NA
CE,03/11/2020,4.42,NA
CE,03/12/2020,4.6,NA
CE,04/08/2020,4.3,3.86
CE,04/11/2020,4.55,NA
CE,05/08/2020,4.34,3.96
CE,06/07/2020,4.05,NA
CE,06/08/2020,4.72,NA
CE,07/07/2020,4.19,NA
CE,07/12/2020,4.73,NA
CE,08/07/2020,4.35,3.79
CE,08/12/2020,4.76,NA
CE,09/07/2020,4.16,NA
CE,09/11/2020,4.44,NA
CE,09/12/2020,4.73,NA
CE,10/08/2020,4.24,NA
CE,10/11/2020,4.46,NA
CE,10/12/2020,4.74,NA
CE,11/08/2020,4.38,3.78
CE,11/11/2020,4.5,NA
CE,12/08/2020,4.44,NA
