estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AM,15/02/2007,2.56,2.16
AM,15/03/2007,2.53,2.18
AM,15/05/2007,2.5,2.2
AM,16/01/2007,2.34,2.14
AM,16/04/2007,2.54,2.19
AM,16/05/2007,2.52,2.2
AM,17/01/2007,2.33,2.15
AM,17/04/2007,2.56,2.2
AM,18/04/2007,2.54,2.19
AM,18/06/2007,2.59,2.18
AM,19/02/2007,2.69,2.22
AM,19/03/2007,2.61,2.2
AM,19/04/2007,2.77,2.15
AM,19/06/2007,2.51,2.18
AM,20/03/2007,2.5,2.18
AM,20/06/2007,2.51,2.17
AM,21/02/2007,2.5,2.18
AM,21/03/2007,2.52,2.18
AM,21/05/2007,2.59,2.2
AM,22/01/2007,2.7,2.21
AM,22/02/2007,2.51,2.19
AM,22/03/2007,2.5,2.17
AM,22/05/2007,2.51,2.19
AM,23/02/2007,2.61,2.18
AM,23/04/2007,2.62,2.2
AM,23/05/2007,2.5,2.19
AM,24/01/2007,2.36,2.15
AM,24/04/2007,2.53,2.2
AM,24/05/2007,2.64,2.21
AM,25/01/2007,2.39,2.12
AM,25/04/2007,2.52,2.19
AM,25/06/2007,2.58,2.19
AM,26/02/2007,2.57,2.2
AM,26/03/2007,2.6,2.19
AM,26/06/2007,2.51,2.17
AM,27/02/2007,2.52,2.19
AM,27/03/2007,2.52,2.17
AM,27/06/2007,2.5,2.17
AM,28/02/2007,2.52,2.18
AM,28/03/2007,2.51,2.18
AM,28/05/2007,2.59,2.2
AM,29/01/2007,2.58,2.18
AM,29/03/2007,2.59,2.2
AM,29/05/2007,2.51,2.19
AM,30/01/2007,2.52,2.18
AM,30/05/2007,2.52,2.2
AM,31/01/2007,2.5,2.17
AM,31/05/2007,2.5,2.17
AP,02/01/2007,2.45,2.25
AP,03/01/2007,2.97,NA
AP,03/05/2007,2.7,2.27
AP,04/04/2007,2.61,2.28
AP,04/05/2007,2.63,2.27
AP,04/06/2007,2.47,2.29
AP,05/02/2007,2.47,2.25
AP,05/03/2007,2.48,2.24
AP,05/06/2007,2.35,2.26
AP,06/02/2007,2.5,2.25
AP,06/03/2007,2.48,2.25
AP,06/06/2007,2.62,2.27
AP,07/02/2007,2.97,2.3
AP,07/03/2007,2.95,2.28
AP,07/05/2007,2.65,2.28
AP,08/01/2007,2.45,2.25
AP,08/03/2007,2.7,2.26
AP,08/05/2007,2.65,2.28
AP,09/01/2007,2.48,2.25
AP,09/05/2007,2.85,2.29
AP,10/01/2007,2.96,2.25
AP,11/04/2007,2.62,2.28
AP,11/06/2007,2.38,2.25
AP,12/02/2007,2.47,2.25
AP,12/03/2007,2.46,2.25
AP,12/06/2007,2.58,2.25
AP,13/02/2007,2.52,2.25
AP,13/03/2007,2.51,2.24
AP,13/06/2007,2.52,2.32
AP,14/02/2007,2.98,2.3
AP,14/03/2007,2.45,2.27
AP,14/05/2007,2.65,2.28
AP,15/01/2007,2.62,2.25
AP,15/02/2007,2.95,NA
AP,15/03/2007,2.87,2.28
AP,15/05/2007,2.65,2.28
AP,16/01/2007,2.48,2.25
AP,16/04/2007,2.61,2.27
AP,16/05/2007,2.85,2.28
AP,17/01/2007,2.97,2.3
AP,17/04/2007,2.61,2.27
AP,18/04/2007,2.71,2.27
AP,18/06/2007,2.87,2.25
AP,19/02/2007,2.46,2.25
AP,19/04/2007,2.97,2.46
AP,19/06/2007,2.31,2.27
AP,20/03/2007,2.46,2.25
AP,20/06/2007,2.33,2.19
AP,21/02/2007,2.51,2.25
AP,21/03/2007,2.96,2.3
AP,21/05/2007,2.65,2.28
AP,22/01/2007,2.75,2.25
AP,22/02/2007,2.95,2.28
AP,22/03/2007,2.46,2.24
AP,23/01/2007,2.48,2.25
AP,23/02/2007,2.86,NA
AP,23/04/2007,2.61,2.27
AP,23/05/2007,2.73,2.3
AP,24/01/2007,2.87,2.3
AP,24/04/2007,2.68,2.27
AP,24/05/2007,2.69,NA
AP,25/01/2007,2.48,NA
AP,25/06/2007,2.35,2.17
AP,26/02/2007,2.47,2.25
AP,26/06/2007,2.42,2.17
AP,27/02/2007,2.46,2.24
AP,27/03/2007,2.96,2.33
AP,28/02/2007,2.84,2.26
AP,28/03/2007,2.51,2.26
AP,28/05/2007,2.55,2.29
AP,29/01/2007,2.48,2.26
AP,29/03/2007,2.46,2.24
AP,29/05/2007,2.45,2.28
AP,30/01/2007,2.5,2.25
AP,30/05/2007,2.68,2.29
AP,31/01/2007,2.91,2.27
BA,02/01/2007,2.66,2.21
BA,02/04/2007,2.76,2.22
BA,03/01/2007,2.66,2.24
BA,03/04/2007,2.66,2.23
BA,03/05/2007,2.69,2.24
BA,04/01/2007,2.75,2.23
BA,04/04/2007,2.68,2.23
BA,04/05/2007,2.67,2.23
BA,04/06/2007,2.68,2.21
BA,05/02/2007,2.69,2.23
BA,05/03/2007,2.77,2.21
BA,05/06/2007,2.62,2.23
BA,06/02/2007,2.67,2.23
BA,06/03/2007,2.69,2.23
BA,06/06/2007,2.65,2.23
BA,07/02/2007,2.7,2.25
BA,07/03/2007,2.65,2.23
BA,07/05/2007,2.67,2.22
BA,08/01/2007,2.64,2.22
BA,08/02/2007,2.55,2.19
BA,08/03/2007,2.71,2.26
BA,08/05/2007,2.69,2.25
BA,08/06/2007,2.71,2.28
BA,09/01/2007,2.66,2.23
BA,09/04/2007,2.69,2.22
BA,09/05/2007,2.66,2.22
BA,10/01/2007,2.67,2.25
BA,10/04/2007,2.69,2.23
BA,10/05/2007,2.75,2.18
BA,11/04/2007,2.64,2.22
BA,11/06/2007,2.54,2.21
BA,12/02/2007,2.72,2.23
BA,12/03/2007,2.71,2.22
BA,12/04/2007,2.69,2.22
BA,12/06/2007,2.61,2.21
BA,13/02/2007,2.73,2.24
BA,13/03/2007,2.69,2.23
BA,13/06/2007,2.65,2.23
BA,14/02/2007,2.67,2.24
BA,14/03/2007,2.65,2.23
BA,14/05/2007,2.68,2.22
BA,14/06/2007,2.66,2.23
BA,15/01/2007,2.69,2.23
BA,15/02/2007,2.65,2.24
BA,15/03/2007,2.72,2.25
BA,15/05/2007,2.68,2.24
BA,16/01/2007,2.7,2.25
BA,16/04/2007,2.71,2.21
BA,16/05/2007,2.68,2.25
BA,17/01/2007,2.65,2.23
BA,17/04/2007,2.69,2.24
BA,18/04/2007,2.67,2.23
BA,18/06/2007,2.62,2.22
BA,19/02/2007,2.67,2.23
BA,19/03/2007,2.68,2.23
BA,19/04/2007,2.74,2.27
BA,19/06/2007,2.61,2.21
BA,20/03/2007,2.68,2.22
BA,20/06/2007,2.62,2.21
BA,21/02/2007,2.68,2.23
BA,21/03/2007,2.67,2.23
BA,21/05/2007,2.72,2.28
BA,21/06/2007,2.65,2.19
BA,22/01/2007,2.75,2.24
BA,22/02/2007,2.66,2.23
BA,22/03/2007,2.66,2.25
BA,22/05/2007,2.65,2.23
BA,23/01/2007,2.72,2.25
BA,23/02/2007,2.73,2.25
BA,23/04/2007,2.68,2.23
BA,23/05/2007,2.64,2.24
BA,24/01/2007,2.68,2.23
BA,24/04/2007,2.68,2.24
BA,24/05/2007,2.69,2.18
BA,25/01/2007,2.62,2.23
BA,25/04/2007,2.69,2.24
BA,25/06/2007,2.67,2.23
BA,26/02/2007,2.67,2.22
BA,26/03/2007,2.68,2.23
BA,26/06/2007,2.64,2.2
BA,27/02/2007,2.66,2.22
BA,27/03/2007,2.72,2.24
BA,27/06/2007,2.55,2.18
BA,28/02/2007,2.7,2.24
BA,28/03/2007,2.58,2.21
BA,28/05/2007,2.67,2.23
BA,29/01/2007,2.68,2.23
BA,29/03/2007,2.63,2.23
BA,29/05/2007,2.65,2.24
BA,30/01/2007,2.7,2.24
BA,30/05/2007,2.63,2.22
BA,31/01/2007,2.67,2.24
CE,02/01/2007,2.73,2.3
CE,02/04/2007,2.7,2.27
CE,03/01/2007,2.69,2.27
CE,03/04/2007,2.7,2.26
CE,03/05/2007,2.66,2.26
CE,04/01/2007,2.49,2.17
CE,04/04/2007,2.68,2.26
CE,04/05/2007,2.72,2.28
CE,04/06/2007,2.82,2.3
CE,05/02/2007,2.64,2.25
CE,05/03/2007,2.67,2.26
CE,05/06/2007,2.65,2.27
CE,06/02/2007,2.71,2.26
CE,06/03/2007,2.73,2.27
CE,06/06/2007,2.63,2.25
CE,07/02/2007,2.69,2.26
CE,07/03/2007,2.68,2.29
CE,07/05/2007,2.76,2.29
CE,08/01/2007,2.75,2.29
CE,08/03/2007,2.69,2.27
CE,08/05/2007,2.76,2.28
CE,09/01/2007,2.69,2.27
CE,09/04/2007,2.65,2.26
CE,09/05/2007,2.68,2.26
CE,10/01/2007,2.7,2.28
CE,10/04/2007,2.63,2.25
CE,10/05/2007,2.59,2.25
CE,11/04/2007,2.75,2.28
CE,12/02/2007,2.63,2.25
CE,12/03/2007,2.68,2.27
CE,12/04/2007,2.61,2.23
CE,12/06/2007,2.84,2.27
CE,13/02/2007,2.7,2.27
CE,13/03/2007,2.71,2.26
CE,13/06/2007,2.58,2.25
CE,14/02/2007,2.71,2.25
CE,14/03/2007,2.68,2.29
CE,14/05/2007,2.78,2.3
CE,14/06/2007,2.74,2.28
CE,15/01/2007,2.76,2.28
CE,15/02/2007,2.73,2.3
CE,15/03/2007,2.8,NA
CE,15/05/2007,2.76,2.27
CE,16/01/2007,2.68,2.26
CE,16/04/2007,2.76,2.29
CE,16/05/2007,2.57,2.24
CE,17/01/2007,2.7,2.28
CE,17/04/2007,2.67,2.27
CE,17/05/2007,2.69,2.27
CE,18/01/2007,2.63,2.24
CE,18/04/2007,2.68,2.25
CE,18/06/2007,2.69,2.24
CE,19/02/2007,2.78,2.29
CE,19/03/2007,2.76,2.27
CE,19/04/2007,2.6,2.23
CE,19/06/2007,2.68,2.24
CE,20/03/2007,2.68,2.26
CE,20/06/2007,2.56,2.26
CE,21/02/2007,2.64,2.25
CE,21/03/2007,2.68,2.29
CE,21/05/2007,2.78,2.3
CE,21/06/2007,2.77,2.28
CE,22/01/2007,2.69,2.27
CE,22/02/2007,2.7,2.26
CE,22/05/2007,2.75,2.27
CE,23/01/2007,2.68,2.27
CE,23/02/2007,2.75,2.3
CE,23/04/2007,2.77,2.3
CE,23/05/2007,2.64,2.26
CE,24/01/2007,2.73,2.28
CE,24/04/2007,2.69,2.27
CE,24/05/2007,2.66,2.26
CE,25/01/2007,2.63,2.17
CE,25/04/2007,2.67,2.25
CE,25/06/2007,2.57,2.23
CE,26/02/2007,2.78,2.29
CE,26/03/2007,2.75,2.29
CE,26/06/2007,2.65,2.24
CE,27/02/2007,2.7,2.26
CE,27/03/2007,2.71,2.26
CE,27/06/2007,2.61,2.25
CE,28/02/2007,2.7,2.28
CE,28/03/2007,2.66,2.28
CE,28/05/2007,2.83,2.28
CE,28/06/2007,2.52,2.23
CE,29/01/2007,2.69,2.28
CE,29/03/2007,2.61,2.23
CE,29/05/2007,2.65,2.28
CE,30/01/2007,2.72,2.27
CE,30/05/2007,2.66,2.25
CE,31/01/2007,2.7,2.27
CE,31/05/2007,2.77,2.31
DF,02/01/2007,2.63,2.19
DF,02/04/2007,2.5,2.17
DF,03/01/2007,2.63,2.19
DF,03/04/2007,2.3,2.16
DF,03/05/2007,2.6,2.21
DF,04/04/2007,2.46,2.19
DF,04/06/2007,2.68,2.24
DF,05/02/2007,2.33,2.15
DF,05/03/2007,2.49,2.17
DF,06/02/2007,2.55,2.14
DF,06/03/2007,2.29,2.13
DF,06/06/2007,2.66,2.2
DF,07/02/2007,2.6,2.12
DF,07/03/2007,2.46,2.14
DF,08/01/2007,2.65,2.24
DF,08/05/2007,2.65,2.23
DF,08/06/2007,2.69,2.25
DF,09/01/2007,2.65,2.23
DF,09/05/2007,2.6,2.21
DF,10/04/2007,2.28,2.17
DF,11/04/2007,2.44,2.2
DF,11/06/2007,2.66,2.24
DF,12/02/2007,2.65,2.15
DF,12/03/2007,2.47,2.16
DF,12/04/2007,2.29,2.18
DF,12/06/2007,2.68,2.22
DF,13/02/2007,2.65,2.17
DF,13/03/2007,2.37,2.14
DF,13/06/2007,2.67,2.21
DF,14/02/2007,2.64,2.21
DF,14/03/2007,2.43,NA
DF,14/05/2007,2.68,2.24
DF,15/01/2007,2.63,2.24
DF,15/03/2007,2.42,2.12
DF,15/05/2007,2.69,2.24
DF,16/01/2007,2.64,2.24
DF,16/04/2007,2.54,2.24
DF,16/05/2007,2.69,2.23
DF,17/01/2007,2.61,2.2
DF,17/04/2007,2.35,2.18
DF,17/05/2007,2.68,2.24
DF,18/04/2007,2.5,2.16
DF,18/06/2007,2.69,NA
DF,19/02/2007,2.62,2.18
DF,19/03/2007,2.62,2.15
DF,19/04/2007,2.45,2.21
DF,19/06/2007,2.66,2.21
DF,20/03/2007,2.56,2.11
DF,20/06/2007,2.66,2.21
DF,21/02/2007,2.38,2.13
DF,21/03/2007,2.65,2.16
DF,22/01/2007,2.47,2.23
DF,22/02/2007,2.51,2.12
DF,22/05/2007,2.68,2.27
DF,23/01/2007,2.38,2.19
DF,23/02/2007,2.53,2.19
DF,23/05/2007,2.67,2.29
DF,24/01/2007,2.37,2.2
DF,24/04/2007,2.55,2.2
DF,24/05/2007,2.68,2.2
DF,25/01/2007,2.65,2.23
DF,25/04/2007,2.52,2.19
DF,25/06/2007,2.65,2.21
DF,26/02/2007,2.37,2.13
DF,26/03/2007,2.45,2.15
DF,26/06/2007,2.66,2.18
DF,27/02/2007,2.4,2.19
DF,27/06/2007,2.55,2.21
DF,28/02/2007,2.52,2.16
DF,28/03/2007,2.49,2.17
DF,28/05/2007,2.68,2.25
DF,29/01/2007,2.33,2.14
DF,29/03/2007,2.59,2.16
DF,29/05/2007,2.67,NA
DF,30/01/2007,2.29,2.14
DF,30/05/2007,2.67,2.25
DF,31/01/2007,2.4,2.14
ES,02/01/2007,2.7,2.3
ES,02/04/2007,2.64,2.3
ES,03/01/2007,2.64,2.28
ES,03/04/2007,2.69,2.31
ES,03/05/2007,2.73,2.34
ES,04/01/2007,2.6,2.29
ES,04/04/2007,2.65,2.31
ES,04/05/2007,2.69,2.33
ES,04/06/2007,2.66,2.32
ES,05/02/2007,2.6,2.29
ES,05/03/2007,2.62,2.26
ES,05/06/2007,2.64,2.32
ES,06/02/2007,2.72,2.3
ES,06/03/2007,2.74,2.32
ES,06/06/2007,2.65,2.33
ES,07/02/2007,2.67,2.28
ES,07/03/2007,2.67,2.28
ES,07/05/2007,2.71,2.32
ES,08/03/2007,2.65,2.28
ES,08/05/2007,2.73,2.34
ES,08/06/2007,2.62,2.34
ES,09/01/2007,2.69,2.26
ES,09/04/2007,2.66,2.31
ES,09/05/2007,2.69,2.33
ES,10/01/2007,2.68,2.29
ES,10/04/2007,2.69,2.33
ES,10/05/2007,2.59,2.24
ES,11/01/2007,2.68,2.32
ES,11/04/2007,2.65,2.31
ES,11/06/2007,2.62,2.3
ES,12/02/2007,2.64,2.29
ES,12/03/2007,2.65,2.26
ES,12/06/2007,2.62,2.31
ES,13/02/2007,2.7,2.29
ES,13/03/2007,2.69,2.29
ES,13/06/2007,2.64,2.32
ES,14/02/2007,2.66,2.28
ES,14/03/2007,2.66,2.28
ES,14/05/2007,2.69,2.32
ES,15/01/2007,2.72,2.32
ES,15/02/2007,2.66,2.28
ES,15/03/2007,2.66,2.29
ES,15/05/2007,2.74,2.33
ES,16/01/2007,2.7,2.29
ES,16/04/2007,2.6,2.31
ES,16/05/2007,2.68,2.33
ES,17/01/2007,2.69,2.29
ES,17/04/2007,2.72,2.34
ES,18/01/2007,2.67,2.28
ES,18/04/2007,2.68,2.32
ES,18/06/2007,2.68,2.3
ES,19/03/2007,2.65,2.28
ES,19/04/2007,2.63,2.32
ES,19/06/2007,2.67,2.3
ES,20/03/2007,2.72,2.3
ES,20/06/2007,2.63,2.3
ES,21/02/2007,2.63,2.29
ES,21/03/2007,2.66,2.29
ES,21/05/2007,2.7,2.33
ES,21/06/2007,2.57,2.31
ES,22/02/2007,2.67,2.29
ES,22/03/2007,2.64,2.29
ES,22/05/2007,2.7,2.33
ES,23/01/2007,2.72,2.31
ES,23/02/2007,2.69,2.28
ES,23/04/2007,2.75,2.33
ES,23/05/2007,2.7,2.35
ES,24/01/2007,2.69,2.29
ES,24/04/2007,2.73,2.36
ES,24/05/2007,2.7,2.33
ES,25/01/2007,2.67,2.28
ES,25/04/2007,2.69,2.32
ES,25/06/2007,2.71,2.3
ES,26/03/2007,2.68,2.28
ES,26/06/2007,2.7,2.3
ES,27/02/2007,2.69,2.28
ES,27/03/2007,2.67,2.3
ES,27/06/2007,2.7,2.28
ES,28/02/2007,2.66,2.28
ES,28/03/2007,2.67,2.3
ES,28/05/2007,2.65,2.32
ES,29/03/2007,2.66,2.3
ES,29/05/2007,2.7,2.34
ES,30/01/2007,2.72,2.31
ES,30/05/2007,2.67,2.34
ES,31/01/2007,2.67,2.28
GO,02/01/2007,2.62,2.25
GO,03/01/2007,2.54,2.25
GO,03/04/2007,2.57,2.26
GO,03/05/2007,2.62,2.29
GO,04/01/2007,2.66,2.27
GO,04/04/2007,2.62,2.26
GO,04/05/2007,2.69,2.25
GO,05/06/2007,2.62,2.26
GO,06/02/2007,2.49,2.22
GO,06/03/2007,2.57,2.24
GO,06/06/2007,2.6,2.25
GO,07/02/2007,2.58,2.23
GO,07/03/2007,2.62,2.26
GO,08/02/2007,2.59,NA
GO,08/03/2007,2.54,2.25
GO,08/05/2007,2.6,2.29
GO,08/06/2007,2.59,2.28
GO,09/01/2007,2.53,2.24
GO,09/05/2007,2.64,2.29
GO,10/01/2007,2.55,2.24
GO,10/04/2007,2.62,2.27
GO,11/04/2007,2.61,2.28
GO,12/04/2007,2.57,2.27
GO,12/06/2007,2.59,2.24
GO,13/02/2007,2.59,2.23
GO,13/03/2007,2.58,2.24
GO,13/06/2007,2.6,2.24
GO,14/02/2007,2.61,2.24
GO,14/03/2007,2.59,2.25
GO,15/02/2007,2.54,2.38
GO,15/03/2007,2.56,2.25
GO,15/05/2007,2.61,2.29
GO,16/05/2007,2.63,2.29
GO,17/01/2007,2.53,2.24
GO,17/04/2007,2.62,2.28
GO,18/01/2007,2.54,2.21
GO,18/04/2007,2.61,2.28
GO,19/04/2007,2.59,2.26
GO,19/06/2007,2.63,2.24
GO,20/03/2007,2.59,2.25
GO,20/06/2007,2.57,2.22
GO,21/02/2007,2.55,2.24
GO,21/03/2007,2.6,2.25
GO,22/02/2007,2.62,2.26
GO,22/03/2007,2.55,2.25
GO,22/05/2007,2.69,2.3
GO,23/01/2007,2.57,2.25
GO,23/02/2007,2.57,2.22
GO,23/05/2007,2.6,2.28
GO,24/01/2007,2.57,2.24
GO,24/04/2007,2.6,2.28
GO,24/05/2007,2.45,2.25
GO,25/01/2007,2.32,2.19
GO,25/04/2007,2.64,2.29
GO,26/03/2007,2.56,2.24
GO,26/06/2007,2.6,2.22
GO,27/02/2007,2.57,2.25
GO,27/03/2007,2.64,2.26
GO,27/06/2007,2.58,2.21
GO,28/02/2007,2.6,2.26
GO,28/03/2007,2.58,2.25
GO,29/03/2007,2.51,2.25
GO,29/05/2007,2.61,2.28
GO,30/01/2007,2.48,2.22
GO,30/05/2007,2.62,2.27
GO,31/01/2007,2.52,2.23
GO,31/05/2007,2.58,2.27
MA,02/01/2007,2.76,2.26
MA,02/04/2007,2.58,2.25
MA,03/01/2007,2.73,2.26
MA,03/04/2007,2.77,2.25
MA,03/05/2007,2.74,2.27
MA,04/04/2007,2.74,2.26
MA,04/05/2007,2.75,2.26
MA,04/06/2007,2.74,2.27
MA,05/02/2007,2.78,2.27
MA,05/03/2007,2.81,2.26
MA,05/06/2007,2.77,2.26
MA,06/02/2007,2.76,2.26
MA,06/03/2007,2.69,2.27
MA,06/06/2007,2.71,2.26
MA,07/02/2007,2.73,2.27
MA,07/03/2007,2.79,2.26
MA,07/05/2007,2.62,2.26
MA,08/01/2007,2.58,2.24
MA,08/02/2007,2.76,2.26
MA,08/03/2007,2.76,2.27
MA,08/05/2007,2.68,2.29
MA,08/06/2007,2.87,2.26
MA,09/01/2007,2.72,2.27
MA,09/04/2007,2.72,2.25
MA,09/05/2007,2.76,2.26
MA,10/01/2007,2.78,2.26
MA,10/04/2007,2.78,2.25
MA,10/05/2007,2.79,2.27
MA,11/04/2007,2.78,2.26
MA,11/06/2007,2.65,2.24
MA,12/02/2007,2.58,2.25
MA,12/03/2007,2.64,2.26
MA,12/04/2007,2.64,2.3
MA,12/06/2007,2.83,2.25
MA,13/02/2007,2.82,2.27
MA,13/03/2007,2.74,2.28
MA,13/06/2007,2.7,2.25
