estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AC,01/02/2017,4.23,3.62
AC,01/03/2017,4.68,3.8
AC,01/05/2017,4.66,3.78
AC,01/06/2017,4.15,3.48
AC,03/01/2017,4.57,3.79
AC,03/03/2017,4.23,3.58
AC,03/04/2017,4.64,3.8
AC,04/01/2017,4.17,3.62
AC,04/04/2017,4.69,3.75
AC,04/05/2017,4.16,3.52
AC,06/02/2017,4.68,3.85
AC,06/04/2017,4.17,3.59
AC,06/06/2017,4.66,3.75
AC,07/03/2017,4.17,3.41
AC,08/03/2017,4.38,3.63
AC,08/05/2017,4.68,3.78
AC,08/06/2017,4.1,3.48
AC,09/02/2017,4.24,3.63
AC,09/05/2017,4.6,3.74
AC,10/01/2017,4.6,3.79
AC,11/04/2017,4.43,3.66
AC,11/05/2017,4.17,3.5
AC,12/01/2017,4.17,3.65
AC,12/04/2017,4.16,3.58
AC,13/02/2017,4.68,3.83
AC,13/04/2017,4.17,3.55
AC,13/06/2017,4.25,3.53
AC,14/03/2017,4.67,3.78
AC,15/02/2017,4.2,NA
AC,15/03/2017,4.2,3.52
AC,15/05/2017,4.68,3.78
AC,16/02/2017,4.24,3.63
AC,16/03/2017,4.19,3.62
AC,16/05/2017,4.6,3.74
AC,17/01/2017,4.68,3.87
AC,18/01/2017,4.17,3.63
AC,18/04/2017,4.65,3.76
AC,18/05/2017,4.16,3.51
AC,19/06/2017,4.56,3.59
AC,20/02/2017,4.68,3.83
AC,20/03/2017,4.19,NA
AC,20/04/2017,4.15,3.54
AC,21/03/2017,4.67,3.78
AC,22/02/2017,4.23,3.63
AC,22/05/2017,4.66,3.79
AC,22/06/2017,4.04,3.4
AC,23/03/2017,4.18,3.57
AC,23/05/2017,4.17,3.48
AC,24/01/2017,4.68,3.87
AC,24/04/2017,4.66,3.78
AC,26/01/2017,4.24,3.64
AC,26/06/2017,4.61,3.63
AC,27/03/2017,4.61,3.8
AC,27/04/2017,4.16,3.52
AC,27/06/2017,3.93,3.41
AC,28/03/2017,4.69,3.75
AC,29/03/2017,4.17,3.55
AC,29/05/2017,4.66,3.79
AC,29/06/2017,4.04,3.41
AC,30/01/2017,4.68,3.85
AL,01/02/2017,3.73,3.21
AL,01/03/2017,3.86,NA
AL,01/05/2017,3.83,3.19
AL,02/01/2017,3.88,3.29
AL,02/03/2017,3.86,3.27
AL,02/05/2017,3.78,3.19
AL,03/01/2017,3.68,3.21
AL,03/03/2017,3.84,3.22
AL,03/04/2017,3.84,3.17
AL,04/05/2017,3.84,3.21
AL,05/04/2017,3.82,3.22
AL,06/02/2017,3.84,3.23
AL,06/04/2017,3.83,3.19
AL,06/06/2017,3.77,3.14
AL,07/02/2017,3.85,3.28
AL,07/03/2017,3.83,3.2
AL,07/06/2017,3.84,3.16
AL,08/02/2017,3.7,3.21
AL,08/03/2017,3.87,3.27
AL,08/05/2017,3.83,3.2
AL,08/06/2017,3.81,NA
AL,09/01/2017,3.83,3.28
AL,09/03/2017,3.83,3.2
AL,09/05/2017,3.66,3.17
AL,10/01/2017,3.7,3.22
AL,10/04/2017,3.83,3.19
AL,10/05/2017,3.8,3.22
AL,11/04/2017,3.85,3.18
AL,11/05/2017,3.84,3.17
AL,12/04/2017,3.78,3.18
AL,13/02/2017,3.81,3.26
AL,13/03/2017,3.84,3.18
AL,13/06/2017,3.77,3.13
AL,14/02/2017,3.85,3.22
AL,14/03/2017,3.86,3.23
AL,14/06/2017,3.81,NA
AL,15/02/2017,3.86,3.28
AL,15/05/2017,3.83,3.2
AL,16/02/2017,3.83,3.2
AL,16/05/2017,3.84,3.23
AL,17/01/2017,3.86,3.28
AL,17/04/2017,3.83,3.21
AL,17/05/2017,3.8,3.22
AL,18/01/2017,3.84,3.31
AL,19/01/2017,3.61,3.24
AL,19/04/2017,3.78,3.18
AL,20/02/2017,3.83,3.25
AL,20/03/2017,3.85,3.17
AL,20/06/2017,3.72,3.11
AL,21/02/2017,3.8,3.27
AL,21/03/2017,3.87,3.23
AL,22/02/2017,3.86,3.28
AL,22/06/2017,3.8,3.11
AL,23/02/2017,3.83,3.2
AL,23/05/2017,3.81,3.2
AL,24/01/2017,3.68,3.27
AL,24/04/2017,3.83,3.19
AL,24/05/2017,3.79,3.23
AL,25/01/2017,3.84,3.31
AL,25/04/2017,3.8,3.18
AL,26/04/2017,3.82,3.23
AL,27/02/2017,3.85,NA
AL,27/06/2017,3.73,3.11
AL,28/03/2017,3.85,3.18
AL,29/03/2017,3.86,3.22
AL,29/05/2017,3.85,3.13
AL,29/06/2017,3.77,3.1
AL,30/03/2017,3.83,3.19
AL,30/05/2017,3.79,3.2
AL,31/01/2017,3.8,3.28
AL,31/05/2017,3.79,3.23
AM,01/02/2017,4.04,3.42
AM,01/03/2017,3.78,3.31
AM,01/05/2017,4.05,3.15
AM,01/06/2017,4.03,3.33
