estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
ES,11/08/2009,2.64,2.25
ES,11/11/2009,2.66,2.29
ES,13/07/2009,2.61,2.23
ES,13/10/2009,2.63,2.29
ES,14/07/2009,2.7,2.31
ES,14/09/2009,2.65,2.3
ES,14/12/2009,2.68,NA
ES,15/07/2009,2.76,2.36
ES,15/09/2009,2.69,2.35
ES,15/10/2009,2.61,NA
ES,15/12/2009,2.65,2.32
ES,16/07/2009,2.62,2.25
ES,16/09/2009,2.56,2.23
ES,16/10/2009,2.6,NA
ES,16/11/2009,2.67,2.32
ES,16/12/2009,2.75,NA
ES,17/09/2009,2.58,2.24
ES,17/11/2009,2.6,2.3
ES,18/11/2009,2.64,NA
ES,19/11/2009,2.6,NA
ES,20/10/2009,2.57,2.28
ES,21/09/2009,2.58,2.27
ES,21/10/2009,2.62,2.36
ES,21/12/2009,2.69,2.37
ES,22/07/2009,2.62,2.26
ES,22/09/2009,2.56,2.25
ES,22/12/2009,2.64,2.29
ES,23/07/2009,2.63,2.25
ES,23/09/2009,2.52,2.26
ES,23/11/2009,2.65,2.29
ES,24/11/2009,2.65,2.33
ES,25/11/2009,2.65,2.35
ES,26/10/2009,2.6,2.25
ES,27/10/2009,2.64,2.33
ES,28/07/2009,2.68,2.29
ES,28/09/2009,2.52,2.23
ES,28/10/2009,2.58,NA
ES,28/12/2009,2.69,NA
ES,29/09/2009,2.5,2.24
ES,29/12/2009,2.63,2.31
ES,30/07/2009,2.62,2.25
ES,30/09/2009,2.61,2.3
ES,30/11/2009,2.65,2.3
ES,31/07/2009,2.66,2.27
GO,01/07/2009,2.59,2.2
GO,01/09/2009,2.58,2.25
GO,01/12/2009,2.64,2.28
GO,02/12/2009,2.64,2.29
GO,03/07/2009,2.56,2.19
GO,03/08/2009,2.73,NA
GO,03/11/2009,2.61,2.28
GO,04/08/2009,2.56,2.22
GO,04/11/2009,2.63,2.28
GO,05/08/2009,2.58,2.21
GO,05/10/2009,2.61,2.25
GO,05/11/2009,2.58,2.28
GO,06/08/2009,2.55,2.21
GO,06/10/2009,2.61,2.24
GO,07/07/2009,2.57,2.2
GO,07/10/2009,2.56,2.25
GO,08/07/2009,2.59,2.2
GO,08/09/2009,2.57,2.2
GO,08/12/2009,2.64,2.28
GO,09/07/2009,2.55,2.2
GO,09/09/2009,2.57,2.23
GO,09/11/2009,2.59,2.29
GO,09/12/2009,2.64,2.28
GO,10/08/2009,2.55,2.23
GO,10/11/2009,2.62,2.29
GO,11/08/2009,2.57,2.21
GO,11/11/2009,2.59,2.28
GO,13/07/2009,2.64,2.27
GO,13/10/2009,2.61,2.27
GO,14/07/2009,2.55,2.19
GO,14/09/2009,2.54,2.21
GO,14/10/2009,2.64,2.25
GO,15/07/2009,2.58,2.2
GO,15/09/2009,2.58,2.23
GO,15/10/2009,2.56,2.26
GO,15/12/2009,2.64,2.28
GO,16/07/2009,2.57,2.24
GO,16/09/2009,2.56,2.22
GO,16/11/2009,2.62,2.25
GO,16/12/2009,2.65,2.3
GO,17/09/2009,2.5,NA
GO,17/11/2009,2.62,2.28
GO,18/11/2009,2.66,2.3
GO,19/10/2009,2.65,2.25
GO,20/10/2009,2.61,2.26
GO,21/07/2009,2.56,2.21
GO,21/09/2009,2.57,2.24
GO,21/10/2009,2.58,2.27
GO,21/12/2009,2.64,2.28
GO,22/07/2009,2.6,2.21
GO,22/09/2009,2.59,2.24
GO,22/10/2009,2.66,2.25
GO,22/12/2009,2.65,2.28
GO,23/07/2009,2.59,2.2
GO,23/09/2009,2.52,2.23
GO,23/11/2009,2.61,2.28
GO,24/11/2009,2.65,2.28
GO,25/11/2009,2.61,2.3
GO,26/10/2009,2.65,2.28
GO,26/11/2009,2.72,2.31
GO,27/10/2009,2.63,2.27
GO,28/07/2009,2.55,2.21
GO,28/09/2009,2.51,2.22
GO,28/10/2009,2.56,2.27
GO,28/12/2009,2.65,2.29
GO,29/07/2009,2.58,2.21
GO,29/09/2009,2.57,2.24
GO,29/12/2009,2.65,2.3
GO,30/07/2009,2.56,2.18
GO,30/09/2009,2.6,2.24
GO,30/11/2009,2.64,2.28
GO,31/08/2009,2.56,2.23
MA,01/07/2009,2.61,2.19
MA,01/09/2009,2.54,NA
MA,01/12/2009,2.59,2.3
MA,02/12/2009,2.56,2.25
MA,03/08/2009,2.67,2.16
MA,03/11/2009,2.59,2.22
MA,03/12/2009,2.87,NA
MA,04/08/2009,2.67,2.2
MA,04/11/2009,2.55,2.24
MA,05/08/2009,2.52,2.2
MA,05/10/2009,2.58,2.22
MA,05/11/2009,2.63,2.28
MA,06/07/2009,2.74,2.19
MA,06/10/2009,2.57,2.26
MA,06/11/2009,2.58,2.25
MA,07/07/2009,2.63,2.19
MA,07/12/2009,2.66,2.28
MA,08/07/2009,2.61,2.2
MA,08/10/2009,2.51,NA
MA,08/12/2009,2.7,2.29
MA,09/07/2009,2.56,NA
MA,09/11/2009,2.58,2.22
MA,09/12/2009,2.51,2.24
MA,10/08/2009,2.7,2.19
MA,10/09/2009,2.57,2.2
MA,10/11/2009,2.59,2.27
MA,10/12/2009,2.62,NA
MA,11/08/2009,2.57,2.2
MA,11/11/2009,2.57,2.24
MA,12/11/2009,2.7,2.31
MA,13/07/2009,2.78,2.22
MA,13/10/2009,2.6,2.28
MA,14/07/2009,2.63,2.19
MA,14/10/2009,2.6,2.29
MA,14/12/2009,2.57,2.24
MA,15/07/2009,2.6,2.18
MA,15/10/2009,2.53,NA
MA,15/12/2009,2.61,2.26
MA,16/07/2009,2.64,2.2
MA,16/09/2009,2.53,2.2
MA,16/10/2009,2.53,NA
MA,16/11/2009,2.55,2.24
MA,16/12/2009,2.62,2.32
MA,17/09/2009,2.58,2.2
MA,17/11/2009,2.61,2.27
MA,18/11/2009,2.61,2.23
MA,19/10/2009,2.54,NA
MA,19/11/2009,2.88,NA
MA,20/07/2009,2.64,2.16
MA,20/10/2009,2.7,2.25
MA,21/07/2009,2.71,2.2
MA,21/10/2009,2.62,2.29
MA,21/12/2009,2.64,2.25
MA,22/07/2009,2.55,2.19
MA,22/09/2009,2.61,2.22
MA,22/12/2009,2.58,2.28
MA,23/07/2009,2.6,2.21
MA,23/09/2009,2.57,2.2
MA,23/11/2009,2.75,2.32
MA,24/11/2009,2.64,2.25
MA,25/11/2009,2.58,2.25
MA,26/10/2009,2.62,2.23
MA,26/11/2009,2.66,2.32
MA,27/07/2009,2.82,2.22
MA,27/10/2009,2.64,2.26
MA,28/07/2009,2.68,2.2
MA,28/10/2009,2.56,NA
MA,28/12/2009,2.6,2.25
MA,29/07/2009,2.54,2.17
MA,29/09/2009,2.6,2.24
MA,29/12/2009,2.86,NA
MA,30/07/2009,2.5,2.19
MA,30/09/2009,2.55,2.21
MA,30/11/2009,2.66,2.25
MA,31/08/2009,2.58,2.22
MG,01/07/2009,2.45,2.12
MG,01/09/2009,2.3,2.11
MG,01/12/2009,2.53,2.21
MG,02/09/2009,2.33,2.11
MG,02/12/2009,2.52,2.22
MG,03/07/2009,2.3,2.06
MG,03/08/2009,2.53,2.16
MG,03/09/2009,2.62,2.18
MG,03/11/2009,2.57,2.21
MG,03/12/2009,2.63,NA
MG,04/08/2009,2.48,2.14
MG,04/11/2009,2.52,2.2
MG,05/08/2009,2.45,2.14
MG,05/10/2009,2.55,2.18
MG,05/11/2009,2.43,2.2
MG,06/07/2009,2.54,2.13
MG,06/08/2009,2.58,2.12
MG,06/10/2009,2.5,2.18
MG,06/11/2009,2.44,NA
MG,07/07/2009,2.45,2.12
MG,07/10/2009,2.46,2.18
MG,07/12/2009,2.59,2.22
MG,08/07/2009,2.46,2.13
MG,08/09/2009,2.46,2.16
MG,08/10/2009,2.48,2.13
MG,08/12/2009,2.6,2.22
MG,09/07/2009,2.47,2.09
MG,09/09/2009,2.4,2.13
MG,09/11/2009,2.54,2.21
MG,09/12/2009,2.49,2.2
MG,10/08/2009,2.53,2.16
MG,10/09/2009,2.33,2.12
MG,10/11/2009,2.56,2.22
MG,10/12/2009,2.48,2.18
MG,11/08/2009,2.43,2.13
MG,11/11/2009,2.52,2.2
MG,12/11/2009,2.6,2.26
MG,13/07/2009,2.53,2.14
MG,13/10/2009,2.54,2.19
MG,14/07/2009,2.46,2.13
MG,14/09/2009,2.46,2.15
MG,14/10/2009,2.46,2.18
MG,14/12/2009,2.57,2.22
MG,15/07/2009,2.48,2.13
MG,15/09/2009,2.44,2.14
MG,15/10/2009,2.5,2.18
MG,15/12/2009,2.55,2.21
MG,16/07/2009,2.33,2.1
MG,16/09/2009,2.43,2.15
MG,16/10/2009,2.55,NA
MG,16/11/2009,2.57,2.22
MG,16/12/2009,2.51,2.2
MG,17/09/2009,2.55,2.18
MG,17/11/2009,2.57,2.22
MG,18/11/2009,2.48,2.19
MG,19/10/2009,2.54,2.19
MG,19/11/2009,2.56,NA
MG,20/07/2009,2.54,2.15
MG,20/10/2009,2.51,2.19
MG,21/07/2009,2.51,2.15
MG,21/09/2009,2.51,2.15
MG,21/10/2009,2.54,2.21
MG,21/12/2009,2.56,2.22
MG,22/07/2009,2.44,2.13
MG,22/09/2009,2.42,2.14
MG,22/10/2009,2.38,2.18
MG,22/12/2009,2.52,2.2
MG,23/07/2009,2.43,2.09
MG,23/09/2009,2.45,2.15
MG,23/11/2009,2.58,2.23
MG,23/12/2009,2.58,2.25
MG,24/11/2009,2.59,2.23
MG,25/11/2009,2.53,2.22
MG,26/10/2009,2.57,2.21
MG,26/11/2009,2.51,2.23
MG,27/07/2009,2.53,2.15
MG,27/10/2009,2.53,2.2
MG,28/07/2009,2.49,2.14
MG,28/09/2009,2.44,2.15
MG,28/10/2009,2.48,2.19
MG,28/12/2009,2.59,2.23
MG,29/07/2009,2.45,2.13
MG,29/09/2009,2.52,2.17
MG,29/12/2009,2.51,2.22
MG,30/07/2009,2.41,2.1
MG,30/09/2009,2.42,2.15
MG,30/11/2009,2.58,2.22
MG,30/12/2009,2.59,2.23
MG,31/08/2009,2.51,2.16
MS,01/07/2009,2.8,2.33
MS,01/09/2009,2.49,2.24
MS,01/12/2009,2.67,2.36
MS,02/12/2009,2.63,2.35
MS,03/08/2009,2.72,2.3
MS,03/11/2009,2.75,2.35
MS,03/12/2009,2.85,2.42
MS,04/08/2009,2.64,2.27
MS,04/11/2009,2.66,2.32
MS,05/08/2009,2.8,NA
MS,05/10/2009,2.65,2.29
MS,05/11/2009,2.8,2.32
MS,06/07/2009,2.71,2.27
MS,06/10/2009,2.79,2.32
MS,07/07/2009,2.67,2.22
MS,07/12/2009,2.79,2.38
MS,08/07/2009,2.8,2.33
MS,08/09/2009,2.57,2.25
MS,08/12/2009,2.69,2.35
MS,09/09/2009,2.63,2.25
MS,09/11/2009,2.82,2.39
MS,10/08/2009,2.7,2.29
MS,10/09/2009,2.5,2.24
MS,10/11/2009,2.67,2.33
MS,11/08/2009,2.8,NA
MS,11/11/2009,2.83,2.39
MS,13/07/2009,2.69,2.27
MS,13/10/2009,2.82,2.36
MS,14/09/2009,2.59,2.29
MS,14/10/2009,2.81,2.32
MS,14/12/2009,2.67,2.34
