estado_sigla,data_da_coleta,valor_de_venda,valor_de_compra
AM,08/10/2019,4.35,3.81
AM,09/07/2019,4.56,3.72
AM,09/10/2019,4.56,3.82
AM,09/12/2019,4.74,3.89
AM,10/07/2019,4.68,3.81
AM,10/09/2019,4.35,3.74
AM,10/12/2019,4.36,3.83
AM,11/07/2019,4.59,3.82
AM,11/09/2019,4.5,3.61
AM,11/11/2019,4.52,3.77
AM,12/08/2019,4.66,3.79
AM,12/11/2019,4.58,3.8
AM,12/12/2019,4.19,4.01
AM,13/11/2019,4.99,4.25
AM,14/08/2019,4.61,3.52
AM,14/10/2019,4.58,3.62
AM,14/11/2019,4.84,3.57
AM,15/07/2019,4.85,3.8
AM,15/08/2019,4.16,3.74
AM,15/10/2019,4.28,3.8
AM,16/07/2019,4.47,3.8
AM,16/09/2019,4.4,3.69
AM,16/10/2019,4.77,3.85
AM,16/12/2019,4.7,4.2
AM,17/07/2019,5,4.1
AM,17/09/2019,4.44,3.82
AM,17/12/2019,4.02,3.83
AM,18/07/2019,4.2,NA
AM,18/09/2019,4.84,3.52
AM,18/11/2019,4.53,3.65
AM,18/12/2019,4.64,3.8
AM,19/08/2019,4.69,3.81
AM,19/11/2019,4.59,3.88
AM,21/08/2019,4.07,3.65
AM,21/11/2019,4.43,3.86
AM,22/07/2019,4.77,3.78
AM,22/10/2019,4.37,3.78
AM,23/07/2019,4.37,3.71
AM,23/09/2019,4.47,3.7
AM,23/10/2019,4.6,3.85
AM,23/12/2019,4.28,3.86
AM,24/07/2019,5,4.1
AM,24/09/2019,4.44,3.72
AM,25/07/2019,4.2,NA
AM,25/09/2019,4.95,NA
AM,25/11/2019,4.53,3.69
AM,26/08/2019,4.84,3.52
AM,26/09/2019,5,3.96
AM,26/11/2019,4.46,3.93
AM,27/08/2019,4.37,3.81
AM,27/12/2019,4.95,3.57
AM,28/08/2019,3.96,3.63
AM,28/10/2019,4.64,3.72
AM,29/07/2019,4.92,3.79
AM,29/08/2019,3.85,3.59
AM,29/10/2019,4.51,3.75
AM,30/07/2019,4.27,3.72
AM,30/09/2019,4.5,3.7
AM,30/10/2019,4.64,3.89
AM,30/12/2019,4.21,3.83
AM,31/07/2019,4.42,3.67
AP,01/07/2019,3.94,3.64
AP,01/08/2019,4.29,NA
AP,01/10/2019,3.97,3.59
AP,02/12/2019,4.04,NA
AP,03/09/2019,3.84,3.53
AP,04/11/2019,3.99,NA
AP,05/08/2019,3.92,NA
AP,05/12/2019,3.95,3.84
AP,06/11/2019,3.98,3.75
AP,07/10/2019,3.92,NA
AP,08/07/2019,4.02,NA
AP,08/08/2019,3.89,3.54
AP,08/10/2019,4,NA
AP,09/09/2019,3.86,3.55
AP,09/10/2019,3.95,3.62
AP,09/12/2019,4.04,NA
AP,10/07/2019,3.96,3.59
AP,11/11/2019,4.01,NA
AP,12/08/2019,3.84,3.56
AP,12/11/2019,3.96,3.72
AP,12/12/2019,3.95,3.83
AP,14/10/2019,3.89,NA
AP,15/07/2019,3.94,NA
AP,15/10/2019,3.99,3.7
AP,16/07/2019,3.83,3.54
AP,16/09/2019,3.79,NA
AP,16/10/2019,3.96,3.67
AP,16/12/2019,4.08,NA
AP,17/07/2019,4.01,3.53
AP,17/12/2019,3.98,3.85
AP,18/07/2019,3.89,NA
AP,18/11/2019,4.01,NA
AP,18/12/2019,3.96,3.87
AP,19/08/2019,3.8,NA
AP,19/09/2019,3.85,3.55
AP,19/12/2019,3.93,3.87
AP,20/08/2019,3.81,3.51
AP,21/10/2019,3.93,NA
AP,21/11/2019,4.04,3.73
AP,22/07/2019,3.91,3.55
AP,23/07/2019,3.65,3.54
AP,23/09/2019,3.84,NA
AP,23/10/2019,3.93,3.71
AP,23/12/2019,4.11,NA
AP,25/11/2019,4.01,NA
AP,26/08/2019,3.82,3.5
AP,26/09/2019,3.88,3.59
AP,27/08/2019,3.8,NA
AP,27/11/2019,3.89,3.76
AP,27/12/2019,4,3.84
AP,28/08/2019,3.57,3.46
AP,28/10/2019,3.93,3.7
AP,29/07/2019,3.9,3.55
AP,30/07/2019,3.75,NA
AP,30/09/2019,3.91,NA
AP,30/12/2019,4.13,NA
AP,31/10/2019,3.99,3.74
BA,01/07/2019,4.75,4
BA,01/08/2019,4.56,3.79
BA,01/10/2019,4.56,3.9
BA,02/07/2019,4.67,3.96
BA,02/09/2019,4.55,3.81
BA,02/10/2019,4.58,3.89
BA,02/12/2019,4.66,4.03
BA,03/07/2019,4.65,3.96
BA,03/09/2019,4.55,3.83
BA,03/10/2019,4.57,3.91
BA,03/12/2019,4.61,4.01
BA,04/07/2019,4.43,3.92
BA,04/09/2019,4.51,3.84
BA,04/11/2019,4.59,3.91
BA,04/12/2019,4.61,3.98
BA,05/08/2019,4.55,3.89
BA,05/09/2019,4.32,3.82
BA,05/11/2019,4.64,3.94
BA,05/12/2019,4.61,3.99
BA,06/08/2019,4.56,3.86
BA,06/11/2019,4.56,3.92
BA,07/08/2019,4.54,3.85
BA,07/10/2019,4.62,3.93
BA,07/11/2019,4.54,3.97
BA,08/07/2019,4.72,4
BA,08/08/2019,4.39,3.82
BA,08/10/2019,4.57,3.91
BA,09/07/2019,4.52,3.92
BA,09/09/2019,4.6,3.89
BA,09/10/2019,4.6,3.96
BA,09/12/2019,4.73,4.06
BA,10/07/2019,4.45,3.93
BA,10/09/2019,4.61,3.82
BA,10/10/2019,4.52,3.92
BA,10/12/2019,4.66,4.02
BA,11/07/2019,4.63,3.97
BA,11/09/2019,4.56,3.85
BA,11/11/2019,4.59,3.95
BA,11/12/2019,4.69,4.02
BA,12/08/2019,4.61,3.87
BA,12/09/2019,4.48,3.79
BA,12/11/2019,4.56,3.92
BA,12/12/2019,4.63,4.01
BA,13/08/2019,4.74,3.92
BA,13/11/2019,4.59,3.95
BA,14/08/2019,4.38,3.82
BA,14/10/2019,4.62,3.95
BA,14/11/2019,4.48,3.86
BA,15/07/2019,4.69,3.93
BA,15/08/2019,4.5,3.82
BA,15/10/2019,4.57,3.9
BA,16/07/2019,4.83,4
BA,16/09/2019,4.59,3.87
BA,16/10/2019,4.6,3.94
BA,16/12/2019,4.74,4.03
BA,17/07/2019,4.43,3.89
BA,17/09/2019,4.59,3.84
BA,17/10/2019,4.54,3.92
BA,17/12/2019,4.68,4.05
BA,18/07/2019,4.1,3.84
BA,18/09/2019,4.54,3.85
BA,18/11/2019,4.6,3.94
BA,18/12/2019,4.67,4.04
BA,19/08/2019,4.6,3.87
BA,19/11/2019,4.59,3.94
BA,20/08/2019,4.73,3.91
BA,20/11/2019,4.58,3.97
BA,21/08/2019,4.41,3.82
BA,21/10/2019,4.59,3.91
BA,21/11/2019,4.57,3.92
BA,22/07/2019,4.68,3.94
BA,22/08/2019,4.53,3.84
BA,22/10/2019,4.58,3.98
BA,23/07/2019,4.38,3.89
BA,23/09/2019,4.64,3.9
BA,23/10/2019,4.6,3.94
BA,23/12/2019,4.74,4.07
BA,24/07/2019,4.27,3.85
BA,24/09/2019,4.57,3.91
BA,24/10/2019,4.54,4.03
BA,24/12/2019,4.68,4.06
BA,25/09/2019,4.58,3.91
BA,25/11/2019,4.63,4.01
BA,26/08/2019,4.56,3.83
BA,26/09/2019,4.46,3.87
BA,26/11/2019,4.62,3.96
BA,26/12/2019,4.64,4.08
BA,27/08/2019,4.54,3.84
BA,27/11/2019,4.58,3.95
BA,27/12/2019,4.7,4.05
BA,28/08/2019,4.43,3.8
BA,28/10/2019,4.57,3.93
BA,28/11/2019,4.62,4.02
BA,29/07/2019,4.55,3.89
BA,29/08/2019,4.28,3.81
BA,29/10/2019,4.57,3.96
BA,30/07/2019,4.57,3.87
BA,30/09/2019,4.66,3.91
BA,30/10/2019,4.61,3.94
BA,30/12/2019,4.77,4.1
BA,31/07/2019,4.57,3.86
BA,31/10/2019,4.54,3.94
BA,31/12/2019,4.68,4.07
CE,01/07/2019,4.36,4.13
CE,01/10/2019,4.67,4.04
CE,02/07/2019,4.47,3.99
CE,02/09/2019,4.58,4
CE,02/10/2019,4.67,4.09
CE,03/07/2019,4.72,4.05
CE,03/09/2019,4.57,3.98
CE,03/10/2019,4.63,4.11
CE,03/12/2019,4.57,4.1
CE,04/09/2019,4.63,4.01
CE,04/11/2019,4.53,4.13
CE,04/12/2019,4.6,4.15
CE,05/08/2019,4.57,4.02
CE,05/11/2019,4.54,4.07
CE,05/12/2019,4.54,4.08
CE,06/08/2019,4.5,3.96
CE,06/11/2019,4.56,4.04
CE,07/08/2019,4.54,3.96
CE,07/11/2019,4.36,4.03
CE,08/10/2019,4.65,4.08
CE,09/07/2019,4.42,3.99
CE,09/09/2019,4.58,3.98
CE,09/10/2019,4.66,4.08
CE,10/07/2019,4.68,4.05
CE,10/09/2019,4.6,3.99
CE,10/10/2019,4.66,4.1
CE,10/12/2019,4.69,4.1
CE,11/09/2019,4.57,4.03
CE,11/11/2019,4.46,4.06
CE,11/12/2019,4.68,4.12
CE,12/08/2019,4.57,3.99
CE,12/09/2019,4.54,NA
CE,12/11/2019,4.53,4.05
CE,12/12/2019,4.62,4.1
CE,13/08/2019,4.6,4.02
CE,13/11/2019,4.49,4.05
CE,14/08/2019,4.64,4.04
CE,14/10/2019,4.62,4.12
CE,14/11/2019,4.32,NA
CE,15/07/2019,4.53,3.97
CE,15/08/2019,4.93,4.02
CE,15/10/2019,4.62,4.16
CE,16/07/2019,4.59,3.91
CE,16/09/2019,4.59,4.04
CE,16/10/2019,4.65,4.06
CE,16/12/2019,4.65,4.24
CE,17/07/2019,4.3,3.9
CE,17/09/2019,4.6,4.02
CE,17/12/2019,4.7,4.16
CE,18/07/2019,4.25,NA
CE,18/09/2019,4.6,4.03
CE,18/11/2019,4.43,4.02
CE,18/12/2019,4.7,4.2
CE,19/08/2019,4.61,3.99
CE,19/09/2019,4.62,4.2
CE,19/11/2019,4.53,4.07
CE,19/12/2019,4.68,NA
CE,20/08/2019,4.6,4.04
CE,20/11/2019,4.4,4.09
CE,21/08/2019,4.62,4.04
CE,21/10/2019,4.65,4.06
CE,21/11/2019,4.51,4.03
CE,22/07/2019,4.47,3.95
CE,22/08/2019,4.76,4.02
CE,22/10/2019,4.68,4.09
CE,23/07/2019,4.33,3.91
CE,23/09/2019,4.69,3.97
CE,23/10/2019,4.56,4.12
CE,23/12/2019,4.72,4.14
CE,24/07/2019,4.32,3.93
CE,24/09/2019,4.67,4.04
CE,24/10/2019,4.5,4.15
CE,24/12/2019,4.69,4.21
CE,25/09/2019,4.64,4.1
CE,25/11/2019,4.68,NA
CE,26/08/2019,4.61,3.98
CE,26/09/2019,4.65,4.14
CE,26/11/2019,4.44,4.05
CE,26/12/2019,4.69,4.18
CE,27/08/2019,4.57,3.99
CE,27/11/2019,4.53,4.04
CE,27/12/2019,4.72,4.16
CE,28/08/2019,4.61,3.98
CE,28/10/2019,4.62,4.04
CE,28/11/2019,4.37,4.09
CE,29/07/2019,4.28,3.94
CE,29/08/2019,4.57,4.06
CE,29/10/2019,4.53,4.09
CE,30/07/2019,4.44,3.96
CE,30/09/2019,4.68,4.01
CE,30/12/2019,4.74,4.18
CE,31/07/2019,4.54,3.96
CE,31/10/2019,4.41,4.07
CE,31/12/2019,4.68,4.26
DF,03/07/2019,4.28,3.85
DF,03/10/2019,4.33,4.01
DF,04/09/2019,4.27,3.87
DF,05/12/2019,4.47,4.11
DF,06/11/2019,4.29,3.97
DF,07/08/2019,4.04,3.8
DF,07/10/2019,4.3,3.96
DF,08/10/2019,4.31,3.99
DF,09/10/2019,4.31,3.98
DF,10/07/2019,4,NA
DF,10/10/2019,4.39,4.07
DF,11/07/2019,4.21,3.84
DF,11/12/2019,4.5,4.14
DF,12/09/2019,4.23,3.9
DF,12/11/2019,4.3,3.97
DF,13/11/2019,4.29,4.03
DF,14/10/2019,4.23,3.99
DF,14/11/2019,4.29,3.99
DF,15/08/2019,4.29,3.81
DF,15/10/2019,4.23,3.97
DF,16/09/2019,4.35,3.89
DF,16/10/2019,4.27,3.99
DF,17/07/2019,4.04,NA
DF,17/09/2019,4.28,3.94
DF,17/10/2019,4.39,4.07
DF,18/07/2019,4.06,3.81
DF,18/12/2019,4.54,4.17
DF,21/08/2019,4.28,3.81
DF,21/11/2019,4.31,4.03
DF,23/07/2019,4.21,3.79
DF,23/09/2019,4.25,3.94
DF,23/10/2019,4.27,3.94
DF,24/09/2019,4.28,3.97
DF,24/10/2019,4.32,3.95
DF,25/07/2019,4.17,NA
DF,25/09/2019,4.29,3.96
DF,26/08/2019,4.18,3.79
DF,26/09/2019,4.16,3.89
DF,26/12/2019,4.55,4.19
DF,27/08/2019,4.26,3.82
DF,27/11/2019,4.3,4.03
DF,28/11/2019,4.2,NA
DF,30/09/2019,4.33,3.88
DF,31/07/2019,4.26,3.81
DF,31/10/2019,4.31,3.96
ES,01/07/2019,4.62,3.93
ES,01/08/2019,4.2,3.86
ES,02/07/2019,4.57,4.39
ES,02/09/2019,4.45,3.92
ES,02/10/2019,4.53,4
ES,02/12/2019,4.62,4.08
ES,03/07/2019,4.53,3.97
ES,03/09/2019,4.19,3.83
ES,03/10/2019,4.49,4.03
ES,03/12/2019,4.4,4.04
ES,04/07/2019,4.32,3.95
ES,04/11/2019,4.54,3.96
ES,04/12/2019,4.51,4.13
ES,05/08/2019,4.56,3.9
ES,05/09/2019,4.54,4.01
ES,05/11/2019,4.48,4.05
ES,05/12/2019,4.6,4.13
ES,06/08/2019,4.45,3.87
ES,06/11/2019,4.42,3.98
ES,07/08/2019,4.41,3.79
ES,07/10/2019,4.61,4.08
ES,07/11/2019,4.51,4.06
ES,08/07/2019,4.62,3.92
ES,08/08/2019,4.49,3.93
ES,08/10/2019,4.38,3.99
ES,09/07/2019,4.63,4.39
ES,09/09/2019,4.34,3.9
ES,09/10/2019,4.57,4.01
ES,09/12/2019,4.66,4.08
ES,10/07/2019,4.58,3.97
ES,10/10/2019,4.52,4.06
ES,10/12/2019,4.67,4.08
ES,11/07/2019,4.28,3.95
ES,11/09/2019,4.51,3.92
ES,11/11/2019,4.62,3.99
ES,11/12/2019,4.63,4.14
ES,12/08/2019,4.56,3.93
ES,12/09/2019,4.53,3.98
ES,12/11/2019,4.42,3.92
ES,12/12/2019,4.64,4.16
ES,13/08/2019,4.59,4
ES,13/11/2019,4.44,4.01
ES,14/08/2019,4.53,NA
ES,14/10/2019,4.57,3.99
ES,14/11/2019,4.53,4.07
ES,15/07/2019,4.55,3.91
ES,15/08/2019,4.56,4
ES,15/10/2019,4.37,3.99
ES,16/09/2019,4.35,3.9
ES,16/10/2019,4.56,4
ES,16/12/2019,4.71,4.14
ES,17/10/2019,4.53,4.05
ES,17/12/2019,4.69,4.14
ES,18/07/2019,4.26,3.94
ES,18/09/2019,4.52,3.93
ES,18/11/2019,4.63,4.07
ES,19/08/2019,4.55,3.93
ES,19/09/2019,4.51,3.98
ES,19/11/2019,4.5,3.95
ES,19/12/2019,4.69,4.18
ES,20/08/2019,4.59,4
ES,20/11/2019,4.46,4.05
ES,21/08/2019,4.53,NA
ES,21/10/2019,4.62,4.01
ES,21/11/2019,4.46,4.05
ES,22/07/2019,4.53,3.91
ES,22/08/2019,4.56,4
ES,22/10/2019,4.43,4
ES,23/09/2019,4.57,3.94
ES,23/10/2019,4.51,4.03
ES,23/12/2019,4.7,4.15
ES,24/10/2019,4.51,4.05
ES,25/07/2019,4.24,3.92
ES,25/09/2019,4.52,3.99
ES,25/11/2019,4.55,4.02
ES,26/08/2019,4.49,3.9
ES,26/09/2019,4.49,4.01
ES,26/11/2019,4.48,4.01
ES,26/12/2019,4.67,4.16
ES,27/08/2019,4.22,3.83
ES,27/11/2019,4.46,4.06
ES,27/12/2019,4.7,4.18
ES,28/10/2019,4.57,4.04
ES,29/07/2019,4.58,3.9
ES,29/08/2019,4.55,4.02
ES,29/10/2019,4.47,3.99
ES,30/07/2019,4.41,3.87
ES,30/09/2019,4.58,3.93
ES,30/10/2019,4.51,4.01
ES,30/12/2019,4.89,4.19
ES,31/07/2019,4.44,3.78
ES,31/10/2019,4.51,4.06
ES,31/12/2019,4.66,4.23
GO,01/07/2019,4.56,4.05
GO,01/08/2019,4.25,3.97
GO,01/10/2019,4.47,4.04
GO,02/07/2019,4.61,4.07
GO,02/09/2019,4.5,3.9
GO,02/10/2019,4.58,4.04
GO,02/12/2019,4.7,4.22
GO,03/07/2019,4.57,4.1
GO,03/09/2019,4.45,3.87
GO,03/10/2019,4.58,4.08
GO,03/12/2019,4.66,4.2
GO,04/07/2019,4.56,4.17
GO,04/09/2019,4.47,3.95
GO,04/11/2019,4.62,4.09
GO,04/12/2019,4.71,4.26
GO,05/08/2019,4.5,3.97
GO,05/09/2019,4.53,4.01
GO,05/11/2019,4.58,4.15
GO,05/12/2019,4.74,4.26
GO,06/08/2019,4.5,3.92
GO,06/11/2019,4.6,4.11
GO,07/08/2019,4.37,3.95
GO,07/10/2019,4.62,4.07
GO,07/11/2019,4.63,4.2
GO,08/07/2019,4.54,4.05
GO,08/08/2019,4.27,3.97
GO,08/10/2019,4.47,4.02
GO,09/07/2019,4.57,4.04
GO,09/09/2019,4.5,3.92
GO,09/10/2019,4.57,4.07
GO,09/12/2019,4.71,4.24
GO,10/07/2019,4.49,4.07
GO,10/09/2019,4.46,3.95
GO,10/10/2019,4.61,4.13
GO,10/12/2019,4.65,4.22
GO,11/07/2019,4.56,4.17
GO,11/09/2019,4.48,4.03
GO,11/11/2019,4.62,4.09
GO,11/12/2019,4.75,4.24
GO,12/08/2019,4.44,3.99
GO,12/09/2019,4.54,4.02
GO,12/11/2019,4.58,4.14
GO,12/12/2019,4.74,4.28
GO,13/08/2019,4.31,3.94
GO,13/11/2019,4.58,4.12
GO,14/08/2019,4.34,4.03
GO,14/10/2019,4.62,4.06
GO,14/11/2019,4.65,4.22
GO,15/07/2019,4.48,3.98
GO,15/08/2019,4.46,3.96
GO,15/10/2019,4.5,4.02
GO,16/07/2019,4.54,3.97
GO,16/09/2019,4.5,3.93
GO,16/10/2019,4.58,4.07
GO,16/12/2019,4.77,4.26
GO,17/07/2019,4.48,4
GO,17/09/2019,4.48,3.95
GO,17/10/2019,4.62,4.13
GO,17/12/2019,4.73,4.28
GO,18/09/2019,4.5,4.03
GO,18/11/2019,4.67,4.11
GO,18/12/2019,4.74,4.19
GO,19/08/2019,4.45,3.99
GO,19/09/2019,4.52,4.03
GO,19/11/2019,4.59,4.12
GO,19/12/2019,4.76,4.34
GO,20/08/2019,4.49,3.94
GO,20/11/2019,4.62,4.22
GO,21/08/2019,4.48,4
GO,21/10/2019,4.65,4.16
GO,21/11/2019,4.64,4.15
GO,22/07/2019,4.48,3.98
GO,22/08/2019,4.41,3.96
GO,22/10/2019,4.6,4.12
GO,23/07/2019,4.43,4.03
GO,23/09/2019,4.52,4.02
GO,23/10/2019,4.5,4.08
GO,23/12/2019,4.76,4.27
GO,24/07/2019,4.47,3.98
GO,24/09/2019,4.5,4.04
GO,24/10/2019,4.6,4.14
GO,24/12/2019,4.71,4.35
GO,25/07/2019,4.21,3.97
GO,25/09/2019,4.57,4.02
GO,25/11/2019,4.67,4.11
GO,26/08/2019,4.5,3.9
GO,26/09/2019,4.56,4.07
GO,26/11/2019,4.6,4.12
GO,26/12/2019,4.74,4.29
GO,27/08/2019,4.45,3.87
GO,27/11/2019,4.68,4.16
GO,27/12/2019,4.74,4.19
GO,28/08/2019,4.48,3.96
GO,28/10/2019,4.67,4.16
GO,28/11/2019,4.71,4.29
GO,29/07/2019,4.52,3.96
GO,29/10/2019,4.6,4.12
GO,30/07/2019,4.5,3.93
GO,30/09/2019,4.52,4.02
GO,30/10/2019,4.53,4.09
GO,30/12/2019,4.84,4.3
GO,31/07/2019,4.38,3.95
GO,31/10/2019,4.65,4.25
MA,01/07/2019,4.58,4.04
MA,01/10/2019,4.25,3.93
MA,02/07/2019,4.63,3.95
MA,02/09/2019,4.42,3.88
MA,02/10/2019,4.48,3.93
MA,02/12/2019,4.63,4.02
MA,03/07/2019,4.41,3.8
MA,03/09/2019,4.53,3.75
MA,03/10/2019,4.17,3.85
MA,03/12/2019,4.45,4.06
MA,04/09/2019,4.3,3.81
MA,04/11/2019,4.53,3.9
MA,04/12/2019,4.37,4.05
MA,05/08/2019,4.59,3.88
MA,05/09/2019,4.27,3.82
MA,05/11/2019,4.54,3.97
MA,05/12/2019,4.43,3.75
MA,06/08/2019,4.36,3.84
MA,06/11/2019,4.42,3.94
MA,07/08/2019,4.39,3.85
MA,07/10/2019,4.53,3.91
MA,07/11/2019,4.46,3.84
MA,08/07/2019,4.55,4.06
MA,08/08/2019,4.26,3.8
MA,08/10/2019,4.2,NA
MA,09/07/2019,4.62,3.95
MA,09/09/2019,4.23,NA
MA,09/10/2019,4.2,3.91
MA,09/12/2019,4.66,4.04
MA,10/07/2019,4.44,3.81
MA,10/09/2019,4.36,3.83
MA,10/10/2019,4.1,NA
MA,10/12/2019,4.55,4.09
MA,11/09/2019,4.26,3.86
MA,11/11/2019,4.53,3.9
MA,11/12/2019,4.37,3.87
MA,12/08/2019,4.42,3.88
MA,12/09/2019,4.06,3.77
MA,12/11/2019,4.56,3.97
MA,12/12/2019,4.41,3.75
MA,13/08/2019,4.3,3.85
MA,13/11/2019,4.4,3.96
MA,14/08/2019,4.44,3.87
MA,14/10/2019,4.53,3.93
MA,14/11/2019,4.42,3.88
MA,15/07/2019,4.48,3.94
MA,15/10/2019,4.13,NA
MA,16/07/2019,4.46,3.82
MA,16/09/2019,4.3,NA
MA,16/10/2019,4.22,3.91
MA,16/12/2019,4.66,4.1
MA,17/07/2019,4.53,3.87
MA,17/09/2019,4.44,3.83
MA,17/10/2019,4.1,NA
MA,17/12/2019,4.42,4.02
MA,18/07/2019,4.31,3.8
MA,18/09/2019,4.2,3.87
MA,18/11/2019,4.46,3.95
MA,19/08/2019,4.5,3.92
MA,19/09/2019,4.07,3.89
