Ano;Sigla_UF;Sigla_UF_Nome;ID_Municipio;ID_Municipio_Nome;Bairro_Revenda;CEP_Revenda;Endereco_Revenda;CNPJ_Revenda;Nome_Estabelecimento;Bandeira_Revenda;Data_Coleta;Produto;Unidade_Medida;Preco_Compra;Preco_Venda
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-02-15;Glp;R$/13kg;NA;85,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-06-22;Glp;R$/13kg;NA;89,990
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-07-07;Glp;R$/13kg;NA;94,990
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-03-03;Glp;R$/13kg;NA;80,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-04-13;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-07-20;Glp;R$/13kg;NA;94,990
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-03-23;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-05-24;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-06-09;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-01-04;Glp;R$/13kg;NA;80,000
2021;PI;Piauí;2211001;Teresina;Esplanada;64000000;Avenida Vereador Joaquim Dos Velhos, 20, Qd. 17 Lot Porto Alegre;20732499000139;A & M Sales Gas Ltda;Liquigás;2021-10-18;Glp;R$/13kg;NA;105,000
2021;PI;Piauí;2211001;Teresina;Parque Universitário;64000000;Rua Galpadilha, 3492,;12146561000182;M Aparecida P Da Silva;Nacional Gás Butano;2021-06-14;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Parque Universitário;64000000;Rua Galpadilha, 3492,;12146561000182;M Aparecida P Da Silva;Nacional Gás Butano;2021-02-01;Glp;R$/13kg;NA;80,000
2021;PI;Piauí;2211001;Teresina;Parque Universitário;64000000;Rua Galpadilha, 3492,;12146561000182;M Aparecida P Da Silva;Nacional Gás Butano;2021-03-16;Glp;R$/13kg;NA;90,000
2021;PI;Piauí;2211001;Teresina;Parque Universitário;64000000;Rua Galpadilha, 3492,;12146561000182;M Aparecida P Da Silva;Nacional Gás Butano;2021-04-07;Glp;R$/13kg;NA;93,000
2021;PI;Piauí;2211001;Teresina;Centro/N;64000010;Avenida Maranhao, 900,;02760727000283;Junco Comercial Ltda;Vibra Energia;2021-12-07;Diesel S10;R$/litro;NA;5,670
2021;PI;Piauí;2211001;Teresina;Centro/N;64000010;Avenida Maranhao, 900,;02760727000283;Junco Comercial Ltda;Vibra Energia;2021-12-07;Etanol;R$/litro;NA;5,590
2021;PI;Piauí;2211001;Teresina;Centro/N;64000010;Avenida Maranhao, 900,;02760727000283;Junco Comercial Ltda;Vibra Energia;2021-12-07;Gasolina;R$/litro;NA;6,990
2021;PI;Piauí;2211001;Teresina;Centro/N;64000010;Avenida Maranhao, 900,;02760727000283;Junco Comercial Ltda;Vibra Energia;2021-12-07;Gasolina Aditivada;R$/litro;NA;7,190
2021;PI;Piauí;2211001;Teresina;Novo Horizonte;64000010;Avenida Noe Mendes, S/N, Quadras02                 Lote  04                        Parque Manoel Evange;17626735000128;M. A Combustiveis Ltda;Branca;2021-08-11;Diesel S10;R$/litro;NA;4,799
2021;PI;Piauí;2211001;Teresina;Novo Horizonte;64000010;Avenida Noe Mendes, S/N, Quadras02                 Lote  04                        Parque Manoel Evange;17626735000128;M. A Combustiveis Ltda;Branca;2021-08-11;Etanol;R$/litro;NA;5,199
2021;PI;Piauí;2211001;Teresina;Novo Horizonte;64000010;Avenida Noe Mendes, S/N, Quadras02                 Lote  04                        Parque Manoel Evange;17626735000128;M. A Combustiveis Ltda;Branca;2021-08-11;Gasolina;R$/litro;NA;6,199
2021;PI;Piauí;2211001;Teresina;Novo Horizonte;64000010;Avenida Noe Mendes, S/N, Quadras02                 Lote  04                        Parque Manoel Evange;17626735000128;M. A Combustiveis Ltda;Branca;2021-08-11;Gasolina Aditivada;R$/litro;NA;6,199
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-07-07;Diesel;R$/litro;NA;4,679
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-21;Diesel S10;R$/litro;NA;4,799
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-10-13;Gasolina;R$/litro;NA;6,789
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-23;Diesel;R$/litro;NA;5,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-01-20;Gasolina;R$/litro;NA;5,139
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-10;Gasolina;R$/litro;NA;4,879
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-01-20;Diesel;R$/litro;NA;3,719
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-22;Diesel;R$/litro;NA;4,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-02;Gasolina;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-23;Gasolina Aditivada;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-01-20;Gasolina Aditivada;R$/litro;NA;5,239
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-07;Diesel S10;R$/litro;NA;4,999
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-08;Gasolina Aditivada;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-03-03;Diesel S10;R$/litro;NA;4,269
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-08;Gasolina;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-08;Diesel S10;R$/litro;NA;5,489
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-10;Diesel;R$/litro;NA;3,919
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-22;Gasolina;R$/litro;NA;5,719
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-10;Diesel S10;R$/litro;NA;3,999
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-10-13;Diesel;R$/litro;NA;5,119
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-03-03;Diesel;R$/litro;NA;4,299
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-09;Diesel S10;R$/litro;NA;5,489
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-02;Diesel;R$/litro;NA;5,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-02;Gasolina Aditivada;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-21;Gasolina Aditivada;R$/litro;NA;6,489
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-10;Gasolina Aditivada;R$/litro;NA;5,329
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-10-13;Gasolina Aditivada;R$/litro;NA;6,789
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-03-03;Gasolina Aditivada;R$/litro;NA;5,999
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-10-13;Diesel S10;R$/litro;NA;5,149
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-07;Gasolina Aditivada;R$/litro;NA;6,429
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-23;Diesel S10;R$/litro;NA;5,489
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-09;Gasolina Aditivada;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-01-20;Diesel S10;R$/litro;NA;3,799
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-23;Gasolina;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-07-07;Gasolina Aditivada;R$/litro;NA;6,129
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-07-07;Gasolina;R$/litro;NA;6,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-03-03;Gasolina;R$/litro;NA;5,849
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-09;Diesel;R$/litro;NA;5,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-15;Diesel S10;R$/litro;NA;5,419
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-02;Diesel S10;R$/litro;NA;5,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-11-09;Gasolina;R$/litro;NA;7,089
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-15;Gasolina;R$/litro;NA;6,859
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-15;Gasolina Aditivada;R$/litro;NA;6,859
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-21;Diesel;R$/litro;NA;4,759
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-21;Gasolina;R$/litro;NA;6,489
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-15;Diesel;R$/litro;NA;5,449
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-07;Gasolina;R$/litro;NA;6,429
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-22;Gasolina Aditivada;R$/litro;NA;5,829
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-09-07;Diesel;R$/litro;NA;4,989
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-12-08;Diesel;R$/litro;NA;5,459
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Vibra Energia;2021-07-07;Diesel S10;R$/litro;NA;4,699
2021;PI;Piauí;2211001;Teresina;Triunfo;64000010;Avenida Pref. Wall  Ferraz, 7420,;07483266000505;Pipel-Picos Petroleo Ltda;Petrobras Distribuidora S.A.;2021-02-22;Diesel S10;R$/litro;NA;4,469
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-08-12;Diesel;R$/litro;NA;5,340
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-03-02;Gasolina;R$/litro;NA;5,499
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-11;Etanol;R$/litro;NA;5,795
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-08-12;Etanol;R$/litro;NA;5,339
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-08-12;Gasolina;R$/litro;NA;6,389
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-08-12;Diesel S10;R$/litro;NA;5,364
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-11;Diesel S10;R$/litro;NA;5,705
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-03-02;Diesel;R$/litro;NA;4,861
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-12-07;Etanol;R$/litro;NA;5,967
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-11;Gasolina Aditivada;R$/litro;NA;7,145
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-03-02;Gasolina Aditivada;R$/litro;NA;5,760
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-08-12;Gasolina Aditivada;R$/litro;NA;6,629
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-28;Etanol;R$/litro;NA;5,795
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-28;Diesel S10;R$/litro;NA;6,120
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-03-02;Etanol;R$/litro;NA;4,425
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-12-07;Diesel S10;R$/litro;NA;5,979
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-28;Diesel;R$/litro;NA;6,120
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-03-02;Diesel S10;R$/litro;NA;4,929
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-12-07;Gasolina Aditivada;R$/litro;NA;7,395
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-12-07;Diesel;R$/litro;NA;5,979
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-12-07;Gasolina;R$/litro;NA;6,999
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-28;Gasolina Aditivada;R$/litro;NA;7,395
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-11;Diesel;R$/litro;NA;5,679
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-28;Gasolina;R$/litro;NA;7,297
2021;PI;Piauí;2211001;Teresina;Centro;64000020;Avenida Frei Serafim, 2461,;02384264000383;Brasil Petróleo Ltda.;Vibra Energia;2021-10-11;Gasolina;R$/litro;NA;6,897
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 1610,;08433196000110;Posto Santa Edwirges & Cia. Ltda.;Branca;2021-12-07;Gasolina;R$/litro;NA;6,899
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 1610,;08433196000110;Posto Santa Edwirges & Cia. Ltda.;Branca;2021-12-07;Diesel S10;R$/litro;NA;5,699
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 1610,;08433196000110;Posto Santa Edwirges & Cia. Ltda.;Branca;2021-12-07;Etanol;R$/litro;NA;5,499
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 2084, 0;10994739000209;Marques E Dias Ltda;Vibra Energia;2021-12-07;Gasolina Aditivada;R$/litro;NA;7,199
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 2084, 0;10994739000209;Marques E Dias Ltda;Vibra Energia;2021-12-07;Diesel S10;R$/litro;NA;5,699
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 2084, 0;10994739000209;Marques E Dias Ltda;Vibra Energia;2021-12-07;Gasolina;R$/litro;NA;6,899
2021;PI;Piauí;2211001;Teresina;Centro;64000480;Avenida Miguel Rosa, 2084, 0;10994739000209;Marques E Dias Ltda;Vibra Energia;2021-12-07;Etanol;R$/litro;NA;5,499
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-02-02;Glp;R$/13kg;NA;75,000
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-07-27;Glp;R$/13kg;NA;99,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-10-11;Glp;R$/13kg;NA;109,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-08-10;Glp;R$/13kg;NA;99,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-08-24;Glp;R$/13kg;NA;99,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-11-24;Glp;R$/13kg;NA;109,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-05-03;Glp;R$/13kg;NA;89,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-05-18;Glp;R$/13kg;NA;89,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-11-08;Glp;R$/13kg;NA;109,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-10-27;Glp;R$/13kg;NA;109,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-09-13;Glp;R$/13kg;NA;104,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-06-02;Glp;R$/13kg;NA;87,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-03-01;Glp;R$/13kg;NA;85,000
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-02-16;Glp;R$/13kg;NA;84,000
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-09-27;Glp;R$/13kg;NA;104,000
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-07-12;Glp;R$/13kg;NA;99,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-12-20;Glp;R$/13kg;NA;109,990
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-03-30;Glp;R$/13kg;NA;85,000
2021;PI;Piauí;2211001;Teresina;Parque Ideal;64000640;Rua Joao Domingos Ramos, 2504,;34347123000115;R De L B Brandao Eireli;Bahiana;2021-12-06;Glp;R$/13kg;NA;109,990
